Participant 227_training	; Experiment run on 2017-09-22T14:47:00.028452
Trial	Input	Output	Predict	Error	RT
1	107	25	100	75	5925
2	91	30	12	18	6054
3	83	47	24	23	11326
4	111	34	35	1	10506
5	93	25	21	4	8512
6	117	47	40	7	5531
7	87	39	22	17	9568
8	105	21	23	2	9832
9	95	21	30	9	9122
10	109	30	30	0	11492
11	85	43	40	3	8653
12	101	12	25	13	7142
13	97	17	21	4	5507
14	115	43	20	23	5159
15	81	52	12	40	11296
16	119	52	44	8	11564
17	89	34	50	16	4285
18	103	17	30	13	9758
19	99	12	24	12	12888
20	113	39	30	9	4899
21	81	52	50	2	7004
22	99	12	20	8	3565
23	83	47	50	3	7757
24	93	25	30	5	13584
25	101	12	28	16	5623
26	105	21	15	6	11212
27	85	43	25	18	7174
28	119	52	30	22	12472
29	117	47	49	2	4685
30	115	43	30	13	4873
31	111	34	40	6	4740
32	103	17	34	17	5101
33	91	30	30	0	3999
34	97	17	24	7	6988
35	113	39	26	13	8896
36	87	39	42	3	10365
37	95	21	29	8	10711
38	107	25	21	4	9334
39	109	30	32	2	8076
40	89	34	30	4	3764
41	101	12	20	8	5253
42	93	25	18	7	7278
43	91	30	31	1	2786
44	99	12	12	0	8903
45	103	17	23	6	5762
46	115	43	20	23	5727
47	81	52	50	2	5269
48	119	52	30	22	7301
49	97	17	20	3	10840
50	107	25	18	7	6960
51	85	43	40	3	7244
52	105	21	22	1	11635
53	111	34	23	11	12126
54	109	30	32	2	10066
55	89	34	30	4	6413
56	113	39	33	6	12469
57	117	47	30	17	7548
58	95	21	35	14	10485
59	83	47	47	0	6502
60	87	39	34	5	9415
61	83	47	48	1	8748
62	99	12	25	13	3746
63	107	25	27	2	5655
64	85	43	45	2	6746
65	103	17	13	4	9042
66	113	39	28	11	12662
67	97	17	25	8	6349
68	111	34	24	10	9712
69	119	52	36	16	4530
70	95	21	23	2	5207
71	101	12	40	28	13694
72	91	30	30	0	4715
73	117	47	13	34	32961
74	93	25	16	9	16666
75	87	39	51	12	12153
76	115	43	34	9	12622
77	89	34	32	2	3355
78	109	30	30	0	8375
79	81	52	40	12	3520
80	105	21	25	4	6604
81	107	25	20	5	9885
82	97	17	33	16	9301
83	91	30	30	0	6516
84	117	47	23	24	8959
85	101	12	20	8	7840
86	85	43	42	1	5339
87	119	52	43	9	9242
88	105	21	23	2	6797
89	99	12	24	12	8693
90	93	25	25	0	9247
91	103	17	15	2	6958
92	111	34	13	21	8062
93	113	39	35	4	5176
94	89	34	30	4	3605
95	87	39	50	11	5093
96	83	47	43	4	8580
97	109	30	12	18	8916
98	115	43	24	19	4385
99	95	21	21	0	6219
100	81	52	40	12	4767
101	93	25	23	2	14285
