Participant 251_training	; Experiment run on 2017-10-26T13:47:03.183114
Trial	Input	Output	Predict	Error	RT
1	107	25	110	85	15050
2	91	30	100	70	9150
3	83	47	120	73	6934
4	111	34	70	36	7871
5	93	25	55	30	9457
6	117	47	87	40	5783
7	87	39	100	61	7420
8	105	21	70	49	5299
9	95	21	80	59	14089
10	109	30	130	100	10412
11	85	43	65	22	8614
12	101	12	64	52	5311
13	97	17	74	57	9675
14	115	43	92	49	7889
15	81	52	130	78	7766
16	119	52	60	8	2837
17	89	34	60	26	6614
18	103	17	40	23	3816
19	99	12	72	60	7705
20	113	39	87	48	10356
21	81	52	58	6	12364
22	99	12	70	58	3859
23	83	47	50	3	5245
24	93	25	70	45	4967
25	101	12	60	48	6305
26	105	21	52	31	6905
27	85	43	54	11	7168
28	119	52	78	26	5455
29	117	47	76	29	5123
30	115	43	69	26	3743
31	111	34	82	48	5793
32	103	17	58	41	3896
33	91	30	60	30	5987
34	97	17	69	52	5355
35	113	39	91	52	6608
36	87	39	30	9	4570
37	95	21	40	19	3386
38	107	25	40	15	3424
39	109	30	42	12	4247
40	89	34	22	12	2761
41	101	12	32	20	5388
42	93	25	23	2	5269
43	91	30	25	5	3968
44	99	12	28	16	3250
45	103	17	21	4	3026
46	115	43	26	17	3399
47	81	52	36	16	2867
48	119	52	39	13	3264
49	97	17	36	19	6270
50	107	25	28	3	3436
51	85	43	27	16	2834
52	105	21	27	6	2768
53	111	34	28	6	2698
54	109	30	31	1	3674
55	89	34	16	18	3026
56	113	39	34	5	2707
57	117	47	33	14	2532
58	95	21	17	4	2078
59	83	47	22	25	2456
60	87	39	30	9	2584
61	83	47	35	12	3324
62	99	12	31	19	4477
63	107	25	36	11	2841
64	85	43	38	5	3099
65	103	17	41	24	3059
66	113	39	30	9	2450
67	97	17	20	3	3496
68	111	34	30	4	1952
69	119	52	30	22	2597
70	95	21	41	20	6119
71	101	12	36	24	3345
72	91	30	17	13	2639
73	117	47	19	28	2424
74	93	25	29	4	2432
75	87	39	10	29	1673
76	115	43	31	12	1987
77	89	34	20	14	1325
78	109	30	30	0	2342
79	81	52	35	17	5081
80	105	21	30	9	2355
81	107	25	30	5	3884
82	97	17	40	23	2053
83	91	30	30	0	1604
84	117	47	40	7	1678
85	101	12	41	29	2378
86	85	43	30	13	1926
87	119	52	40	12	1895
88	105	21	40	19	1399
89	99	12	30	18	1438
90	93	25	30	5	1385
91	103	17	30	13	1942
92	111	34	29	5	2529
93	113	39	30	9	2154
94	89	34	30	4	1605
95	87	39	30	9	1545
96	83	47	30	17	1528
97	109	30	40	10	1546
98	115	43	40	3	1721
99	95	21	30	9	1293
100	81	52	20	32	2014
101	93	25	30	5	1428
102	109	30	40	10	1321
103	119	52	40	12	2284
104	105	21	50	29	1266
105	87	39	30	9	2538
106	97	17	40	23	2010
107	83	47	20	27	956
108	107	25	30	5	1149
109	113	39	30	9	1951
110	117	47	30	17	1472
111	103	17	30	13	1360
112	115	43	30	13	1543
113	95	21	31	10	2668
114	91	30	40	10	1217
115	111	34	30	4	1646
116	81	52	30	22	2005
117	101	12	40	28	1242
118	85	43	20	23	1024
119	99	12	37	25	3024
120	89	34	40	6	1323
121	111	34	30	4	3845
122	119	52	32	20	2504
123	85	43	34	9	2485
124	81	52	34	18	2524
125	95	21	51	30	3279
126	107	25	40	15	1634
127	117	47	30	17	1676
128	101	12	30	18	1328
129	115	43	20	23	1311
130	89	34	30	4	1665
131	93	25	40	15	1807
132	83	47	30	17	1490
133	113	39	40	1	1369
134	105	21	30	9	1394
135	109	30	30	0	960
136	97	17	40	23	2387
137	91	30	30	0	1252
138	103	17	40	23	1823
139	87	39	27	12	4774
140	99	12	30	18	2553
141	103	17	50	33	2332
142	91	30	30	0	1913
143	107	25	15	10	4612
144	87	39	35	4	4196
145	89	34	33	1	3273
146	113	39	50	11	2855
147	119	52	50	2	3503
148	105	21	50	29	2228
149	83	47	50	3	1897
150	111	34	51	17	2409
151	109	30	30	0	1864
152	95	21	30	9	1204
153	117	47	30	17	1134
154	85	43	40	3	1916
155	101	12	50	38	1487
156	93	25	20	5	889
157	115	43	40	3	1645
158	99	12	40	28	1440
159	81	52	30	22	1039
160	97	17	40	23	1148
161	91	30	40	10	1323
162	93	25	20	5	1372
163	107	25	30	5	1291
164	99	12	40	28	885
165	89	34	20	14	876
166	113	39	30	9	1048
167	85	43	30	13	992
168	83	47	30	17	1221
169	97	17	40	23	956
170	105	21	30	9	1288
171	103	17	20	3	1403
172	109	30	20	10	778
173	87	39	20	19	1427
174	95	21	40	19	1654
175	119	52	30	22	1165
176	81	52	40	12	1886
177	101	12	50	38	1776
178	115	43	20	23	2066
179	111	34	30	4	1310
180	117	47	40	7	2244
181	107	25	20	5	2196
182	109	30	31	1	1967
183	95	21	20	1	1825
184	91	30	21	9	2367
185	81	52	32	20	1722
186	113	39	40	1	1280
187	99	12	30	18	962
188	85	43	20	23	1142
189	115	43	40	3	1116
190	119	52	40	12	1156
191	87	39	40	1	1126
192	117	47	30	17	1184
193	103	17	40	23	1493
194	93	25	30	5	1184
195	83	47	30	17	1337
196	97	17	40	23	1087
197	89	34	30	4	1440
198	105	21	50	29	1370
199	101	12	20	8	2753
200	111	34	20	14	949
1	53	113	20	93	6008
2	79	56	30	26	2813
3	137	91	70	21	2526
4	133	83	60	23	4418
5	141	100	60	40	1806
6	114	41	20	21	2983
7	73	69	10	59	2009
8	51	118	30	88	2058
9	125	65	40	25	1820
10	100	10	40	30	1444
11	143	105	60	45	3343
12	75	65	30	35	1433
13	84	45	20	25	1686
14	61	96	30	66	3136
15	127	69	50	19	1812
16	65	87	20	67	1917
17	57	105	20	85	2509
18	71	74	32	42	2670
19	135	87	41	46	3587
20	67	83	30	53	3645
21	108	28	22	6	2998
22	145	109	70	39	2758
23	59	100	20	80	2867
24	69	78	30	48	1605
25	120	54	40	14	1754
26	77	61	32	29	2813
27	149	118	60	58	3490
28	55	109	20	89	1621
29	139	96	70	26	2020
30	129	74	64	10	5214
31	123	61	30	31	3270
32	131	78	50	28	2372
33	63	91	11	80	2126
34	147	113	70	43	4292
35	121	56	50	6	1512
36	92	28	20	8	1191
