Participant 279_training	; Experiment run on 2018-01-26T15:26:02.490769
Trial	Input	Output	Predict	Error	RT
1	107	25	91	66	19348
2	91	30	25	5	21469
3	83	47	28	19	35572
4	111	34	30	4	21494
5	93	25	30	5	12463
6	117	47	35	12	18339
7	87	39	32	7	9671
8	105	21	30	9	16651
9	95	21	20	1	5061
10	109	30	19	11	5223
11	85	43	30	13	5750
12	101	12	33	21	11805
13	97	17	13	4	6592
14	115	43	25	18	5817
15	81	52	34	18	9661
16	119	52	15	37	12765
17	89	34	34	0	8638
18	103	17	24	7	9706
19	99	12	24	12	4254
20	113	39	25	14	9468
21	81	52	22	30	14172
22	99	12	13	1	5131
23	83	47	34	13	7800
24	93	25	34	9	4869
25	101	12	12	0	5236
26	105	21	18	3	4870
27	85	43	40	3	6414
28	119	52	60	8	5939
29	117	47	52	5	7800
30	115	43	20	23	5753
31	111	34	27	7	8547
32	103	17	12	5	5907
33	91	30	30	0	8594
34	97	17	34	17	6075
35	113	39	30	9	7698
36	87	39	40	1	5516
37	95	21	40	19	9595
38	107	25	21	4	6787
39	109	30	40	10	8835
40	89	34	20	14	4745
41	101	12	20	8	6604
42	93	25	38	13	6937
43	91	30	25	5	4601
44	99	12	21	9	4733
45	103	17	15	2	5374
46	115	43	40	3	6020
47	81	52	40	12	4772
48	119	52	40	12	3965
49	97	17	13	4	10694
50	107	25	12	13	6421
51	85	43	32	11	10660
52	105	21	15	6	5545
53	111	34	40	6	9811
54	109	30	40	10	4019
55	89	34	25	9	8898
56	113	39	30	9	6686
57	117	47	32	15	8893
58	95	21	21	0	9164
59	83	47	30	17	9311
60	87	39	50	11	2474
61	83	47	45	2	9140
62	99	12	12	0	7517
63	107	25	30	5	4944
64	85	43	40	3	4966
65	103	17	17	0	6053
66	113	39	33	6	7115
67	97	17	20	3	4324
68	111	34	36	2	5187
69	119	52	60	8	9375
70	95	21	20	1	4365
71	101	12	12	0	3302
72	91	30	20	10	10461
73	117	47	60	13	4169
74	93	25	20	5	5987
75	87	39	48	9	6709
76	115	43	37	6	7457
77	89	34	22	12	4452
78	109	30	30	0	3311
79	81	52	47	5	5471
80	105	21	14	7	6007
81	107	25	20	5	6125
82	97	17	20	3	5464
83	91	30	18	12	5043
84	117	47	45	2	6982
85	101	12	12	0	2985
86	85	43	45	2	6379
87	119	52	50	2	5641
88	105	21	25	4	8167
89	99	12	20	8	3350
90	93	25	20	5	5447
91	103	17	17	0	4860
92	111	34	40	6	9574
93	113	39	40	1	4410
94	89	34	40	6	7450
95	87	39	40	1	3784
96	83	47	45	2	5956
97	109	30	25	5	5565
98	115	43	35	8	5473
99	95	21	20	1	4680
100	81	52	42	10	3811
101	93	25	24	1	6156
102	109	30	30	0	4213
103	119	52	60	8	4435
104	105	21	20	1	5336
105	87	39	49	10	7542
106	97	17	20	3	4256
107	83	47	40	7	3486
108	107	25	17	8	7492
109	113	39	39	0	6954
110	117	47	37	10	4395
111	103	17	17	0	5386
112	115	43	40	3	4272
113	95	21	20	1	3844
114	91	30	18	12	3381
115	111	34	20	14	8508
116	81	52	41	11	4362
117	101	12	12	0	4450
118	85	43	48	5	5502
119	99	12	20	8	11339
120	89	34	30	4	3458
121	111	34	32	2	7757
122	119	52	30	22	4687
123	85	43	43	0	6222
124	81	52	40	12	3690
125	95	21	22	1	7916
126	107	25	20	5	6043
127	117	47	40	7	6385
128	101	12	18	6	7703
129	115	43	40	3	4161
130	89	34	40	6	4400
131	93	25	20	5	3563
132	83	47	40	7	4225
133	113	39	50	11	5498
134	105	21	25	4	5262
135	109	30	18	12	4674
136	97	17	21	4	7200
137	91	30	30	0	2760
138	103	17	18	1	6392
139	87	39	40	1	2807
140	99	12	20	8	3447
141	103	17	15	2	10220
142	91	30	20	10	3557
143	107	25	20	5	5888
144	87	39	50	11	6064
145	89	34	30	4	2448
146	113	39	32	7	5192
147	119	52	60	8	3049
148	105	21	25	4	4877
149	83	47	40	7	4370
150	111	34	33	1	6913
151	109	30	22	8	5030
152	95	21	25	4	5603
153	117	47	33	14	6943
154	85	43	50	7	6108
155	101	12	12	0	4030
156	93	25	20	5	3469
157	115	43	40	3	5168
158	99	12	18	6	7931
159	81	52	40	12	2874
160	97	17	20	3	3539
161	91	30	30	0	5436
162	93	25	20	5	5871
163	107	25	18	7	5464
164	99	12	10	2	4696
165	89	34	30	4	1965
166	113	39	39	0	7120
167	85	43	40	3	4643
168	83	47	50	3	3319
169	97	17	24	7	5932
170	105	21	24	3	4788
171	103	17	20	3	2734
172	109	30	30	0	4263
173	87	39	50	11	3265
174	95	21	24	3	4656
175	119	52	60	8	3387
176	81	52	40	12	3640
177	101	12	12	0	4317
178	115	43	35	8	9165
179	111	34	33	1	5022
180	117	47	40	7	4484
181	107	25	24	1	8421
182	109	30	23	7	4210
183	95	21	25	4	7184
184	91	30	16	14	7875
185	81	52	52	0	3702
186	113	39	44	5	6085
