Participant 313_training	; Experiment run on 2018-06-13T15:55:08.660000
Trial	Input	Output	Predict	Error	RT
1	107	25	108	83	23944
2	91	30	70	40	46168
3	83	47	28	19	39288
4	111	34	55	21	10363
5	93	25	11	14	34607
6	117	47	77	30	48760
7	87	39	35	4	22346
8	105	21	55	34	17401
9	95	21	43	22	8470
10	109	30	79	49	45136
11	85	43	35	8	6927
12	101	12	55	43	6608
13	97	17	51	34	6266
14	115	43	25	18	19960
15	81	52	30	22	16793
16	119	52	45	7	12403
17	89	34	40	6	8470
18	103	17	15	2	4852
19	99	12	12	0	9892
20	113	39	17	22	16841
21	81	52	80	28	12509
22	99	12	71	59	27613
23	83	47	50	3	17258
24	93	25	40	15	4507
25	101	12	10	2	2526
26	105	21	60	39	5358
27	85	43	60	17	4926
28	119	52	70	18	5233
29	117	47	55	8	6430
30	115	43	50	7	7905
31	111	34	24	10	6622
32	103	17	17	0	4771
33	91	30	42	12	5300
34	97	17	40	23	4242
35	113	39	50	11	12232
36	87	39	40	1	3875
37	95	21	40	19	7620
38	107	25	25	0	12238
39	109	30	23	7	23458
40	89	34	23	11	8684
41	101	12	10	2	3228
42	93	25	31	6	5188
43	91	30	24	6	5048
44	99	12	12	0	4243
45	103	17	21	4	8157
46	115	43	45	2	9248
47	81	52	25	27	12491
48	119	52	45	7	6787
49	97	17	17	0	6544
50	107	25	50	25	11780
51	85	43	30	13	3726
52	105	21	20	1	9609
53	111	34	20	14	6362
54	109	30	32	2	7234
55	89	34	35	1	4588
56	113	39	36	3	22343
57	117	47	45	2	10759
58	95	21	25	4	7148
59	83	47	17	30	5540
60	87	39	35	4	7569
61	83	47	46	1	6246
62	99	12	11	1	6828
63	107	25	40	15	4648
64	85	43	45	2	14345
65	103	17	25	8	6313
66	113	39	40	1	4315
67	97	17	17	0	10391
68	111	34	32	2	8977
69	119	52	40	12	3174
70	95	21	16	5	5447
71	101	12	28	16	11428
72	91	30	42	12	6857
73	117	47	51	4	43693
74	93	25	30	5	10807
75	87	39	37	2	4812
76	115	43	46	3	9900
77	89	34	28	6	6277
78	109	30	18	12	4906
79	81	52	31	21	5117
80	105	21	26	5	10490
81	107	25	26	1	4260
82	97	17	43	26	5311
83	91	30	21	9	6849
84	117	47	46	1	7163
85	101	12	12	0	5758
86	85	43	33	10	5025
87	119	52	53	1	7031
88	105	21	16	5	6601
89	99	12	12	0	4967
90	93	25	35	10	5940
91	103	17	19	2	5809
92	111	34	40	6	13727
93	113	39	42	3	5626
94	89	34	20	14	3216
95	87	39	30	9	3137
96	83	47	32	15	6093
97	109	30	40	10	5383
98	115	43	30	13	7919
99	95	21	27	6	9526
100	81	52	41	11	7082
101	93	25	30	5	35300
102	109	30	31	1	9056
103	119	52	50	2	5959
104	105	21	26	5	12909
105	87	39	41	2	18976
106	97	17	27	10	5225
