Participant 274_training	; Experiment run on 2018-01-25T15:51:20.206000
Trial	Input	Output	Predict	Error	RT
1	107	25	107	82	21042
2	91	30	10	20	8685
3	83	47	30	17	4286
4	111	34	20	14	9206
5	93	25	36	11	10279
6	117	47	38	9	9246
7	87	39	26	13	8527
8	105	21	36	15	13878
9	95	21	35	14	12094
10	109	30	35	5	5902
11	85	43	15	28	10351
12	101	12	30	18	18759
13	97	17	9	8	15245
14	115	43	30	13	23007
15	81	52	30	22	11181
16	119	52	50	2	22918
17	89	34	30	4	4910
18	103	17	33	16	8702
19	99	12	27	15	11552
20	113	39	19	20	9324
21	81	52	25	27	10107
22	99	12	10	2	11518
23	83	47	50	3	17605
24	93	25	30	5	8623
25	101	12	12	0	4646
26	105	21	30	9	13207
27	85	43	44	1	20087
28	119	52	9	43	13950
29	117	47	40	7	30520
30	115	43	44	1	8372
31	111	34	31	3	11006
32	103	17	20	3	18943
33	91	30	30	0	5845
34	97	17	16	1	10839
35	113	39	31	8	17656
36	87	39	35	4	16253
37	95	21	14	7	7981
38	107	25	26	1	14063
39	109	30	30	0	4206
40	89	34	30	4	3285
41	101	12	10	2	6260
42	93	25	24	1	10214
43	91	30	29	1	9046
44	99	12	12	0	7017
45	103	17	15	2	15669
46	115	43	50	7	20086
47	81	52	40	12	11894
48	119	52	50	2	15853
49	97	17	20	3	21318
50	107	25	26	1	37430
51	85	43	45	2	27063
52	105	21	20	1	13103
53	111	34	19	15	20613
54	109	30	29	1	17022
55	89	34	30	4	3334
56	113	39	39	0	13183
57	117	47	46	1	10071
58	95	21	20	1	13207
59	83	47	44	3	21022
60	87	39	39	0	17830
61	83	47	47	0	26036
62	99	12	10	2	6981
63	107	25	25	0	20918
64	85	43	40	3	19919
65	103	17	18	1	18423
66	113	39	39	0	25752
67	97	17	17	0	19342
68	111	34	13	21	13414
69	119	52	50	2	12949
70	95	21	21	0	20903
71	101	12	12	0	7096
72	91	30	30	0	7869
73	117	47	45	2	25015
74	93	25	26	1	12134
75	87	39	35	4	22263
76	115	43	42	1	31870
77	89	34	33	1	7382
78	109	30	31	1	12431
