Participant 256_training	; Experiment run on 2017-11-16T13:53:23.380522
Trial	Input	Output	Predict	Error	RT
1	107	25	75	50	28581
2	91	30	35	5	24000
3	83	47	25	22	26095
4	111	34	55	21	21244
5	93	25	30	5	17246
6	117	47	40	7	21644
7	87	39	32	7	16498
8	105	21	42	21	18817
9	95	21	29	8	19602
10	109	30	43	13	18009
11	85	43	25	18	13659
12	101	12	40	28	20063
13	97	17	27	10	25076
14	115	43	22	21	5737
15	81	52	27	25	16593
16	119	52	57	5	15771
17	89	34	31	3	40986
18	103	17	25	8	17551
19	99	12	20	8	6847
20	113	39	38	1	16693
21	81	52	20	32	11255
22	99	12	33	21	25069
23	83	47	45	2	20439
24	93	25	40	15	15628
25	101	12	33	21	5997
26	105	21	20	1	5324
27	85	43	52	9	5600
28	119	52	45	7	12548
29	117	47	35	12	40738
30	115	43	46	3	6307
31	111	34	36	2	17173
32	103	17	29	12	7660
33	91	30	33	3	10693
34	97	17	22	5	11234
35	113	39	26	13	13110
36	87	39	45	6	8969
37	95	21	31	10	16462
38	107	25	27	2	8710
39	109	30	30	0	7221
40	89	34	35	1	16059
41	101	12	24	12	10278
42	93	25	28	3	6442
43	91	30	29	1	7095
44	99	12	20	8	18649
45	103	17	22	5	11106
46	115	43	38	5	45768
47	81	52	53	1	25220
48	119	52	31	21	19677
49	97	17	24	7	14170
50	107	25	28	3	11660
51	85	43	48	5	10707
52	105	21	23	2	17730
53	111	34	31	3	15950
54	109	30	29	1	17110
55	89	34	38	4	10155
56	113	39	22	17	8674
57	117	47	29	18	9464
58	95	21	37	16	12427
59	83	47	39	8	6786
60	87	39	50	11	5658
61	83	47	48	1	6502
62	99	12	18	6	43282
63	107	25	19	6	20606
64	85	43	34	9	31519
65	103	17	26	9	75086
66	113	39	19	20	42159
67	97	17	31	14	8278
68	111	34	40	6	6049
69	119	52	20	32	5021
70	95	21	32	11	21612
71	101	12	22	10	5354
72	91	30	28	2	5183
73	117	47	32	15	26053
74	93	25	38	13	15269
75	87	39	40	1	10323
76	115	43	47	4	26087
77	89	34	29	5	7732
78	109	30	20	10	20383
79	81	52	50	2	35821
80	105	21	27	6	18695
81	107	25	22	3	32991
82	97	17	37	20	49321
83	91	30	30	0	8156
84	117	47	48	1	17715
85	101	12	12	0	7976
86	85	43	38	5	16544
87	119	52	49	3	15770
88	105	21	29	8	12306
89	99	12	11	1	6265
90	93	25	29	4	9516
91	103	17	18	1	10698
92	111	34	37	3	12460
93	113	39	47	8	48949
94	89	34	30	4	11249
95	87	39	27	12	8665
96	83	47	47	0	4212
97	109	30	32	2	24950
98	115	43	49	6	26115
99	95	21	22	1	8721
100	81	52	31	21	15883
101	93	25	33	8	22344
102	109	30	20	10	15472
103	119	52	52	0	13510
104	105	21	37	16	29855
105	87	39	51	12	5998
106	97	17	35	18	11462
107	83	47	32	15	14159
108	107	25	27	2	56502
109	113	39	36	3	88917
110	117	47	12	35	76463
111	103	17	11	6	15343
112	115	43	49	6	30986
113	95	21	45	24	48528
114	91	30	32	2	31123
115	111	34	30	4	21446
116	81	52	52	0	25144
117	101	12	20	8	25008
118	85	43	46	3	27069
119	99	12	11	1	8318
120	89	34	31	3	19351
121	111	34	30	4	12744
122	119	52	31	21	34373
123	85	43	34	9	13995
124	81	52	47	5	23353
125	95	21	48	27	29861
126	107	25	30	5	44912
127	117	47	28	19	17541
128	101	12	11	1	18103
129	115	43	47	4	13080
130	89	34	30	4	25905
131	93	25	38	13	13418
132	83	47	40	7	8585
133	113	39	20	19	6221
134	105	21	20	1	19953
135	109	30	22	8	21594
136	97	17	44	27	12971
137	91	30	29	1	5151
138	103	17	15	2	24045
139	87	39	35	4	20452
140	99	12	11	1	4450
141	103	17	27	10	30280
142	91	30	30	0	7509
143	107	25	27	2	28945
144	87	39	47	8	11911
145	89	34	30	4	4069
146	113	39	48	9	14660
147	119	52	50	2	20435
148	105	21	22	1	11577
149	83	47	47	0	16013
150	111	34	21	13	32359
151	109	30	30	0	5692
152	95	21	25	4	39485
153	117	47	47	0	8810
154	85	43	45	2	14543
155	101	12	12	0	3758
156	93	25	22	3	11082
157	115	43	46	3	10025
158	99	12	12	0	4539
159	81	52	50	2	6032
160	97	17	23	6	19319
