Participant 219_training	; Experiment run on 2017-09-14T15:05:36.974000
Trial	Input	Output	Predict	Error	RT
1	107	25	107	82	13807
2	91	30	52	22	4580
3	83	47	27	20	8661
4	111	34	53	19	4734
5	93	25	47	22	7938
6	117	47	37	10	7886
7	87	39	26	13	7303
8	105	21	38	17	7197
9	95	21	32	11	7526
10	109	30	37	7	7431
11	85	43	20	23	5679
12	101	12	48	36	3546
13	97	17	35	18	4086
14	115	43	44	1	4070
15	81	52	27	25	2677
16	119	52	34	18	3839
17	89	34	26	8	5350
18	103	17	37	20	4302
19	99	12	20	8	2094
20	113	39	36	3	3422
21	81	52	24	28	7027
22	99	12	60	48	2166
23	83	47	26	21	3277
24	93	25	29	4	2238
25	101	12	43	31	3284
26	105	21	33	12	2791
27	85	43	19	24	2263
28	119	52	47	5	3078
29	117	47	39	8	2478
30	115	43	40	3	2238
31	111	34	37	3	3638
32	103	17	30	13	2845
33	91	30	20	10	1719
34	97	17	30	13	3214
35	113	39	38	1	3023
36	87	39	26	13	3551
37	95	21	40	19	2527
38	107	25	47	22	3031
39	109	30	30	0	2966
40	89	34	20	14	2008
41	101	12	20	8	2932
42	93	25	18	7	2527
43	91	30	20	10	2327
44	99	12	30	18	2526
45	103	17	20	3	2007
46	115	43	36	7	3526
47	81	52	27	25	2606
48	119	52	39	13	3007
49	97	17	39	22	2974
50	107	25	28	3	2534
51	85	43	19	24	1958
52	105	21	37	16	2886
53	111	34	28	6	2887
54	109	30	30	0	3463
55	89	34	40	6	2751
56	113	39	40	1	3184
57	117	47	42	5	3365
58	95	21	35	14	3529
59	83	47	28	19	2699
60	87	39	27	12	3447
61	83	47	20	27	2635
62	99	12	50	38	2031
63	107	25	10	15	1543
64	85	43	20	23	2110
65	103	17	20	3	2126
66	113	39	13	26	3630
67	97	17	20	3	1485
68	111	34	23	11	3358
69	119	52	30	22	1870
70	95	21	27	6	3109
71	101	12	20	8	2622
72	91	30	16	14	2542
73	117	47	40	7	1785
74	93	25	30	5	1293
75	87	39	23	16	3040
76	115	43	38	5	2525
77	89	34	29	5	2239
78	109	30	42	12	2889
79	81	52	35	17	2945
80	105	21	47	26	2428
81	107	25	20	5	1923
82	97	17	19	2	3447
83	91	30	16	14	2374
84	117	47	28	19	1982
85	101	12	30	18	1957
86	85	43	20	23	1581
87	119	52	43	9	2750
88	105	21	40	19	2286
89	99	12	30	18	1765
90	93	25	20	5	1286
91	103	17	30	13	1638
92	111	34	31	3	3438
93	113	39	30	9	1879
94	89	34	28	6	2398
95	87	39	30	9	1679
96	83	47	30	17	1686
97	109	30	46	16	2765
98	115	43	50	7	1799
99	95	21	37	16	2811
100	81	52	28	24	2363
101	93	25	30	5	1603
102	109	30	39	9	1894
103	119	52	47	5	2350
104	105	21	37	16	2247
105	87	39	30	9	1721
106	97	17	38	21	2155
107	83	47	37	10	2247
108	107	25	60	35	2101
109	113	39	40	1	1799
110	117	47	41	6	2175
111	103	17	38	21	2460
112	115	43	38	5	1663
113	95	21	28	7	2118
114	91	30	29	1	1550
115	111	34	36	2	2506
116	81	52	23	29	2864
117	101	12	38	26	1751
118	85	43	20	23	1414
119	99	12	50	38	1407
120	89	34	20	14	1092
121	111	34	30	4	1187
122	119	52	40	12	1262
123	85	43	32	11	2317
124	81	52	30	22	2710
125	95	21	53	32	2662
126	107	25	43	18	2381
127	117	47	30	17	1174
128	101	12	38	26	1607
129	115	43	37	6	1870
130	89	34	27	7	1704
131	93	25	37	12	1820
132	83	47	28	19	1430
133	113	39	57	18	2390
134	105	21	48	27	1752
135	109	30	40	10	1054
136	97	17	30	13	1022
137	91	30	30	0	886
138	103	17	38	21	3253
139	87	39	28	11	1743
140	99	12	40	28	1287
141	103	17	30	13	1123
142	91	30	30	0	814
143	107	25	40	15	870
144	87	39	30	9	749
145	89	34	40	6	2254
146	113	39	50	11	1470
147	119	52	39	13	2549
148	105	21	39	18	1742
149	83	47	30	17	902
150	111	34	40	6	1710
151	109	30	36	6	1981
152	95	21	30	9	966
153	117	47	50	3	1332
154	85	43	30	13	963
155	101	12	50	38	1271
156	93	25	20	5	742
157	115	43	40	3	925
158	99	12	30	18	1102
159	81	52	20	32	846
160	97	17	40	23	1524
161	91	30	20	10	963
162	93	25	30	5	894
163	107	25	40	15	1037
164	99	12	30	18	943
165	89	34	20	14	951
166	113	39	40	1	1251
167	85	43	30	13	1029
168	83	47	40	7	1270
169	97	17	50	33	1406
170	105	21	30	9	1106
171	103	17	23	6	3758
172	109	30	30	0	1094
173	87	39	20	19	1028
174	95	21	40	19	1296
175	119	52	40	12	1150
176	81	52	30	22	1123
177	101	12	30	18	958
178	115	43	40	3	1301
179	111	34	40	6	1335
180	117	47	40	7	1429
181	107	25	20	5	940
182	109	30	30	0	1385
183	95	21	20	1	894
184	91	30	17	13	2565
185	81	52	20	32	1085
186	113	39	40	1	1645
187	99	12	30	18	998
188	85	43	20	23	758
189	115	43	40	3	1142
190	119	52	40	12	1381
191	87	39	30	9	1086
192	117	47	40	7	1494
193	103	17	40	23	1397
194	93	25	30	5	1022
195	83	47	30	17	1150
196	97	17	40	23	1316
197	89	34	20	14	773
198	105	21	40	19	1030
199	101	12	30	18	1137
200	111	34	30	4	1109
1	53	113	30	83	2471
2	79	56	30	26	2623
3	137	91	50	41	2178
4	133	83	48	35	2569
5	141	100	70	30	2169
6	114	41	30	11	1034
7	73	69	20	49	985
8	51	118	10	108	1001
9	125	65	58	7	2858
10	100	10	37	27	1761
11	143	105	67	38	2185
12	75	65	18	47	1690
13	84	45	30	15	1570
14	61	96	18	78	1376
15	127	69	47	22	2074
16	65	87	19	68	1705
17	57	105	19	86	1656
18	71	74	30	44	1370
19	135	87	57	30	2490
20	67	83	19	64	2017
21	108	28	30	2	1409
