Participant 208_training	; Experiment run on 2017-09-07T13:43:07.134478
Trial	Input	Output	Predict	Error	RT
1	107	25	107	82	12614
2	91	30	50	20	5532
3	83	47	30	17	4262
4	111	34	40	6	6006
5	93	25	43	18	5862
6	117	47	40	7	7426
7	87	39	33	6	4759
8	105	21	45	24	5593
9	95	21	20	1	4239
10	109	30	25	5	5393
11	85	43	20	23	3470
12	101	12	35	23	5123
13	97	17	30	13	5583
14	115	43	50	7	6839
15	81	52	30	22	7449
16	119	52	50	2	3637
17	89	34	30	4	3266
18	103	17	35	18	12351
19	99	12	30	18	5300
20	113	39	20	19	3469
21	81	52	20	32	3644
22	99	12	30	18	3065
23	83	47	40	7	5192
24	93	25	38	13	4619
25	101	12	24	12	4689
26	105	21	20	1	3566
27	85	43	30	13	2511
28	119	52	10	42	2674
29	117	47	20	27	2654
30	115	43	30	13	3723
31	111	34	30	4	3346
32	103	17	32	15	3105
33	91	30	40	10	4112
34	97	17	30	13	10220
35	113	39	20	19	3480
36	87	39	30	9	3436
37	95	21	33	12	5588
38	107	25	30	5	5714
39	109	30	30	0	3469
40	89	34	35	1	6915
41	101	12	27	15	7916
42	93	25	25	0	4213
43	91	30	30	0	5576
44	99	12	25	13	4292
45	103	17	20	3	2956
46	115	43	30	13	7352
47	81	52	40	12	3661
48	119	52	30	22	7218
49	97	17	40	23	3224
50	107	25	30	5	2673
51	85	43	30	13	2196
52	105	21	33	12	3405
53	111	34	35	1	4158
54	109	30	31	1	4385
55	89	34	38	4	4047
56	113	39	25	14	3832
57	117	47	47	0	5304
58	95	21	33	12	5088
59	83	47	29	18	3445
60	87	39	32	7	3359
61	83	47	30	17	6636
62	99	12	20	8	2476
63	107	25	30	5	2560
64	85	43	38	5	4477
65	103	17	33	16	12736
66	113	39	33	6	3981
67	97	17	20	3	4668
68	111	34	20	14	2099
69	119	52	30	22	2770
70	95	21	30	9	2873
71	101	12	31	19	3324
72	91	30	35	5	7560
73	117	47	20	27	6679
74	93	25	30	5	3282
75	87	39	20	19	4885
