Participant 290_training	; Experiment run on 2018-02-09T09:50:54.749712
Trial	Input	Output	Predict	Error	RT
1	107	25	107	82	21853
2	91	30	22	8	17841
3	83	47	18	29	7694
4	111	34	32	2	8930
5	93	25	22	3	7764
6	117	47	42	5	6232
7	87	39	18	21	8724
8	105	21	42	21	6915
9	95	21	20	1	5235
10	109	30	28	2	7855
11	85	43	16	27	8591
12	101	12	27	15	7544
13	97	17	25	8	6699
14	115	43	42	1	7203
15	81	52	19	33	5383
16	119	52	45	7	5546
17	89	34	22	12	8063
18	103	17	32	15	8759
19	99	12	33	21	7437
20	113	39	43	4	10391
21	81	52	80	28	6511
22	99	12	59	47	20827
23	83	47	52	5	9852
24	93	25	60	35	11089
25	101	12	80	68	9237
26	105	21	20	1	6402
27	85	43	18	25	12170
28	119	52	30	22	6690
29	117	47	51	4	6051
30	115	43	46	3	5546
31	111	34	40	6	4594
32	103	17	33	16	5956
33	91	30	31	1	6053
34	97	17	33	16	5876
35	113	39	50	11	3904
36	87	39	24	15	7417
37	95	21	36	15	7919
38	107	25	38	13	6522
39	109	30	25	5	4882
40	89	34	24	10	5556
41	101	12	50	38	8663
42	93	25	11	14	7795
43	91	30	22	8	5882
44	99	12	10	2	2513
45	103	17	20	3	3259
46	115	43	40	3	2850
47	81	52	30	22	7637
48	119	52	30	22	11093
49	97	17	40	23	4732
50	107	25	50	25	4556
51	85	43	30	13	7626
52	105	21	50	29	8960
53	111	34	35	1	8611
54	109	30	40	10	5272
55	89	34	28	6	6221
56	113	39	40	1	5872
57	117	47	38	9	6017
58	95	21	32	11	8364
59	83	47	22	25	5360
60	87	39	50	11	4629
61	83	47	42	5	7096
62	99	12	60	48	2991
63	107	25	20	5	6703
64	85	43	7	36	7039
65	103	17	20	3	2842
66	113	39	30	9	3070
67	97	17	16	1	5929
68	111	34	35	1	4079
69	119	52	44	8	4718
70	95	21	24	3	4382
71	101	12	30	18	2772
72	91	30	10	20	3784
73	117	47	47	0	8438
74	93	25	40	15	3846
75	87	39	40	1	4168
76	115	43	50	7	4413
77	89	34	42	8	6855
78	109	30	42	12	6391
79	81	52	40	12	5237
80	105	21	46	25	6478
81	107	25	55	30	8630
82	97	17	30	13	3904
83	91	30	20	10	2901
84	117	47	79	32	4851
85	101	12	30	18	4460
86	85	43	40	3	5437
87	119	52	20	32	5007
88	105	21	70	49	7904
89	99	12	25	13	9973
90	93	25	20	5	4179
91	103	17	40	23	5568
92	111	34	40	6	6074
93	113	39	38	1	3842
94	89	34	20	14	3899
95	87	39	25	14	5680
96	83	47	40	7	8049
97	109	30	60	30	5018
98	115	43	37	6	9039
99	95	21	40	19	3264
100	81	52	24	28	5341
101	93	25	70	45	4422
102	109	30	40	10	3730
103	119	52	40	12	2179
104	105	21	40	19	2089
105	87	39	20	19	2507
106	97	17	44	27	4860
107	83	47	46	1	4339
108	107	25	60	35	5600
109	113	39	30	9	3042
110	117	47	40	7	4932
111	103	17	30	13	5215
112	115	43	45	2	7503
113	95	21	28	7	7890
114	91	30	30	0	4054
