Participant 224_training	; Experiment run on 2017-09-21T13:47:13.983000
Trial	Input	Output	Predict	Error	RT
1	107	25	105	80	12510
2	91	30	45	15	13222
3	83	47	25	22	16102
4	111	34	50	16	10457
5	93	25	50	25	5845
6	117	47	60	13	6726
7	87	39	30	9	6261
8	105	21	35	14	10429
9	95	21	20	1	5007
10	109	30	18	12	6430
11	85	43	40	3	8598
12	101	12	35	23	8265
13	97	17	20	3	5676
14	115	43	10	33	4526
15	81	52	35	17	7975
16	119	52	30	22	8383
17	89	34	28	6	8086
18	103	17	30	13	4565
19	99	12	25	13	5246
20	113	39	30	9	8423
21	81	52	29	23	13948
22	99	12	20	8	13671
23	83	47	36	11	9502
24	93	25	33	8	12293
25	101	12	10	2	3766
26	105	21	18	3	8519
27	85	43	45	2	13198
28	119	52	60	8	6406
29	117	47	65	18	8733
30	115	43	45	2	7327
31	111	34	19	15	6023
32	103	17	10	7	7414
33	91	30	42	12	9727
34	97	17	13	4	6990
35	113	39	30	9	7588
36	87	39	42	3	9127
37	95	21	40	19	6519
38	107	25	50	25	4622
39	109	30	20	10	2727
40	89	34	35	1	4985
41	101	12	12	0	11404
42	93	25	38	13	9055
43	91	30	30	0	4040
44	99	12	12	0	6030
45	103	17	15	2	8607
46	115	43	50	7	7597
47	81	52	34	18	7149
48	119	52	65	13	6864
49	97	17	17	0	17183
50	107	25	21	4	9277
51	85	43	51	8	12693
52	105	21	12	9	9246
53	111	34	21	13	6015
54	109	30	30	0	4559
55	89	34	49	15	11030
56	113	39	35	4	7982
57	117	47	60	13	13638
58	95	21	21	0	3927
59	83	47	34	13	10894
60	87	39	30	9	6783
61	83	47	35	12	11907
62	99	12	11	1	6703
63	107	25	19	6	8111
64	85	43	40	3	5766
65	103	17	16	1	5271
66	113	39	22	17	9477
67	97	17	38	21	9813
68	111	34	30	4	4687
69	119	52	50	2	5734
70	95	21	15	6	9894
71	101	12	14	2	5447
72	91	30	30	0	6013
73	117	47	50	3	7248
74	93	25	30	5	7334
75	87	39	30	9	5862
76	115	43	30	13	5600
77	89	34	30	4	4654
78	109	30	20	10	4928
79	81	52	40	12	4249
80	105	21	20	1	3759
81	107	25	30	5	6596
82	97	17	13	4	4574
83	91	30	40	10	4642
84	117	47	60	13	4748
85	101	12	12	0	10231
86	85	43	35	8	6134
87	119	52	39	13	8190
88	105	21	20	1	7032
89	99	12	12	0	3598
90	93	25	29	4	7792
91	103	17	20	3	4998
92	111	34	40	6	4375
93	113	39	35	4	11741
94	89	34	30	4	2833
95	87	39	35	4	7725
96	83	47	50	3	6366
97	109	30	20	10	6446
98	115	43	50	7	7519
99	95	21	20	1	6342
100	81	52	45	7	8263
101	93	25	28	3	5628
102	109	30	25	5	5597
103	119	52	50	2	6495
104	105	21	19	2	11999
105	87	39	30	9	2749
106	97	17	17	0	6055
107	83	47	50	3	6069
108	107	25	20	5	9321
109	113	39	45	6	13822
110	117	47	50	3	4927
111	103	17	13	4	4063
112	115	43	44	1	8638
113	95	21	23	2	9910
114	91	30	30	0	2767
115	111	34	40	6	9305
116	81	52	50	2	5557
117	101	12	12	0	6229
118	85	43	43	0	10070
119	99	12	12	0	3436
120	89	34	30	4	4327
121	111	34	45	11	7140
122	119	52	50	2	4319
123	85	43	45	2	10807
124	81	52	50	2	3277
125	95	21	20	1	8382
126	107	25	40	15	5222
127	117	47	50	3	6471
128	101	12	12	0	6709
129	115	43	44	1	11150
130	89	34	30	4	2789
131	93	25	25	0	7510
132	83	47	51	4	13086
133	113	39	49	10	11180
134	105	21	20	1	4990
135	109	30	28	2	6566
136	97	17	16	1	9902
137	91	30	34	4	6294
138	103	17	11	6	8014
139	87	39	34	5	5726
140	99	12	12	0	3389
141	103	17	18	1	6412
142	91	30	30	0	2700
143	107	25	28	3	10414
144	87	39	34	5	12958
145	89	34	30	4	4846
146	113	39	29	10	13277
147	119	52	50	2	4533
148	105	21	17	4	12318
149	83	47	47	0	11857
150	111	34	30	4	4214
151	109	30	30	0	2287
152	95	21	20	1	7309
153	117	47	40	7	11710
154	85	43	40	3	7965
155	101	12	13	1	5710
156	93	25	34	9	8037
157	115	43	45	2	8062
158	99	12	12	0	3830
159	81	52	50	2	4846
160	97	17	20	3	5605
161	91	30	30	0	6787
162	93	25	28	3	6062
163	107	25	28	3	13275
164	99	12	12	0	3229
165	89	34	30	4	3199
166	113	39	50	11	4293
167	85	43	45	2	12710
168	83	47	47	0	12054
169	97	17	15	2	14422
170	105	21	20	1	4822
171	103	17	18	1	11101
172	109	30	30	0	2502
173	87	39	34	5	5437
174	95	21	20	1	9390
175	119	52	50	2	3158
176	81	52	50	2	3485
177	101	12	12	0	3027
178	115	43	46	3	8606
179	111	34	30	4	2950
180	117	47	44	3	8437
181	107	25	45	20	8955
182	109	30	30	0	2709
183	95	21	15	6	6773
184	91	30	28	2	6164
185	81	52	50	2	4717
186	113	39	40	1	16070
187	99	12	12	0	3110
188	85	43	45	2	7276
189	115	43	40	3	11699
190	119	52	52	0	4406
191	87	39	40	1	16373
192	117	47	42	5	12295
193	103	17	14	3	13014
194	93	25	34	9	4253
195	83	47	45	2	6773
196	97	17	13	4	5966
197	89	34	30	4	2630
198	105	21	16	5	6078
199	101	12	12	0	7597
200	111	34	30	4	3102
1	53	113	30	83	12496
2	79	56	52	4	6569
3	137	91	62	29	16746
4	133	83	55	28	8233
5	141	100	61	39	9273
6	114	41	45	4	19178
7	73	69	60	9	10835
8	51	118	35	83	22673
9	125	65	45	20	11147
10	100	10	12	2	3271
11	143	105	63	42	8129
12	75	65	48	17	7657
13	84	45	43	2	8760
14	61	96	60	36	14864
15	127	69	46	23	17401
16	65	87	59	28	12017
17	57	105	32	73	22609
18	71	74	40	34	10858
19	135	87	65	22	12976
20	67	83	50	33	8778
21	108	28	30	2	4775
22	145	109	70	39	4507
23	59	100	40	60	5041
24	69	78	50	28	3858
25	120	54	52	2	4129
26	77	61	50	11	8946
27	149	118	60	58	8425
28	55	109	30	79	7730
29	139	96	32	64	13706
30	129	74	42	32	7426
31	123	61	50	11	6039
32	131	78	40	38	5769
33	63	91	40	51	5961
34	147	113	37	76	11706
35	121	56	60	4	5641
36	92	28	30	2	3129
