Participant 217_training	; Experiment run on 2017-09-14T14:10:30.896812
Trial	Input	Output	Predict	Error	RT
145	89	34	35	1	9751
146	113	39	39	0	11110
147	119	52	51	1	38777
148	105	21	23	2	4413
149	83	47	44	3	28684
150	111	34	34	0	9832
151	109	30	31	1	11581
152	95	21	22	1	4437
153	117	47	45	2	13482
154	85	43	43	0	7338
155	101	12	15	3	10330
156	93	25	25	0	6228
157	115	43	43	0	5271
158	99	12	13	1	3093
159	81	52	51	1	16829
160	97	17	17	0	4790
161	91	30	31	1	16188
162	93	25	27	2	7939
163	107	25	25	0	6197
164	99	12	12	0	4090
165	89	34	33	1	5707
166	113	39	41	2	10433
167	85	43	43	0	10028
168	83	47	44	3	9193
169	97	17	15	2	6053
170	105	21	23	2	3069
171	103	17	14	3	4186
172	109	30	28	2	10730
173	87	39	41	2	15657
174	95	21	23	2	7650
175	119	52	51	1	13040
176	81	52	51	1	9917
177	101	12	13	1	3956
178	115	43	43	0	6911
179	111	34	34	0	5214
180	117	47	45	2	8566
181	107	25	25	0	10324
182	109	30	30	0	11491
183	95	21	23	2	4742
184	91	30	33	3	4152
185	81	52	51	1	8680
186	113	39	40	1	18509
187	99	12	12	0	6368
188	85	43	43	0	6277
189	115	43	43	0	4527
190	119	52	51	1	13094
191	87	39	39	0	16384
192	117	47	46	1	12119
193	103	17	16	1	5689
194	93	25	25	0	6685
195	83	47	45	2	12679
196	97	17	18	1	9913
197	89	34	34	0	5999
198	105	21	23	2	3407
199	101	12	13	1	3372
200	111	34	34	0	7445
1	53	113	107	6	55270
2	79	56	54	2	17961
3	137	91	87	4	30189
4	133	83	79	4	39829
5	141	100	95	5	13009
6	114	41	41	0	11691
7	73	69	65	4	21676
8	51	118	111	7	25647
9	125	65	63	2	8002
10	100	10	12	2	4848
11	143	105	100	5	35995
12	75	65	63	2	20551
13	84	45	44	1	8469
14	61	96	91	5	17182
15	127	69	67	2	20652
16	65	87	83	4	14447
17	57	105	101	4	21378
18	71	74	71	3	19600
19	135	87	83	4	10954
20	67	83	80	3	18930
21	108	28	26	2	7191
22	145	109	103	6	15481
23	59	100	95	5	14509
24	69	78	74	4	11949
25	120	54	53	1	6994
26	77	61	60	1	43658
27	149	118	112	6	20368
28	55	109	103	6	9838
29	139	96	92	4	26804
30	129	74	72	2	19793
31	123	61	60	1	12510
32	131	78	74	4	11156
33	63	91	85	6	19802
34	147	113	107	6	42631
35	121	56	55	1	11573
36	92	28	28	0	14283
