Participant 226_training	; Experiment run on 2017-09-21T15:09:19.679000
Trial	Input	Output	Predict	Error	RT
137	91	30	28	2	5974
138	103	17	18	1	9510
139	87	39	39	0	10127
140	99	12	24	12	8040
141	103	17	16	1	12772
142	91	30	28	2	6214
143	107	25	26	1	4645
144	87	39	39	0	8631
145	89	34	32	2	6543
146	113	39	41	2	7460
147	119	52	48	4	4334
148	105	21	24	3	7326
149	83	47	47	0	11326
150	111	34	32	2	6984
151	109	30	30	0	3126
152	95	21	16	5	8391
153	117	47	47	0	8445
154	85	43	42	1	6094
155	101	12	10	2	5623
156	93	25	26	1	8517
157	115	43	41	2	11902
158	99	12	12	0	6710
159	81	52	52	0	4869
160	97	17	16	1	14669
161	91	30	28	2	8707
162	93	25	26	1	7959
163	107	25	19	6	13229
164	99	12	16	4	10406
165	89	34	32	2	6437
166	113	39	41	2	12230
167	85	43	41	2	5822
168	83	47	46	1	6717
169	97	17	21	4	19550
170	105	21	19	2	9662
171	103	17	23	6	18134
172	109	30	26	4	4669
173	87	39	44	5	4614
174	95	21	22	1	7870
175	119	52	48	4	5293
176	81	52	52	0	4118
177	101	12	17	5	6341
178	115	43	41	2	5479
179	111	34	34	0	8469
180	117	47	46	1	8326
181	107	25	23	2	6597
182	109	30	30	0	3917
183	95	21	14	7	6151
184	91	30	30	0	4533
185	81	52	52	0	4277
186	113	39	42	3	8453
187	99	12	20	8	7645
188	85	43	39	4	9823
189	115	43	46	3	11669
190	119	52	48	4	5100
191	87	39	43	4	4373
192	117	47	52	5	9750
193	103	17	15	2	5469
194	93	25	22	3	6758
195	83	47	45	2	7014
196	97	17	11	6	6774
197	89	34	38	4	6150
198	105	21	19	2	8389
199	101	12	19	7	6646
200	111	34	34	0	10176
1	53	113	53	60	30462
2	79	56	48	8	7825
3	137	91	17	74	10634
4	133	83	19	64	5089
5	141	100	11	89	3945
6	114	41	42	1	7250
7	73	69	24	45	7857
8	51	118	20	98	3057
9	125	65	27	38	7034
10	100	10	18	8	5033
11	143	105	36	69	11119
12	75	65	22	43	5137
13	84	45	38	7	8658
14	61	96	10	86	6113
15	127	69	23	46	9585
16	65	87	13	74	5921
17	57	105	27	78	5198
18	71	74	30	44	14600
19	135	87	20	67	2929
20	67	83	30	53	6769
21	108	28	26	2	6089
22	145	109	34	75	6976
23	59	100	20	80	3999
24	69	78	20	58	4721
25	120	54	52	2	4345
26	77	61	34	27	12801
27	149	118	50	68	6873
28	55	109	36	73	7881
29	139	96	29	67	6322
30	129	74	23	51	6072
31	123	61	37	24	5523
32	131	78	30	48	4183
33	63	91	20	71	5384
34	147	113	43	70	13489
35	121	56	53	3	7128
36	92	28	17	11	14648
