Participant 230_training	; Experiment run on 2017-09-28T13:44:25.386000
Trial	Input	Output	Predict	Error	RT
1	107	25	175	150	21408
2	91	30	40	10	9611
3	83	47	55	8	29207
4	111	34	80	46	10461
5	93	25	43	18	8406
6	117	47	88	41	12030
7	87	39	38	1	10632
8	105	21	55	34	13309
9	95	21	45	24	10598
10	109	30	80	50	8652
11	85	43	55	12	9519
12	101	12	60	48	11767
13	97	17	15	2	17694
14	115	43	25	18	12517
15	81	52	12	40	22717
16	119	52	89	37	9220
17	89	34	39	5	16311
18	103	17	44	27	34604
19	99	12	45	33	10270
20	113	39	11	28	11935
21	81	52	50	2	14978
22	99	12	69	57	4293
23	83	47	53	6	7718
24	93	25	8	17	6871
25	101	12	72	60	9145
26	105	21	16	5	14450
27	85	43	1	42	23294
28	119	52	61	9	6172
29	117	47	52	5	9839
30	115	43	47	4	3649
31	111	34	43	9	5003
32	103	17	25	8	4906
33	91	30	26	4	5974
34	97	17	35	18	4743
35	113	39	31	8	34374
36	87	39	28	11	6286
37	95	21	48	27	26068
38	107	25	30	5	5862
39	109	30	30	0	3598
40	89	34	20	14	4410
41	101	12	40	28	28851
42	93	25	11	14	9559
43	91	30	22	8	4901
44	99	12	40	28	3623
45	103	17	43	26	13221
46	115	43	20	23	9651
47	81	52	30	22	7567
48	119	52	88	36	6966
49	97	17	38	21	5494
50	107	25	29	4	9127
51	85	43	17	26	2766
52	105	21	51	30	16925
53	111	34	17	17	3773
54	109	30	38	8	7646
55	89	34	20	14	3766
56	113	39	53	14	9080
57	117	47	46	1	6733
58	95	21	35	14	5909
59	83	47	15	32	6238
60	87	39	18	21	5965
61	83	47	46	1	14723
62	99	12	53	41	6694
63	107	25	16	9	10846
64	85	43	5	38	8151
65	103	17	25	8	5813
66	113	39	22	17	5120
67	97	17	19	2	17341
68	111	34	27	7	5808
69	119	52	38	14	6196
70	95	21	37	16	6454
71	101	12	30	18	6165
72	91	30	8	22	3782
73	117	47	48	1	8118
74	93	25	34	9	17454
75	87	39	21	18	5485
76	115	43	65	22	11517
77	89	34	34	0	6398
78	109	30	53	23	11718
79	81	52	13	39	6237
80	105	21	65	44	7348
81	107	25	20	5	5180
82	97	17	15	2	7189
83	91	30	12	18	11493
84	117	47	46	1	5630
85	101	12	40	28	4965
86	85	43	25	18	12710
87	119	52	60	8	9486
88	105	21	35	14	7391
89	99	12	17	5	5734
90	93	25	9	16	4525
91	103	17	34	17	4820
92	111	34	22	12	3765
93	113	39	34	5	7725
94	89	34	27	7	7102
95	87	39	37	2	6338
96	83	47	28	19	5501
97	109	30	77	47	10206
