Participant 289_training	; Experiment run on 2018-02-09T15:28:36.356000
Trial	Input	Output	Predict	Error	RT
189	115	43	39	4	7596
190	119	52	50	2	7525
191	87	39	40	1	10790
192	117	47	40	7	5019
193	103	17	28	11	5446
194	93	25	23	2	5365
195	83	47	45	2	7247
196	97	17	49	32	6596
197	89	34	46	12	14856
198	105	21	40	19	4345
199	101	12	20	8	3927
200	111	34	36	2	4833
1	53	113	40	73	5375
2	79	56	40	16	4738
3	137	91	24	67	5997
4	133	83	14	69	11157
5	141	100	21	79	3052
6	114	41	40	1	4015
7	73	69	40	29	4744
8	51	118	80	38	5817
9	125	65	20	45	3142
10	100	10	30	20	3533
11	143	105	18	87	4189
12	75	65	50	15	3669
13	84	45	55	10	3817
14	61	96	125	29	10138
15	127	69	14	55	3495
16	65	87	60	27	6182
17	57	105	55	50	7480
18	71	74	55	19	4244
19	135	87	10	77	2572
20	67	83	30	53	2669
21	108	28	36	8	6628
22	145	109	10	99	4850
23	59	100	40	60	4464
24	69	78	50	28	2439
25	120	54	57	3	6875
26	77	61	36	25	4219
27	149	118	75	43	5599
28	55	109	110	1	7869
29	139	96	40	56	3232
30	129	74	50	24	5520
31	123	61	22	39	4358
32	131	78	44	34	8404
33	63	91	90	1	3303
34	147	113	64	49	5583
35	121	56	32	24	11592
36	92	28	29	1	8253
