Participant 206_training	; Experiment run on 2017-08-31T15:26:05.936047
Trial	Input	Output	Predict	Error	RT
1	107	25	53	28	26849
2	91	30	20	10	14780
3	83	47	29	18	35921
4	111	34	38	4	14500
5	93	25	32	7	16531
6	117	47	46	1	13739
7	87	39	31	8	12136
8	105	21	36	15	11509
9	95	21	30	9	13744
10	109	30	38	8	7944
11	85	43	38	5	9389
12	101	12	40	28	11179
13	97	17	19	2	10319
14	115	43	41	2	15203
15	81	52	38	14	6388
16	119	52	46	6	13317
17	89	34	35	1	12330
18	103	17	25	8	8950
19	99	12	20	8	16803
20	113	39	25	14	9659
21	81	52	40	12	8237
22	99	12	33	21	8340
23	83	47	40	7	12618
24	93	25	29	4	11365
25	101	12	22	10	6433
26	105	21	26	5	16383
27	85	43	43	0	6549
28	119	52	53	1	7088
29	117	47	38	9	10089
30	115	43	45	2	8969
31	111	34	24	10	10137
32	103	17	23	6	8718
33	91	30	35	5	12468
34	97	17	28	11	18843
35	113	39	34	5	19438
36	87	39	41	2	11631
37	95	21	33	12	13396
38	107	25	38	13	28211
39	109	30	25	5	5475
40	89	34	33	1	19416
41	101	12	19	7	9020
42	93	25	34	9	5463
43	91	30	32	2	10149
44	99	12	17	5	7463
45	103	17	19	2	10505
46	115	43	52	9	11002
47	81	52	39	13	5796
48	119	52	54	2	5336
49	97	17	27	10	10846
50	107	25	17	8	12130
51	85	43	38	5	7245
52	105	21	14	7	13294
53	111	34	26	8	12362
54	109	30	29	1	5384
55	89	34	32	2	5727
56	113	39	27	12	13122
57	117	47	39	8	5754
58	95	21	35	14	10197
59	83	47	43	4	6642
60	87	39	35	4	10154
61	83	47	42	5	9317
62	99	12	15	3	8447
63	107	25	18	7	7793
64	85	43	41	2	6101
65	103	17	30	13	5917
66	113	39	32	7	16304
67	97	17	14	3	9293
68	111	34	24	10	8189
69	119	52	54	2	6780
70	95	21	36	15	6865
71	101	12	15	3	6976
72	91	30	33	3	5851
73	117	47	46	1	13244
74	93	25	37	12	11516
75	87	39	32	7	6725
76	115	43	43	0	6050
77	89	34	30	4	6850
78	109	30	35	5	7804
79	81	52	39	13	6422
80	105	21	19	2	7546
81	107	25	19	6	12557
82	97	17	17	0	13420
83	91	30	31	1	5033
84	117	47	46	1	7716
85	101	12	13	1	8344
86	85	43	36	7	8780
87	119	52	52	0	3746
88	105	21	21	0	11041
89	99	12	15	3	6681
90	93	25	32	7	6215
91	103	17	14	3	7255
92	111	34	24	10	9861
93	113	39	38	1	9102
94	89	34	28	6	6975
95	87	39	36	3	6597
96	83	47	39	8	6825
97	109	30	36	6	5616
98	115	43	48	5	6952
99	95	21	26	5	10235
100	81	52	48	4	4713
101	93	25	33	8	10548
102	109	30	34	4	7722
103	119	52	53	1	6894
104	105	21	24	3	9013
105	87	39	26	13	8095
106	97	17	27	10	9847
107	83	47	50	3	6362
108	107	25	25	0	10708
109	113	39	38	1	5533
110	117	47	43	4	5754
111	103	17	24	7	17246
112	115	43	43	0	9568
113	95	21	35	14	9051
114	91	30	33	3	4723
115	111	34	35	1	5421
116	81	52	49	3	6051
117	101	12	14	2	6325
118	85	43	37	6	12239
119	99	12	16	4	11399
120	89	34	26	8	5886
121	111	34	35	1	5150
122	119	52	54	2	4238
123	85	43	48	5	7769
124	81	52	51	1	5710
125	95	21	24	3	9541
126	107	25	30	5	7004
127	117	47	45	2	7532
128	101	12	13	1	6244
129	115	43	45	2	9876
130	89	34	28	6	8420
131	93	25	31	6	8290
