Participant 318_training	; Experiment run on 2018-08-02T13:03:01.071376
Trial	Input	Output	Predict	Error	RT
1	107	25	108	83	10022
2	91	30	90	60	5173
3	83	47	110	63	7405
4	111	34	80	46	13503
5	93	25	67	42	6509
6	117	47	88	41	11801
7	87	39	60	21	5402
8	105	21	40	19	10508
9	95	21	29	8	4547
10	109	30	27	3	5695
11	85	43	18	25	3332
12	101	12	48	36	4622
13	97	17	49	32	8627
14	115	43	35	8	6190
15	81	52	22	30	6165
16	119	52	47	5	5132
17	89	34	26	8	4064
18	103	17	47	30	6218
19	99	12	23	11	10968
20	113	39	38	1	11935
21	81	52	31	21	6813
22	99	12	24	12	5316
23	83	47	29	18	6068
24	93	25	37	12	4758
25	101	12	35	23	5827
26	105	21	25	4	6832
27	85	43	32	11	5132
28	119	52	49	3	5768
29	117	47	43	4	6559
30	115	43	39	4	4952
31	111	34	39	5	3669
32	103	17	33	16	4273
33	91	30	33	3	3778
34	97	17	38	21	3362
35	113	39	28	11	4694
36	87	39	33	6	3154
37	95	21	42	21	3418
38	107	25	32	7	2915
39	109	30	42	12	2952
40	89	34	32	2	2554
41	101	12	29	17	6084
42	93	25	31	6	2800
43	91	30	28	2	8458
44	99	12	13	1	3147
45	103	17	22	5	2194
46	115	43	33	10	2778
47	81	52	32	20	4161
48	119	52	51	1	3177
49	97	17	19	2	3962
50	107	25	32	7	2405
51	85	43	27	16	3781
52	105	21	28	7	5019
53	111	34	20	14	2431
54	109	30	32	2	2979
55	89	34	32	2	4335
56	113	39	17	22	5790
57	117	47	32	15	2708
58	95	21	13	8	3037
59	83	47	32	15	3031
60	87	39	44	5	3759
61	83	47	45	2	7165
62	99	12	14	2	2631
63	107	25	22	3	2635
64	85	43	38	5	4322
65	103	17	16	1	3102
66	113	39	22	17	2914
67	97	17	9	8	2751
68	111	34	40	6	4313
69	119	52	45	7	3058
70	95	21	15	6	5149
71	101	12	25	13	4296
72	91	30	47	17	5872
73	117	47	39	8	4755
74	93	25	17	8	4306
75	87	39	33	6	3304
76	115	43	40	3	4696
77	89	34	40	6	3373
78	109	30	20	10	3677
79	81	52	38	14	3379
80	105	21	43	22	4843
81	107	25	44	19	4053
82	97	17	9	8	2924
83	91	30	44	14	3208
84	117	47	46	1	4760
85	101	12	20	8	2304
86	85	43	50	7	3831
87	119	52	49	3	3833
88	105	21	26	5	5102
89	99	12	19	7	3299
90	93	25	43	18	2999
91	103	17	22	5	3852
92	111	34	32	2	2749
93	113	39	38	1	2883
94	89	34	26	8	3109
95	87	39	32	7	2681
96	83	47	37	10	2784
97	109	30	25	5	3353
98	115	43	32	11	2233
99	95	21	16	5	2442
100	81	52	43	9	3460
101	93	25	53	28	4045
102	109	30	24	6	3863
103	119	52	33	19	2732
104	105	21	29	8	4050
