Participant 277_training	; Experiment run on 2018-01-25T15:52:08.021843
Trial	Input	Output	Predict	Error	RT
1	107	25	105	80	22977
2	91	30	30	0	13548
3	83	47	24	23	28295
4	111	34	36	2	25689
5	93	25	33	8	10020
6	117	47	37	10	9362
7	87	39	27	12	12832
8	105	21	52	31	20913
9	95	21	33	12	18040
10	109	30	43	13	12677
11	85	43	25	18	20632
12	101	12	43	31	11663
13	97	17	12	5	41214
14	115	43	50	7	18528
15	81	52	20	32	42169
16	119	52	42	10	10733
17	89	34	9	25	15109
18	103	17	33	16	19261
19	99	12	20	8	4988
20	113	39	38	1	17917
21	81	52	19	33	27670
22	99	12	32	20	5446
23	83	47	13	34	5383
24	93	25	37	12	10326
25	101	12	37	25	8600
26	105	21	12	9	3247
27	85	43	52	9	4988
28	119	52	18	34	5438
29	117	47	26	21	5438
30	115	43	38	5	3480
31	111	34	52	18	5174
32	103	17	43	26	8446
33	91	30	39	9	11317
34	97	17	42	25	4593
35	113	39	27	12	7433
36	87	39	65	26	10648
37	95	21	55	34	31205
38	107	25	33	8	49672
39	109	30	36	6	17845
40	89	34	36	2	6094
41	101	12	30	18	6222
42	93	25	27	2	5350
43	91	30	33	3	6404
44	99	12	22	10	3420
45	103	17	13	4	4110
46	115	43	12	31	3659
47	81	52	23	29	3813
48	119	52	53	1	5153
49	97	17	32	15	3455
50	107	25	32	7	4027
51	85	43	18	25	4538
52	105	21	26	5	6175
53	111	34	52	18	5142
54	109	30	32	2	4983
55	89	34	22	12	3283
56	113	39	33	6	4817
57	117	47	52	5	4281
58	95	21	43	22	5079
59	83	47	23	24	3289
60	87	39	41	2	3919
61	83	47	22	25	6232
62	99	12	42	30	3766
63	107	25	31	6	3841
64	85	43	43	0	4883
65	103	17	13	4	4049
66	113	39	22	17	2995
67	97	17	17	0	4034
68	111	34	41	7	4441
69	119	52	43	9	3428
70	95	21	32	11	7681
71	101	12	12	0	3517
72	91	30	21	9	4964
73	117	47	33	14	10478
74	93	25	23	2	5768
75	87	39	22	17	3752
76	115	43	52	9	4129
77	89	34	31	3	6047
78	109	30	42	12	3880
79	81	52	18	34	5303
80	105	21	38	17	5833
81	107	25	36	11	7879
82	97	17	21	4	3779
83	91	30	22	8	6529
84	117	47	48	1	5030
85	101	12	18	6	7042
86	85	43	50	7	7166
87	119	52	56	4	8443
88	105	21	28	7	19318
89	99	12	12	0	4154
90	93	25	22	3	5304
91	103	17	18	1	11935
92	111	34	32	2	4296
93	113	39	33	6	3658
94	89	34	18	16	6825
95	87	39	27	12	6128
96	83	47	43	4	14018
97	109	30	37	7	5080
98	115	43	40	3	3440
99	95	21	20	1	3418
100	81	52	40	12	3659
101	93	25	30	5	5352
102	109	30	40	10	4824
103	119	52	50	2	2583
104	105	21	40	19	6542
105	87	39	30	9	8187
106	97	17	20	3	5413
107	83	47	40	7	6607
108	107	25	35	10	6881
109	113	39	50	11	2487
110	117	47	50	3	4129
111	103	17	13	4	5212
112	115	43	33	10	5364
113	95	21	22	1	4769
114	91	30	22	8	4236
115	111	34	42	8	8073
116	81	52	50	2	3646
117	101	12	11	1	3314
118	85	43	40	3	5472
119	99	12	12	0	4877
120	89	34	21	13	3303
121	111	34	42	8	6095
122	119	52	60	8	4346
123	85	43	31	12	7690
124	81	52	31	21	3822
125	95	21	28	7	9001
126	107	25	40	15	5209
127	117	47	43	4	5784
128	101	12	13	1	4175
129	115	43	52	9	11898
130	89	34	28	6	5621
131	93	25	40	15	2556
132	83	47	40	7	3693
133	113	39	40	1	4581
134	105	21	30	9	4937
135	109	30	41	11	18556
136	97	17	16	1	22473
137	91	30	28	2	3909
138	103	17	18	1	4389
139	87	39	41	2	5859
140	99	12	12	0	2378
141	103	17	18	1	5559
142	91	30	31	1	4805
143	107	25	38	13	4944
144	87	39	38	1	3802
145	89	34	30	4	3144
146	113	39	50	11	6192
147	119	52	52	0	5551
148	105	21	23	2	8642
149	83	47	31	16	11896
150	111	34	41	7	4098
151	109	30	40	10	3161
152	95	21	20	1	4447
153	117	47	50	3	5391
154	85	43	40	3	5904
155	101	12	12	0	3895
156	93	25	32	7	5648
157	115	43	40	3	4220
158	99	12	12	0	3243
159	81	52	40	12	5029
160	97	17	20	3	7613
161	91	30	30	0	7791
162	93	25	27	2	4344
163	107	25	31	6	7688
164	99	12	15	3	7802
165	89	34	29	5	5659
166	113	39	50	11	6943
167	85	43	35	8	7430
168	83	47	50	3	3074
169	97	17	16	1	6928
170	105	21	28	7	9889
171	103	17	22	5	6645
172	109	30	30	0	4496
173	87	39	40	1	8624
174	95	21	27	6	9675
175	119	52	60	8	3529
176	81	52	50	2	3741
177	101	12	12	0	2716
178	115	43	38	5	8689
179	111	34	40	6	3211
180	117	47	50	3	3693
181	107	25	20	5	5192
182	109	30	40	10	15260
183	95	21	20	1	3381
184	91	30	30	0	2734
185	81	52	40	12	2823
186	113	39	40	1	4883
187	99	12	11	1	4143
188	85	43	32	11	6528
189	115	43	50	7	3590
190	119	52	60	8	3098
191	87	39	42	3	8849
192	117	47	50	3	8283
193	103	17	18	1	9264
194	93	25	26	1	8985
195	83	47	40	7	6705
196	97	17	17	0	5352
197	89	34	30	4	3580
198	105	21	19	2	9180
199	101	12	12	0	3560
200	111	34	31	3	8238
1	53	113	20	93	14307
2	79	56	50	6	5900
3	137	91	50	41	12040
4	133	83	50	33	4534
5	141	100	20	80	6145
6	114	41	38	3	18949
7	73	69	40	29	3963
8	51	118	8	110	4736
9	125	65	64	1	6817
10	100	10	12	2	2949
11	143	105	50	55	5908
12	75	65	46	19	8288
13	84	45	41	4	5372
14	61	96	20	76	4240
15	127	69	66	3	8063
16	65	87	12	75	5801
17	57	105	29	76	8920
18	71	74	17	57	4615
19	135	87	71	16	8619
20	67	83	12	71	7246
21	108	28	22	6	12092
22	145	109	80	29	4313
23	59	100	12	88	3091
24	69	78	22	56	4906
25	120	54	58	4	4566
26	77	61	21	40	6184
27	149	118	92	26	5835
28	55	109	9	100	6783
29	139	96	78	18	9652
30	129	74	72	2	7765
31	123	61	62	1	13992
32	131	78	64	14	12406
33	63	91	12	79	4099
34	147	113	72	41	9300
35	121	56	58	2	5728
36	92	28	30	2	6565
