Participant 307_training	; Experiment run on 2018-04-19T14:51:28.472000
Trial	Input	Output	Predict	Error	RT
1	107	25	106	81	10972
2	91	30	10	20	5591
3	83	47	30	17	6579
4	111	34	10	24	4788
5	93	25	20	5	4202
6	117	47	30	17	4718
7	87	39	30	9	5735
8	105	21	30	9	5589
9	95	21	20	1	12312
10	109	30	17	13	6519
11	85	43	24	19	3325
12	101	12	21	9	11177
13	97	17	23	6	8561
14	115	43	10	33	5497
15	81	52	48	4	5998
16	119	52	40	12	5841
17	89	34	34	0	8457
18	103	17	32	15	3961
19	99	12	22	10	3145
20	113	39	21	18	3577
21	81	52	32	20	5731
22	99	12	33	21	3146
23	83	47	29	18	3321
24	93	25	25	0	3209
25	101	12	10	2	10051
26	105	21	26	5	3193
27	85	43	35	8	3528
28	119	52	36	16	3305
29	117	47	38	9	3201
30	115	43	20	23	4927
31	111	34	40	6	4947
32	103	17	17	0	3816
33	91	30	36	6	7258
34	97	17	21	4	4200
35	113	39	17	22	4154
36	87	39	35	4	4889
37	95	21	26	5	4233
38	107	25	31	6	3896
39	109	30	30	0	4262
40	89	34	37	3	6557
41	101	12	11	1	4139
42	93	25	30	5	4073
43	91	30	33	3	3501
44	99	12	11	1	3140
45	103	17	20	3	3215
46	115	43	25	18	5576
47	81	52	41	11	4927
48	119	52	37	15	4281
49	97	17	33	16	6899
50	107	25	30	5	3155
51	85	43	30	13	2286
52	105	21	26	5	4652
53	111	34	33	1	4347
54	109	30	32	2	4643
55	89	34	30	4	2067
56	113	39	35	4	3649
57	117	47	40	7	4505
58	95	21	30	9	2135
59	83	47	20	27	2076
60	87	39	35	4	4389
61	83	47	41	6	3580
62	99	12	11	1	2689
63	107	25	20	5	3617
64	85	43	40	3	4098
65	103	17	20	3	3880
66	113	39	30	9	1997
67	97	17	20	3	4120
68	111	34	12	22	4011
69	119	52	30	22	3621
70	95	21	20	1	7691
71	101	12	12	0	3134
72	91	30	40	10	3028
73	117	47	30	17	5274
74	93	25	30	5	3192
75	87	39	40	1	2567
76	115	43	40	3	3094
77	89	34	30	4	7065
78	109	30	50	20	4459
79	81	52	40	12	3219
80	105	21	30	9	4251
81	107	25	30	5	8677
82	97	17	20	3	2325
83	91	30	30	0	2129
84	117	47	40	7	8945
85	101	12	12	0	3506
86	85	43	40	3	7631
87	119	52	50	2	4685
88	105	21	20	1	5453
89	99	12	12	0	3905
90	93	25	21	4	5056
91	103	17	20	3	4192
92	111	34	32	2	5676
93	113	39	40	1	8585
94	89	34	31	3	5846
95	87	39	38	1	9740
96	83	47	43	4	8768
97	109	30	42	12	4739
98	115	43	40	3	5407
99	95	21	20	1	4948
100	81	52	49	3	15704
101	93	25	23	2	6244
102	109	30	30	0	3786
103	119	52	50	2	5190
104	105	21	22	1	4143
105	87	39	33	6	6932
106	97	17	18	1	7345
107	83	47	44	3	8186
108	107	25	28	3	7666
109	113	39	40	1	3804
110	117	47	48	1	5711
111	103	17	20	3	7441
112	115	43	40	3	4698
113	95	21	21	0	4142
114	91	30	30	0	3381
115	111	34	35	1	6193
116	81	52	50	2	5120
117	101	12	13	1	3798
118	85	43	42	1	6056
119	99	12	12	0	3808
120	89	34	33	1	3572
121	111	34	33	1	4284
122	119	52	50	2	3288
123	85	43	42	1	4377
124	81	52	50	2	7226
125	95	21	22	1	4757
126	107	25	27	2	5058
127	117	47	46	1	7442
128	101	12	12	0	3125
129	115	43	42	1	4813
130	89	34	32	2	3811
131	93	25	24	1	4481
