Participant 293_training	; Experiment run on 2018-02-22T15:43:08.294500
Trial	Input	Output	Predict	Error	RT
1	107	25	107	82	20553
2	91	30	15	15	24204
3	83	47	22	25	34480
4	111	34	60	26	17363
5	93	25	18	7	38127
6	117	47	70	23	26610
7	87	39	16	23	16316
8	105	21	52	31	16560
9	95	21	10	11	9904
10	109	30	30	0	8947
11	85	43	6	37	24534
12	101	12	53	41	12133
13	97	17	7	10	14448
14	115	43	50	7	13920
15	81	52	35	17	9818
16	119	52	60	8	15241
17	89	34	23	11	15147
18	103	17	40	23	13141
19	99	12	15	3	8425
20	113	39	19	20	15086
21	81	52	10	42	10832
22	99	12	70	58	6733
23	83	47	53	6	9697
24	93	25	58	33	8749
25	101	12	20	8	2475
26	105	21	30	9	3003
27	85	43	10	33	3718
28	119	52	50	2	4830
29	117	47	46	1	10833
30	115	43	44	1	12307
31	111	34	48	14	10501
32	103	17	30	13	5938
33	91	30	13	17	4903
34	97	17	26	9	4521
35	113	39	30	9	4101
36	87	39	18	21	3691
37	95	21	30	9	2873
38	107	25	50	25	2723
39	109	30	30	0	3400
40	89	34	16	18	10602
41	101	12	50	38	4678
42	93	25	8	17	4670
43	91	30	9	21	5145
44	99	12	40	28	4336
45	103	17	14	3	5736
46	115	43	17	26	9942
47	81	52	7	45	9763
48	119	52	66	14	12141
49	97	17	8	9	11594
50	107	25	20	5	2812
51	85	43	10	33	2980
52	105	21	50	29	5079
53	111	34	10	24	3792
54	109	30	20	10	5076
55	89	34	20	14	3704
56	113	39	40	1	9019
57	117	47	45	2	5386
58	95	21	30	9	3688
59	83	47	29	18	4714
60	87	39	40	1	2715
61	83	47	40	7	6446
62	99	12	12	0	6393
63	107	25	18	7	5202
64	85	43	10	33	6132
65	103	17	44	27	13469
66	113	39	30	9	3633
67	97	17	20	3	2850
68	111	34	40	6	3032
69	119	52	50	2	4355
70	95	21	32	11	6772
71	101	12	40	28	4746
72	91	30	30	0	4648
73	117	47	54	7	5448
74	93	25	30	5	7600
75	87	39	33	6	6394
76	115	43	45	2	8316
77	89	34	34	0	6180
78	109	30	48	18	9028
79	81	52	24	28	4536
80	105	21	47	26	5636
81	107	25	42	17	6766
82	97	17	40	23	13584
83	91	30	30	0	4805
84	117	47	38	9	29460
85	101	12	32	20	19800
86	85	43	23	20	11009
87	119	52	60	8	4102
88	105	21	50	29	2507
