Participant 253_training	; Experiment run on 2017-11-09T13:54:29.903484
Trial	Input	Output	Predict	Error	RT
1	107	25	107	82	9356
2	91	30	21	9	14051
3	83	47	27	20	13510
4	111	34	25	9	19459
5	93	25	27	2	17552
6	117	47	36	11	11597
7	87	39	34	5	45431
8	105	21	45	24	18866
9	95	21	42	21	23102
10	109	30	25	5	17585
11	85	43	22	21	15837
12	101	12	37	25	12447
13	97	17	20	3	18756
14	115	43	22	21	11827
15	81	52	20	32	8075
16	119	52	43	9	20671
17	89	34	30	4	8563
18	103	17	38	21	9298
19	99	12	27	15	11217
20	113	39	13	26	12309
21	81	52	17	35	9227
22	99	12	42	30	5884
23	83	47	12	35	6516
24	93	25	38	13	9475
25	101	12	40	28	3070
26	105	21	27	6	5646
27	85	43	33	10	7409
28	119	52	24	28	9408
29	117	47	52	5	6146
30	115	43	43	0	5362
31	111	34	41	7	4486
32	103	17	37	20	6850
33	91	30	21	9	3971
34	97	17	32	15	4924
35	113	39	37	2	6526
36	87	39	50	11	5468
37	95	21	38	17	6369
38	107	25	38	13	5810
39	109	30	37	7	6056
40	89	34	18	16	8537
41	101	12	36	24	11572
42	93	25	47	22	8882
43	91	30	25	5	5845
44	99	12	29	17	3901
45	103	17	22	5	3687
46	115	43	32	11	7261
47	81	52	13	39	4749
48	119	52	27	25	6469
49	97	17	33	16	8104
50	107	25	33	8	14879
51	85	43	33	10	14625
52	105	21	47	26	6565
53	111	34	32	2	4751
54	109	30	31	1	4164
55	89	34	18	16	3143
56	113	39	32	7	4039
57	117	47	39	8	5772
58	95	21	29	8	3901
59	83	47	26	21	4708
60	87	39	37	2	4094
61	83	47	38	9	5884
62	99	12	42	30	3600
63	107	25	18	7	2818
64	85	43	39	4	5949
65	103	17	23	6	3637
66	113	39	32	7	2866
67	97	17	33	16	3564
68	111	34	18	16	4502
69	119	52	32	20	5078
70	95	21	37	16	4466
71	101	12	26	14	3653
72	91	30	14	16	3382
73	117	47	47	0	6607
74	93	25	34	9	5586
75	87	39	29	10	5178
76	115	43	53	10	6269
77	89	34	31	3	5994
78	109	30	42	12	3955
79	81	52	18	34	3942
80	105	21	43	22	3504
81	107	25	42	17	6516
82	97	17	32	15	2929
83	91	30	22	8	2505
84	117	47	47	0	5560
85	101	12	42	30	3844
86	85	43	21	22	4589
87	119	52	52	0	4728
88	105	21	39	18	3629
89	99	12	30	18	3569
90	93	25	13	12	3845
91	103	17	27	10	3716
92	111	34	33	1	3230
93	113	39	35	4	4853
94	89	34	32	2	6190
95	87	39	32	7	3874
96	83	47	38	9	3176
97	109	30	46	16	8231
98	115	43	52	9	3685
99	95	21	28	7	4821
100	81	52	24	28	7728
101	93	25	38	13	11381
102	109	30	43	13	4294
103	119	52	52	0	4546
104	105	21	42	21	4573
105	87	39	29	10	5692
106	97	17	36	19	8909
107	83	47	33	14	3210
108	107	25	34	9	5623
109	113	39	32	7	4154
110	117	47	41	6	3670
111	103	17	33	16	19890
112	115	43	42	1	6667
113	95	21	38	17	12222
114	91	30	32	2	8194
115	111	34	26	8	8338
116	81	52	45	7	7395
117	101	12	27	15	6385
118	85	43	47	4	9904
119	99	12	19	7	8359
120	89	34	32	2	6498
121	111	34	33	1	7635
122	119	52	50	2	3978
123	85	43	46	3	6338
124	81	52	52	0	4323
125	95	21	23	2	4548
126	107	25	26	1	6823
127	117	47	46	1	12614
128	101	12	11	1	8236
129	115	43	43	0	8447
130	89	34	41	7	12297
131	93	25	38	13	5150
132	83	47	47	0	4911
133	113	39	36	3	9983
134	105	21	22	1	5925
135	109	30	28	2	3627
136	97	17	16	1	7383
137	91	30	26	4	4986
138	103	17	13	4	4942
139	87	39	37	2	7018
140	99	12	15	3	12753
141	103	17	13	4	6963
142	91	30	28	2	14004
143	107	25	27	2	9557
144	87	39	38	1	14165
145	89	34	33	1	4770
146	113	39	41	2	5568
147	119	52	52	0	3892
148	105	21	22	1	5980
149	83	47	47	0	7030
150	111	34	34	0	11538
151	109	30	32	2	4864
152	95	21	18	3	6430
153	117	47	47	0	5234
154	85	43	42	1	8268
155	101	12	12	0	4032
156	93	25	26	1	8694
157	115	43	42	1	6206
158	99	12	11	1	7946
159	81	52	52	0	3706
160	97	17	17	0	5061
161	91	30	38	8	7861
162	93	25	23	2	4658
163	107	25	26	1	5065
164	99	12	11	1	3301
165	89	34	28	6	4580
166	113	39	36	3	7625
167	85	43	47	4	4431
168	83	47	42	5	3633
169	97	17	14	3	5912
