Participant 309_training	; Experiment run on 2018-04-19T15:40:41.709179
Trial	Input	Output	Predict	Error	RT
1	107	25	108	83	12479
2	91	30	182	152	11880
3	83	47	42	5	8958
4	111	34	50	16	19833
5	93	25	52	27	18551
6	117	47	65	18	22667
7	87	39	61	22	18975
8	105	21	55	34	19661
9	95	21	79	58	10557
10	109	30	35	5	10985
11	85	43	9	34	23659
12	101	12	51	39	7080
13	97	17	48	31	30922
14	115	43	40	3	9383
15	81	52	10	42	6264
16	119	52	31	21	7934
17	89	34	45	11	21818
18	103	17	40	23	20074
19	99	12	25	13	23297
20	113	39	52	13	19267
21	81	52	29	23	14736
22	99	12	41	29	5679
23	83	47	42	5	13418
24	93	25	52	27	11034
25	101	12	20	8	10686
26	105	21	15	6	7182
27	85	43	54	11	18255
28	119	52	63	11	11773
29	117	47	45	2	17470
30	115	43	43	0	8514
31	111	34	45	11	6751
32	103	17	42	25	7584
33	91	30	36	6	8814
34	97	17	36	19	9536
35	113	39	52	13	11011
36	87	39	36	3	10057
37	95	21	38	17	10949
38	107	25	43	18	21126
39	109	30	30	0	14508
40	89	34	13	21	8870
41	101	12	40	28	11442
42	93	25	11	14	15649
43	91	30	20	10	17266
44	99	12	29	17	9073
45	103	17	10	7	4494
46	115	43	20	23	7408
47	81	52	31	21	7329
48	119	52	69	17	16469
49	97	17	12	5	4049
50	107	25	24	1	4404
51	85	43	14	29	7060
52	105	21	33	12	3773
53	111	34	12	22	3492
54	109	30	27	3	4502
55	89	34	50	16	11004
56	113	39	32	7	3624
57	117	47	21	26	3937
58	95	21	45	24	4482
59	83	47	21	26	5452
60	87	39	44	5	11452
61	83	47	39	8	10505
62	99	12	30	18	8137
63	107	25	107	82	20813
64	85	43	85	42	14400
65	103	17	102	85	14762
66	113	39	20	19	15318
67	97	17	46	29	6898
68	111	34	28	6	5689
69	119	52	30	22	4020
70	95	21	38	17	6824
71	101	12	29	17	3399
72	91	30	22	8	4657
73	117	47	9	38	6609
74	93	25	25	0	3002
75	87	39	21	18	3875
76	115	43	28	15	6458
77	89	34	36	2	10032
78	109	30	54	24	8379
79	81	52	37	15	12962
80	105	21	55	34	8562
81	107	25	37	12	10433
82	97	17	14	3	12672
83	91	30	13	17	6958
84	117	47	47	0	15467
85	101	12	43	31	6612
86	85	43	57	14	10092
87	119	52	61	9	8053
88	105	21	47	26	14245
89	99	12	42	30	3918
90	93	25	20	5	6092
91	103	17	8	9	5839
92	111	34	8	26	5200
93	113	39	30	9	2225
94	89	34	51	17	4390
95	87	39	42	3	4704
96	83	47	48	1	3588
97	109	30	28	2	3212
98	115	43	42	1	4022
99	95	21	53	32	5538
