Participant 284_training	; Experiment run on 2018-02-01T14:51:40.820732
Trial	Input	Output	Predict	Error	RT
1	107	25	85	60	13774
2	91	30	25	5	9668
3	83	47	51	4	22995
4	111	34	80	46	7639
5	93	25	60	35	11970
6	117	47	42	5	11007
7	87	39	25	14	13558
8	105	21	35	14	8414
9	95	21	24	3	9332
10	109	30	40	10	4466
11	85	43	23	20	6651
12	101	12	45	33	6594
13	97	17	30	13	5583
14	115	43	15	28	12108
15	81	52	40	12	7719
16	119	52	25	27	5049
17	89	34	21	13	5057
18	103	17	45	28	6270
19	99	12	18	6	7228
20	113	39	25	14	5352
21	81	52	20	32	5775
22	99	12	35	23	5180
23	83	47	10	37	4463
24	93	25	29	4	8231
25	101	12	33	21	4778
26	105	21	14	7	5071
27	85	43	40	3	3659
28	119	52	13	39	4800
29	117	47	40	7	3871
30	115	43	42	1	4377
31	111	34	40	6	4829
32	103	17	35	18	4407
33	91	30	20	10	3718
34	97	17	35	18	4398
35	113	39	30	9	4167
36	87	39	40	1	8240
37	95	21	39	18	5142
38	107	25	30	5	6108
39	109	30	27	3	3220
40	89	34	40	6	3742
41	101	12	20	8	3182
42	93	25	26	1	3517
43	91	30	27	3	4302
44	99	12	25	13	4187
45	103	17	18	1	4271
46	115	43	12	31	2478
47	81	52	34	18	3871
48	119	52	15	37	5997
49	97	17	30	13	2558
50	107	25	23	2	4037
51	85	43	43	0	6031
52	105	21	41	20	3715
53	111	34	28	6	3124
54	109	30	29	1	5860
55	89	34	42	8	7425
56	113	39	32	7	8430
57	117	47	32	15	3387
58	95	21	40	19	5726
59	83	47	29	18	4484
60	87	39	43	4	3775
61	83	47	39	8	7998
62	99	12	30	18	5021
63	107	25	20	5	6033
64	85	43	45	2	11966
65	103	17	12	5	3323
66	113	39	27	12	5204
67	97	17	13	4	4623
68	111	34	26	8	16502
69	119	52	10	42	8291
70	95	21	15	6	9048
71	101	12	12	0	5825
72	91	30	9	21	5846
73	117	47	49	2	4551
74	93	25	28	3	5920
75	87	39	27	12	4155
76	115	43	14	29	4670
77	89	34	30	4	4044
78	109	30	35	5	8454
79	81	52	45	7	4825
80	105	21	12	9	5739
81	107	25	35	10	5951
82	97	17	11	6	7140
83	91	30	35	5	6188
84	117	47	46	1	5805
85	101	12	11	1	2686
86	85	43	44	1	4984
87	119	52	44	8	4614
88	105	21	33	12	7101
89	99	12	11	1	3665
90	93	25	44	19	5250
91	103	17	15	2	4439
92	111	34	35	1	4574
93	113	39	37	2	7029
94	89	34	30	4	5170
95	87	39	40	1	7497
96	83	47	43	4	4305
97	109	30	36	6	6410
98	115	43	26	17	14697
99	95	21	20	1	14291
100	81	52	45	7	3474
101	93	25	34	9	6272
102	109	30	36	6	5869
103	119	52	41	11	10651
104	105	21	20	1	6678
105	87	39	37	2	6720
106	97	17	26	9	13763
107	83	47	45	2	5939
108	107	25	33	8	8523
109	113	39	39	0	5803
110	117	47	47	0	5596
111	103	17	13	4	4390
112	115	43	36	7	9796
113	95	21	23	2	11454
114	91	30	45	15	3926
115	111	34	35	1	6395
116	81	52	45	7	3759
117	101	12	10	2	2532
118	85	43	38	5	10477
119	99	12	11	1	3573
120	89	34	29	5	5029
121	111	34	36	2	4693
122	119	52	50	2	4462
123	85	43	39	4	11648
124	81	52	45	7	3443
125	95	21	21	0	8658
126	107	25	20	5	11444
127	117	47	42	5	18798
128	101	12	10	2	2976
129	115	43	43	0	17417
130	89	34	29	5	6384
131	93	25	29	4	6103
132	83	47	40	7	17450
133	113	39	38	1	23651
134	105	21	24	3	18427
135	109	30	33	3	7303
136	97	17	18	1	12020
137	91	30	30	0	3658
138	103	17	14	3	7996
139	87	39	33	6	13084
140	99	12	12	0	4791
141	103	17	18	1	17463
142	91	30	30	0	3533
143	107	25	27	2	14219
144	87	39	38	1	31954
145	89	34	32	2	10515
146	113	39	38	1	13638
147	119	52	50	2	3354
148	105	21	22	1	17344
149	83	47	41	6	22539
150	111	34	35	1	6063
151	109	30	33	3	11500
152	95	21	20	1	7825
153	117	47	43	4	13972
154	85	43	38	5	18493
155	101	12	10	2	2404
156	93	25	26	1	12110
157	115	43	44	1	17776
158	99	12	12	0	3432
159	81	52	46	6	4983
160	97	17	17	0	19604
161	91	30	46	16	9678
162	93	25	26	1	4582
163	107	25	24	1	14428
164	99	12	12	0	3870
165	89	34	31	3	6060
166	113	39	40	1	27527
167	85	43	40	3	9231
168	83	47	43	4	11732
169	97	17	17	0	7848
170	105	21	22	1	13879
171	103	17	14	3	5971
172	109	30	35	5	6332
173	87	39	38	1	12649
174	95	21	20	1	9070
175	119	52	35	17	20156
176	81	52	48	4	6047
177	101	12	10	2	1807
178	115	43	35	8	19146
179	111	34	36	2	5268
180	117	47	40	7	12704
181	107	25	22	3	9718
182	109	30	34	4	6105
183	95	21	20	1	6699
184	91	30	30	0	2915
185	81	52	48	4	9295
186	113	39	39	0	13150
187	99	12	12	0	4759
188	85	43	37	6	9186
189	115	43	45	2	6593
190	119	52	37	15	4484
191	87	39	35	4	16651
192	117	47	47	0	7986
193	103	17	16	1	6741
194	93	25	24	1	12944
195	83	47	40	7	29366
196	97	17	20	3	13393
197	89	34	31	3	7062
198	105	21	22	1	8378
199	101	12	10	2	2289
200	111	34	36	2	4968
1	53	113	60	53	67044
2	79	56	50	6	7397
3	137	91	60	31	12884
4	133	83	60	23	3936
5	141	100	48	52	4976
6	114	41	41	0	9386
7	73	69	56	13	10010
8	51	118	59	59	6790
9	125	65	56	9	11611
10	100	10	10	0	3360
11	143	105	57	48	30064
12	75	65	54	11	5963
13	84	45	42	3	13064
14	61	96	60	36	6817
15	127	69	58	11	8289
16	65	87	57	30	7289
17	57	105	49	56	3104
18	71	74	54	20	4960
19	135	87	80	7	5693
20	67	83	62	21	5765
21	108	28	22	6	6647
22	145	109	80	29	4915
23	59	100	55	45	5640
24	69	78	65	13	6012
25	120	54	49	5	8160
26	77	61	54	7	5202
27	149	118	80	38	10130
28	55	109	52	57	4708
29	139	96	70	26	10217
30	129	74	61	13	3850
31	123	61	52	9	3820
32	131	78	59	19	3435
33	63	91	61	30	5465
34	147	113	83	30	4829
35	121	56	50	6	3564
36	92	28	28	0	4634
