Participant 245_training	; Experiment run on 2017-10-19T14:41:43.146822
Trial	Input	Output	Predict	Error	RT
1	107	25	50	25	8266
2	91	30	10	20	6773
3	83	47	40	7	9428
4	111	34	70	36	5290
5	93	25	40	15	11769
6	117	47	60	13	6354
7	87	39	50	11	3541
8	105	21	50	29	5551
9	95	21	30	9	3417
10	109	30	30	0	3927
11	85	43	25	18	4762
12	101	12	40	28	4085
13	97	17	20	3	3928
14	115	43	25	18	6449
15	81	52	30	22	19660
16	119	52	40	12	5832
17	89	34	20	14	4284
18	103	17	40	23	2870
19	99	12	20	8	10563
20	113	39	30	9	2111
21	81	52	30	22	4060
22	99	12	70	58	2222
23	83	47	30	17	6410
24	93	25	40	15	4337
25	101	12	10	2	2193
26	105	21	15	6	7261
27	85	43	40	3	11283
28	119	52	30	22	17747
29	117	47	35	12	8590
30	115	43	40	3	3417
31	111	34	20	14	2961
32	103	17	15	2	3998
33	91	30	30	0	3923
34	97	17	20	3	6448
35	113	39	34	5	7897
36	87	39	24	15	5779
37	95	21	30	9	2897
38	107	25	40	15	7001
39	109	30	40	10	4964
40	89	34	30	4	7470
41	101	12	10	2	1788
42	93	25	25	0	5371
43	91	30	28	2	5035
44	99	12	10	2	1948
45	103	17	15	2	4393
46	115	43	40	3	10861
47	81	52	50	2	6389
48	119	52	50	2	5334
49	97	17	22	5	3720
50	107	25	15	10	18847
51	85	43	43	0	5105
52	105	21	20	1	2049
53	111	34	31	3	3005
54	109	30	32	2	4166
55	89	34	30	4	3662
56	113	39	34	5	5342
57	117	47	42	5	2643
58	95	21	20	1	4370
59	83	47	32	15	7544
60	87	39	43	4	6673
61	83	47	40	7	6950
62	99	12	10	2	3963
63	107	25	25	0	12525
64	85	43	36	7	11780
65	103	17	14	3	3075
66	113	39	40	1	5391
67	97	17	18	1	5939
68	111	34	30	4	3860
69	119	52	50	2	4297
70	95	21	20	1	2024
71	101	12	12	0	4061
72	91	30	21	9	2678
73	117	47	42	5	5208
74	93	25	24	1	6193
75	87	39	36	3	4572
76	115	43	36	7	7078
77	89	34	30	4	1864
78	109	30	31	1	3833
79	81	52	49	3	7987
80	105	21	20	1	3617
81	107	25	17	8	6437
82	97	17	15	2	5322
83	91	30	30	0	2612
84	117	47	46	1	6715
85	101	12	12	0	2739
86	85	43	35	8	4612
87	119	52	55	3	7293
88	105	21	23	2	2768
89	99	12	10	2	1888
90	93	25	17	8	4310
91	103	17	18	1	5044
92	111	34	33	1	4991
93	113	39	42	3	4131
94	89	34	30	4	2692
95	87	39	38	1	8253
96	83	47	48	1	4708
97	109	30	32	2	2603
98	115	43	40	3	2647
99	95	21	20	1	3289
100	81	52	48	4	6089
101	93	25	22	3	6341
102	109	30	32	2	4267
103	119	52	50	2	3728
104	105	21	20	1	4160
105	87	39	38	1	5322
106	97	17	18	1	4140
107	83	47	48	1	5004
108	107	25	29	4	3803
109	113	39	40	1	3766
110	117	47	48	1	3658
111	103	17	19	2	2977
112	115	43	40	3	2107
113	95	21	20	1	3831
114	91	30	29	1	3652
115	111	34	31	3	3884
116	81	52	49	3	5743
117	101	12	11	1	2181
118	85	43	40	3	3156
119	99	12	9	3	2513
120	89	34	31	3	5068
121	111	34	32	2	6884
122	119	52	51	1	3366
123	85	43	41	2	3745
124	81	52	52	0	3755
125	95	21	22	1	3985
126	107	25	23	2	3485
127	117	47	42	5	3353
128	101	12	12	0	4196
129	115	43	42	1	3504
130	89	34	32	2	2521
131	93	25	23	2	6172
132	83	47	45	2	5406
133	113	39	42	3	4351
134	105	21	21	0	3779
135	109	30	30	0	3208
136	97	17	17	0	6989
137	91	30	28	2	3678
138	103	17	20	3	3763
139	87	39	38	1	2981
140	99	12	10	2	2437
141	103	17	19	2	7653
142	91	30	30	0	2066
143	107	25	25	0	5319
144	87	39	36	3	5620
145	89	34	30	4	2609
146	113	39	40	1	3908
147	119	52	51	1	4488
148	105	21	21	0	2829
149	83	47	42	5	4364
150	111	34	33	1	2989
151	109	30	30	0	4729
152	95	21	20	1	2858
153	117	47	46	1	5275
154	85	43	40	3	3046
155	101	12	12	0	2138
156	93	25	26	1	4482
157	115	43	40	3	2715
158	99	12	11	1	3302
159	81	52	49	3	7974
160	97	17	19	2	3675
161	91	30	30	0	4301
162	93	25	23	2	8147
163	107	25	26	1	4830
164	99	12	10	2	1762
165	89	34	30	4	2118
166	113	39	42	3	4634
167	85	43	41	2	5574
168	83	47	46	1	4894
169	97	17	22	5	5896
170	105	21	22	1	3693
171	103	17	18	1	4910
172	109	30	30	0	3315
173	87	39	36	3	4023
174	95	21	21	0	2461
175	119	52	53	1	3609
176	81	52	52	0	3533
177	101	12	10	2	3427
178	115	43	40	3	4723
179	111	34	30	4	3276
180	117	47	43	4	10000
181	107	25	21	4	4972
182	109	30	30	0	2569
183	95	21	20	1	2600
184	91	30	30	0	6564
185	81	52	52	0	4270
186	113	39	38	1	7461
187	99	12	10	2	1539
188	85	43	42	1	4428
189	115	43	43	0	3008
190	119	52	52	0	3186
191	87	39	35	4	4830
192	117	47	43	4	2961
