Participant 221_training	; Experiment run on 2017-09-14T14:02:50.039000
Trial	Input	Output	Predict	Error	RT
1	107	25	49	24	17960
2	91	30	22	8	23037
3	83	47	24	23	22957
4	111	34	50	16	7863
5	93	25	31	6	10309
6	117	47	40	7	13071
7	87	39	39	0	7014
8	105	21	38	17	17669
9	95	21	25	4	9543
10	109	30	40	10	4781
11	85	43	21	22	14310
12	101	12	32	20	7581
13	97	17	32	15	7096
14	115	43	31	12	11454
15	81	52	20	32	3581
16	119	52	41	11	9967
17	89	34	21	13	14134
18	103	17	42	25	20078
19	99	12	20	8	4974
20	113	39	14	25	10677
21	81	52	21	31	11530
22	99	12	22	10	7367
23	83	47	36	11	8631
24	93	25	32	7	5949
25	101	12	15	3	6119
26	105	21	11	10	5502
27	85	43	23	20	5567
28	119	52	22	30	10623
29	117	47	18	29	10967
30	115	43	40	3	3678
31	111	34	42	8	5325
32	103	17	34	17	9063
33	91	30	31	1	5326
34	97	17	28	11	6678
35	113	39	41	2	17942
36	87	39	21	18	4495
37	95	21	31	10	15495
38	107	25	41	16	5007
39	109	30	31	1	10431
40	89	34	22	12	3942
41	101	12	42	30	10507
42	93	25	29	4	5974
43	91	30	21	9	3702
44	99	12	37	25	7950
45	103	17	40	23	5063
46	115	43	18	25	5646
47	81	52	22	30	3742
48	119	52	30	22	5494
49	97	17	24	7	4919
50	107	25	14	11	6344
51	85	43	40	3	14412
52	105	21	23	2	5727
53	111	34	12	22	3695
54	109	30	19	11	3095
55	89	34	31	3	4061
56	113	39	13	26	3640
57	117	47	22	25	5374
58	95	21	31	10	6097
59	83	47	22	25	5124
60	87	39	30	9	4054
61	83	47	30	17	11099
62	99	12	19	7	6472
63	107	25	27	2	4334
64	85	43	35	8	5896
65	103	17	21	4	3518
66	113	39	21	18	4191
67	97	17	28	11	7301
68	111	34	21	13	7254
69	119	52	40	12	2831
70	95	21	24	3	5007
71	101	12	12	0	4935
72	91	30	29	1	8527
73	117	47	39	8	7799
74	93	25	15	10	4333
75	87	39	21	18	5608
76	115	43	20	23	4246
77	89	34	29	5	4152
78	109	30	32	2	3062
79	81	52	21	31	2718
80	105	21	24	3	4693
81	107	25	27	2	6371
82	97	17	34	17	8718
83	91	30	24	6	5109
84	117	47	31	16	6423
85	101	12	22	10	3541
86	85	43	18	25	6263
87	119	52	23	29	8805
88	105	21	18	3	6373
89	99	12	17	5	5656
90	93	25	31	6	8846
91	103	17	20	3	4398
92	111	34	14	20	4677
93	113	39	21	18	4055
94	89	34	27	7	9759
95	87	39	44	5	8733
96	83	47	41	6	3861
97	109	30	38	8	12606
98	115	43	42	1	3126
99	95	21	32	11	5319
100	81	52	41	11	4606
101	93	25	32	7	11882
102	109	30	42	12	3318
103	119	52	49	3	5729
104	105	21	28	7	6705
105	87	39	43	4	4790
106	97	17	31	14	3926
107	83	47	35	12	9456
108	107	25	45	20	8085
109	113	39	31	8	6246
110	117	47	45	2	3765
111	103	17	42	25	9822
112	115	43	34	9	9141
113	95	21	44	23	9206
114	91	30	33	3	8246
115	111	34	42	8	3718
116	81	52	34	18	11366
117	101	12	28	16	4493
118	85	43	43	0	8542
119	99	12	34	22	9270
120	89	34	28	6	5213
121	111	34	43	9	6586
122	119	52	27	25	6215
123	85	43	45	2	9014
124	81	52	51	1	9005
125	95	21	31	10	4743
126	107	25	28	3	11126
127	117	47	27	20	6156
128	101	12	27	15	6927
129	115	43	22	21	8510
130	89	34	22	12	6165
131	93	25	42	17	12358
132	83	47	23	24	3549
133	113	39	40	1	6549
134	105	21	35	14	5702
135	109	30	39	9	6725
136	97	17	46	29	6182
137	91	30	34	4	7566
138	103	17	42	25	5349
139	87	39	45	6	6535
140	99	12	41	29	9909
141	103	17	32	15	6211
142	91	30	26	4	3634
143	107	25	45	20	9572
144	87	39	46	7	5141
145	89	34	42	8	4517
146	113	39	42	3	3854
147	119	52	54	2	4070
148	105	21	34	13	11278
149	83	47	40	7	4229
150	111	34	40	6	3454
151	109	30	37	7	3677
152	95	21	36	15	4222
153	117	47	48	1	9213
154	85	43	49	6	5183
155	101	12	34	22	7485
156	93	25	33	8	3829
157	115	43	46	3	6293
158	99	12	32	20	3590
159	81	52	37	15	3741
160	97	17	26	9	6310
161	91	30	24	6	5243
162	93	25	28	3	4157
163	107	25	45	20	14435
164	99	12	20	8	5988
165	89	34	28	6	5182
166	113	39	53	14	6838
167	85	43	49	6	4326
168	83	47	45	2	4790
169	97	17	45	28	10197
170	105	21	34	13	11909
171	103	17	26	9	2838
172	109	30	44	14	5075
173	87	39	29	10	5742
174	95	21	28	7	8725
175	119	52	42	10	4749
176	81	52	50	2	4597
177	101	12	27	15	3455
178	115	43	17	26	6981
179	111	34	37	3	3918
180	117	47	46	1	4069
181	107	25	49	24	17748
182	109	30	45	15	3420
183	95	21	45	24	9269
184	91	30	26	4	7168
185	81	52	42	10	12339
186	113	39	47	8	3636
187	99	12	13	1	2990
188	85	43	37	6	8077
189	115	43	47	4	3269
190	119	52	53	1	4973
191	87	39	22	17	3589
192	117	47	46	1	4254
193	103	17	38	21	12230
194	93	25	28	3	3207
195	83	47	26	21	3683
196	97	17	34	17	4270
197	89	34	42	8	5325
198	105	21	19	2	6604
199	101	12	18	6	4270
200	111	34	42	8	4724
1	53	113	28	85	10455
2	79	56	37	19	8265
3	137	91	67	24	16217
4	133	83	64	19	22440
5	141	100	77	23	8169
6	114	41	43	2	8001
7	73	69	47	22	7848
8	51	118	31	87	9120
9	125	65	66	1	10626
10	100	10	17	7	4089
11	143	105	67	38	6506
12	75	65	25	40	11706
13	84	45	45	0	10881
14	61	96	24	72	7248
15	127	69	74	5	4778
16	65	87	33	54	5241
17	57	105	34	71	20554
18	71	74	37	37	8983
19	135	87	73	14	13182
20	67	83	28	55	4049
21	108	28	19	9	9948
22	145	109	66	43	13927
23	59	100	27	73	4167
24	69	78	39	39	6666
25	120	54	56	2	6432
26	77	61	35	26	5417
27	149	118	82	36	12249
28	55	109	16	93	8273
29	139	96	75	21	4624
30	129	74	64	10	6624
31	123	61	68	7	42616
32	131	78	65	13	15327
33	63	91	41	50	9184
34	147	113	78	35	11076
35	121	56	54	2	11175
36	92	28	28	0	9608
