Participant 207_training	; Experiment run on 2017-08-31T15:24:51.407325
Trial	Input	Output	Predict	Error	RT
1	107	25	107	82	22650
2	91	30	30	0	11104
3	83	47	24	23	10894
4	111	34	35	1	12339
5	93	25	31	6	7487
6	117	47	32	15	19536
7	87	39	34	5	6647
8	105	21	40	19	17072
9	95	21	30	9	10475
10	109	30	25	5	8508
11	85	43	24	19	7215
12	101	12	25	13	6712
13	97	17	30	13	5245
14	115	43	34	9	6155
15	81	52	25	27	6145
16	119	52	30	22	3549
17	89	34	30	4	4132
18	103	17	24	7	13725
19	99	12	30	18	5671
20	113	39	48	9	7047
21	81	52	20	32	6548
22	99	12	16	4	7020
23	83	47	18	29	8361
24	93	25	17	8	7787
25	101	12	16	4	4467
26	105	21	16	5	6024
27	85	43	43	0	7453
28	119	52	47	5	6069
29	117	47	57	10	6226
30	115	43	56	13	5400
31	111	34	43	9	8409
32	103	17	17	0	6697
33	91	30	47	17	15872
34	97	17	14	3	6458
35	113	39	13	26	6921
36	87	39	43	4	8057
37	95	21	35	14	7025
38	107	25	16	9	10670
39	109	30	15	15	6818
40	89	34	30	4	3778
41	101	12	34	22	11084
42	93	25	35	10	7603
43	91	30	35	5	5573
44	99	12	25	13	6053
45	103	17	17	0	7279
46	115	43	38	5	5175
47	81	52	22	30	6069
48	119	52	39	13	4565
49	97	17	50	33	3989
50	107	25	16	9	10673
51	85	43	22	21	5624
52	105	21	24	3	7466
53	111	34	16	18	12095
54	109	30	21	9	5745
55	89	34	30	4	4117
56	113	39	28	11	7009
57	117	47	17	30	9753
58	95	21	17	4	7365
59	83	47	37	10	4941
60	87	39	44	5	5076
61	83	47	45	2	16267
62	99	12	14	2	7698
63	107	25	16	9	5032
64	85	43	34	9	5621
65	103	17	14	3	4653
66	113	39	14	25	5022
67	97	17	34	17	7562
68	111	34	27	7	6189
69	119	52	36	16	6984
70	95	21	45	24	10555
71	101	12	33	21	5761
72	91	30	32	2	5413
73	117	47	25	22	7386
74	93	25	15	10	7752
75	87	39	32	7	5610
76	115	43	35	8	5731
77	89	34	32	2	5569
78	109	30	16	14	18755
79	81	52	35	17	5648
80	105	21	15	6	8145
81	107	25	18	7	6516
82	97	17	26	9	5078
83	91	30	43	13	5936
84	117	47	17	30	6290
85	101	12	12	0	12084
86	85	43	26	17	6150
87	119	52	48	4	10526
88	105	21	16	5	6527
89	99	12	10	2	5032
90	93	25	34	9	7087
91	103	17	8	9	7152
92	111	34	16	18	4626
93	113	39	33	6	5681
94	89	34	31	3	9218
95	87	39	44	5	9759
96	83	47	45	2	5964
97	109	30	18	12	11659
98	115	43	15	28	4635
99	95	21	44	23	8370
100	81	52	44	8	6178
101	93	25	18	7	4884
102	109	30	24	6	17233
103	119	52	15	37	4395
104	105	21	16	5	5494
105	87	39	42	3	6233
106	97	17	25	8	7170
107	83	47	43	4	5309
108	107	25	17	8	4112
109	113	39	23	16	4998
110	117	47	38	9	5424
111	103	17	44	27	5748
112	115	43	17	26	9788
113	95	21	15	6	7275
114	91	30	29	1	28397
115	111	34	16	18	5751
116	81	52	44	8	6597
117	101	12	32	20	5311
118	85	43	43	0	5572
119	99	12	13	1	5862
120	89	34	30	4	4911
121	111	34	34	0	14428
122	119	52	24	28	5753
123	85	43	23	20	14933
124	81	52	43	9	12240
125	95	21	11	10	5283
126	107	25	16	9	6228
127	117	47	16	31	6882
128	101	12	11	1	4301
129	115	43	13	30	38484
130	89	34	32	2	5365
131	93	25	34	9	6731
132	83	47	43	4	6337
133	113	39	17	22	6176
134	105	21	24	3	6636
135	109	30	17	13	7794
136	97	17	32	15	8685
137	91	30	25	5	4767
138	103	17	12	5	5513
139	87	39	33	6	4948
140	99	12	12	0	3730
141	103	17	24	7	8661
142	91	30	28	2	8027
143	107	25	34	9	5998
144	87	39	42	3	7314
145	89	34	31	3	5164
146	113	39	32	7	14144
147	119	52	45	7	4316
148	105	21	36	15	4143
149	83	47	26	21	6832
150	111	34	35	1	5041
151	109	30	36	6	6605
152	95	21	38	17	6518
153	117	47	37	10	6071
154	85	43	43	0	4947
155	101	12	12	0	9773
156	93	25	38	13	6520
157	115	43	57	14	19766
158	99	12	12	0	4349
159	81	52	45	7	5038
160	97	17	15	2	4213
161	91	30	45	15	9844
162	93	25	36	11	5334
163	107	25	16	9	5974
164	99	12	12	0	4384
165	89	34	31	3	5334
166	113	39	35	4	23747
167	85	43	43	0	4930
168	83	47	44	3	4995
169	97	17	24	7	6391
170	105	21	17	4	34115
171	103	17	25	8	5955
172	109	30	25	5	5133
173	87	39	44	5	10127
174	95	21	28	7	6150
175	119	52	36	16	4235
176	81	52	32	20	4482
177	101	12	12	0	13845
178	115	43	15	28	28046
179	111	34	25	9	4246
180	117	47	54	7	7026
181	107	25	55	30	7276
182	109	30	56	26	4725
183	95	21	55	34	5312
184	91	30	33	3	12133
185	81	52	41	11	19868
186	113	39	57	18	8102
187	99	12	12	0	3278
188	85	43	27	16	5870
189	115	43	53	10	8042
190	119	52	56	4	5332
191	87	39	26	13	5874
192	117	47	47	0	5416
193	103	17	36	19	5810
194	93	25	44	19	23051
195	83	47	42	5	6236
196	97	17	14	3	6944
197	89	34	30	4	3416
198	105	21	53	32	4827
199	101	12	13	1	4867
200	111	34	52	18	13362
1	53	113	27	86	12952
2	79	56	42	14	5544
3	137	91	66	25	14885
4	133	83	74	9	52832
5	141	100	73	27	6072
6	114	41	63	22	7569
7	73	69	36	33	5747
8	51	118	26	92	6340
9	125	65	36	29	9471
10	100	10	26	16	6090
11	143	105	63	42	16700
12	75	65	31	34	5227
13	84	45	33	12	5348
14	61	96	15	81	5858
15	127	69	58	11	10192
16	65	87	34	53	5053
17	57	105	34	71	17246
18	71	74	35	39	6932
19	135	87	68	19	9230
20	67	83	33	50	11792
21	108	28	54	26	5287
22	145	109	75	34	5305
23	59	100	31	69	6229
24	69	78	35	43	5500
25	120	54	60	6	4124
26	77	61	42	19	9662
27	149	118	75	43	5706
28	55	109	25	84	13893
29	139	96	70	26	4101
30	129	74	65	9	4949
31	123	61	63	2	9022
32	131	78	65	13	6551
33	63	91	33	58	9637
34	147	113	74	39	11647
35	121	56	60	4	4573
36	92	28	44	16	9654
