Participant 302_training	; Experiment run on 2018-04-05T15:28:42.398104
Trial	Input	Output	Predict	Error	RT
1	107	25	142	117	13101
2	91	30	40	10	3731
3	83	47	27	20	29108
4	111	34	60	26	8835
5	93	25	30	5	7371
6	117	47	46	1	8064
7	87	39	31	8	9808
8	105	21	57	36	6921
9	95	21	32	11	6424
10	109	30	48	18	11160
11	85	43	28	15	4340
12	101	12	61	49	7878
13	97	17	31	14	6324
14	115	43	50	7	14551
15	81	52	50	2	14150
16	119	52	50	2	8532
17	89	34	40	6	7879
18	103	17	33	16	23155
19	99	12	24	12	6079
20	113	39	55	16	5941
21	81	52	30	22	4928
22	99	12	80	68	4969
23	83	47	29	18	18418
24	93	25	26	1	14889
25	101	12	30	18	7830
26	105	21	25	4	6091
27	85	43	45	2	17878
28	119	52	9	43	10781
29	117	47	60	13	5450
30	115	43	55	12	5923
31	111	34	43	9	6820
32	103	17	27	10	8139
33	91	30	31	1	9800
34	97	17	16	1	6863
35	113	39	8	31	4902
36	87	39	37	2	10584
37	95	21	25	4	8245
38	107	25	43	18	7240
39	109	30	42	12	6252
40	89	34	32	2	7583
41	101	12	30	18	7351
42	93	25	36	11	11018
43	91	30	27	3	8527
44	99	12	18	6	7226
45	103	17	11	6	3971
46	115	43	21	22	5330
47	81	52	80	28	2511
48	119	52	13	39	3742
49	97	17	23	6	11140
50	107	25	43	18	8062
51	85	43	45	2	8692
52	105	21	43	22	14821
53	111	34	35	1	6293
54	109	30	27	3	3894
55	89	34	32	2	5642
56	113	39	33	6	4550
57	117	47	37	10	5208
58	95	21	26	5	7457
59	83	47	43	4	14522
60	87	39	37	2	7349
61	83	47	42	5	14712
62	99	12	22	10	4528
63	107	25	41	16	4454
64	85	43	37	6	5105
65	103	17	26	9	13439
66	113	39	17	22	13212
67	97	17	27	10	6609
68	111	34	41	7	7313
69	119	52	30	22	4234
70	95	21	32	11	2527
71	101	12	27	15	4557
72	91	30	33	3	5968
73	117	47	61	14	10269
74	93	25	40	15	14132
75	87	39	36	3	7827
76	115	43	33	10	4155
77	89	34	32	2	3490
78	109	30	24	6	5043
79	81	52	40	12	10934
80	105	21	24	3	4251
81	107	25	32	7	4535
82	97	17	36	19	7072
83	91	30	15	15	7924
84	117	47	27	20	5552
85	101	12	31	19	3496
86	85	43	38	5	10435
87	119	52	54	2	6681
88	105	21	24	3	6816
89	99	12	22	10	4759
90	93	25	35	10	9268
91	103	17	20	3	5190
92	111	34	16	18	5233
93	113	39	28	11	4184
94	89	34	33	1	7645
95	87	39	40	1	4634
96	83	47	37	10	4164
97	109	30	16	14	5860
98	115	43	58	15	7331
99	95	21	33	12	14281
100	81	52	41	11	5092
101	93	25	41	16	5167
102	109	30	19	11	3145
103	119	52	18	34	4451
104	105	21	29	8	4295
105	87	39	42	3	4423
106	97	17	22	5	2696
107	83	47	41	6	7976
108	107	25	36	11	4882
109	113	39	44	5	5103
110	117	47	47	0	5256
111	103	17	37	20	4761
112	115	43	25	18	6401
113	95	21	45	24	5126
114	91	30	33	3	5982
115	111	34	42	8	4600
116	81	52	42	10	4570
117	101	12	29	17	4520
118	85	43	37	6	11384
119	99	12	29	17	4281
120	89	34	20	14	2699
121	111	34	36	2	7112
122	119	52	43	9	3675
123	85	43	17	26	3472
124	81	52	41	11	4966
125	95	21	25	4	5977
126	107	25	23	2	3649
127	117	47	32	15	7632
128	101	12	42	30	3585
129	115	43	43	0	4671
130	89	34	32	2	3145
131	93	25	40	15	3625
132	83	47	42	5	4018
133	113	39	34	5	3189
134	105	21	22	1	2622
135	109	30	18	12	4628
136	97	17	24	7	4768
137	91	30	32	2	4534
138	103	17	21	4	2984
139	87	39	41	2	8611
140	99	12	19	7	2972
141	103	17	21	4	12991
142	91	30	33	3	3117
143	107	25	14	11	3642
144	87	39	33	6	3692
145	89	34	30	4	3789
146	113	39	15	24	3896
147	119	52	41	11	3134
148	105	21	17	4	3408
149	83	47	42	5	7311
150	111	34	42	8	8421
151	109	30	45	15	6590
152	95	21	19	2	3572
153	117	47	32	15	2910
154	85	43	43	0	3741
155	101	12	20	8	3688
156	93	25	26	1	3667
157	115	43	39	4	7611
