Participant 225_training	; Experiment run on 2017-09-21T13:47:36.025630
Trial	Input	Output	Predict	Error	RT
1	107	25	79	54	11430
2	91	30	50	20	8065
3	83	47	20	27	5092
4	111	34	70	36	3921
5	93	25	120	95	5925
6	117	47	90	43	6074
7	87	39	60	21	2293
8	105	21	49	28	8022
9	95	21	30	9	2816
10	109	30	10	20	1824
11	85	43	30	13	1865
12	101	12	35	23	6680
13	97	17	40	23	2047
14	115	43	20	23	1234
15	81	52	30	22	2042
16	119	52	50	2	4332
17	89	34	20	14	2607
18	103	17	40	23	2905
19	99	12	20	8	1929
20	113	39	40	1	3407
21	81	52	10	42	4073
22	99	12	20	8	2861
23	83	47	20	27	1989
24	93	25	40	15	3143
25	101	12	50	38	5301
26	105	21	20	1	2452
27	85	43	30	13	4255
28	119	52	50	2	2439
29	117	47	62	15	6382
30	115	43	60	17	5775
31	111	34	60	26	7946
32	103	17	50	33	4591
33	91	30	45	15	5647
34	97	17	44	27	4081
35	113	39	30	9	2241
36	87	39	46	7	4727
37	95	21	54	33	7603
38	107	25	30	5	2966
39	109	30	20	10	7583
40	89	34	30	4	3808
41	101	12	10	2	4471
42	93	25	20	5	3646
43	91	30	20	10	6408
44	99	12	30	18	3572
45	103	17	20	3	4612
46	115	43	30	13	2968
47	81	52	42	10	5299
48	119	52	40	12	5293
49	97	17	10	7	17109
50	107	25	20	5	1972
51	85	43	35	8	6492
52	105	21	19	2	4146
53	111	34	20	14	3166
54	109	30	38	8	3829
55	89	34	40	6	5236
56	113	39	30	9	3025
57	117	47	50	3	2838
58	95	21	10	11	6124
59	83	47	46	1	7695
60	87	39	39	0	5839
61	83	47	46	1	9247
62	99	12	3	9	6991
63	107	25	29	4	4446
64	85	43	42	1	4541
65	103	17	9	8	3394
66	113	39	29	10	4348
67	97	17	10	7	4180
68	111	34	30	4	4575
69	119	52	40	12	3062
70	95	21	18	3	5922
71	101	12	3	9	18953
72	91	30	20	10	7566
73	117	47	40	7	12625
74	93	25	27	2	14554
75	87	39	27	12	7583
76	115	43	50	7	7280
77	89	34	30	4	4808
78	109	30	30	0	5154
79	81	52	40	12	4755
80	105	21	16	5	8536
81	107	25	17	8	7175
82	97	17	8	9	6019
83	91	30	30	0	5410
84	117	47	38	9	20427
85	101	12	10	2	4860
86	85	43	47	4	7510
87	119	52	50	2	13151
88	105	21	23	2	6332
89	99	12	10	2	2833
90	93	25	28	3	7825
91	103	17	17	0	7486
92	111	34	23	11	5729
93	113	39	38	1	5868
94	89	34	30	4	4019
95	87	39	34	5	7459
96	83	47	38	9	8149
97	109	30	30	0	8987
98	115	43	38	5	9378
99	95	21	7	14	10017
100	81	52	40	12	5224
101	93	25	26	1	7359
102	109	30	30	0	5499
103	119	52	50	2	5228
104	105	21	20	1	6343
105	87	39	22	17	10079
106	97	17	8	9	6099
107	83	47	46	1	6861
108	107	25	20	5	7569
109	113	39	43	4	7723
110	117	47	27	20	7954
111	103	17	16	1	5934
112	115	43	18	25	19113
113	95	21	34	13	11376
114	91	30	30	0	4923
115	111	34	49	15	11987
116	81	52	50	2	5732
117	101	12	11	1	4101
118	85	43	47	4	8096
119	99	12	10	2	7161
120	89	34	30	4	3127
121	111	34	30	4	6535
122	119	52	50	2	8882
123	85	43	43	0	10973
124	81	52	50	2	4376
125	95	21	20	1	9923
