Participant 262_training	; Experiment run on 2018-01-11T15:03:29.091945
Trial	Input	Output	Predict	Error	RT
1	107	25	108	83	14309
2	91	30	20	10	6806
3	83	47	28	19	38817
4	111	34	30	4	15175
5	93	25	31	6	19087
6	117	47	36	11	31659
7	87	39	25	14	16417
8	105	21	40	19	6436
9	95	21	35	14	12455
10	109	30	30	0	9555
11	85	43	15	28	11998
12	101	12	20	8	7981
13	97	17	14	3	5704
14	115	43	6	37	5265
15	81	52	36	16	49741
16	119	52	5	47	4248
17	89	34	30	4	22960
18	103	17	40	23	14309
19	99	12	30	18	12089
20	113	39	20	19	14911
21	81	52	40	12	17731
22	99	12	30	18	15703
23	83	47	40	7	17450
24	93	25	14	11	6687
25	101	12	30	18	16545
26	105	21	12	9	4850
27	85	43	40	3	10030
28	119	52	30	22	5771
29	117	47	48	1	8935
30	115	43	40	3	13470
31	111	34	14	20	9636
32	103	17	20	3	5477
33	91	30	30	0	3980
34	97	17	24	7	5194
35	113	39	40	1	8385
36	87	39	20	19	6887
37	95	21	30	9	4647
38	107	25	30	5	3362
39	109	30	30	0	3545
40	89	34	20	14	8639
41	101	12	30	18	15515
42	93	25	30	5	4288
43	91	30	25	5	4100
44	99	12	25	13	8766
45	103	17	12	5	4265
46	115	43	30	13	5005
47	81	52	25	27	8026
48	119	52	40	12	5377
49	97	17	25	8	8377
50	107	25	13	12	4630
51	85	43	40	3	7758
52	105	21	30	9	6356
53	111	34	30	4	4364
54	109	30	25	5	9814
55	89	34	30	4	15461
56	113	39	43	4	10602
57	117	47	47	0	11625
58	95	21	33	12	8077
59	83	47	35	12	6772
60	87	39	45	6	3901
61	83	47	45	2	7643
62	99	12	35	23	12572
63	107	25	20	5	5534
64	85	43	43	0	10836
65	103	17	25	8	6965
66	113	39	25	14	9435
67	97	17	25	8	8373
68	111	34	30	4	10542
69	119	52	37	15	6606
70	95	21	13	8	4528
71	101	12	13	1	5723
72	91	30	25	5	4512
73	117	47	46	1	15381
74	93	25	30	5	8476
75	87	39	40	1	8072
76	115	43	50	7	6429
77	89	34	24	10	22921
78	109	30	43	13	7513
79	81	52	43	9	7166
80	105	21	13	8	4029
81	107	25	16	9	9859
82	97	17	30	13	4601
83	91	30	15	15	8041
84	117	47	50	3	8089
85	101	12	20	8	3471
86	85	43	25	18	6012
87	119	52	50	2	3943
88	105	21	30	9	4996
89	99	12	25	13	8249
90	93	25	30	5	5778
91	103	17	12	5	4268
92	111	34	40	6	7883
93	113	39	38	1	7603
94	89	34	25	9	13942
95	87	39	34	5	5957
96	83	47	40	7	4706
97	109	30	13	17	4663
98	115	43	47	4	6641
99	95	21	33	12	5259
100	81	52	40	12	6835
101	93	25	35	10	15220
102	109	30	30	0	13007
103	119	52	45	7	10628
104	105	21	35	14	7503
105	87	39	44	5	9730
106	97	17	25	8	5164
107	83	47	40	7	4662
108	107	25	25	0	10089
109	113	39	40	1	11786
110	117	47	45	2	11599
111	103	17	35	18	5725
112	115	43	20	23	6400
113	95	21	25	4	5132
114	91	30	25	5	3056
115	111	34	40	6	18939
116	81	52	37	15	8938
117	101	12	14	2	3238
118	85	43	45	2	6159
119	99	12	15	3	4679
120	89	34	42	8	7603
121	111	34	35	1	7579
122	119	52	50	2	4828
123	85	43	45	2	6667
124	81	52	50	2	3870
125	95	21	35	14	4137
126	107	25	35	10	5027
127	117	47	35	12	22838
128	101	12	13	1	3265
129	115	43	50	7	4461
130	89	34	20	14	3422
131	93	25	20	5	7000
132	83	47	45	2	7335
133	113	39	45	6	6063
134	105	21	20	1	5918
135	109	30	37	7	7182
136	97	17	27	10	8075
137	91	30	20	10	4798
138	103	17	13	4	4792
139	87	39	40	1	8862
140	99	12	15	3	5870
141	103	17	30	13	19156
142	91	30	30	0	13635
143	107	25	16	9	5903
144	87	39	40	1	8300
145	89	34	30	4	6403
146	113	39	16	23	7984
147	119	52	50	2	2222
148	105	21	28	7	7278
149	83	47	43	4	12438
150	111	34	40	6	12126
151	109	30	32	2	6416
152	95	21	25	4	9376
153	117	47	45	2	10781
154	85	43	45	2	6818
155	101	12	13	1	2950
156	93	25	33	8	9438
157	115	43	45	2	9287
158	99	12	12	0	3122
159	81	52	50	2	3085
160	97	17	25	8	9565
161	91	30	30	0	4285
162	93	25	32	7	3844
163	107	25	16	9	6769
164	99	12	10	2	2672
165	89	34	30	4	4885
166	113	39	45	6	22548
167	85	43	45	2	24418
