Participant 297_training	; Experiment run on 2018-02-22T15:44:35.709285
Trial	Input	Output	Predict	Error	RT
1	107	25	107	82	22617
2	91	30	30	0	32169
3	83	47	25	22	11803
4	111	34	35	1	17181
5	93	25	31	6	13564
6	117	47	32	15	37262
7	87	39	25	14	11672
8	105	21	50	29	13604
9	95	21	45	24	31146
10	109	30	30	0	14061
11	85	43	35	8	116604
12	101	12	42	30	11202
13	97	17	60	43	10369
14	115	43	52	9	35363
15	81	52	23	29	6949
16	119	52	53	1	13244
17	89	34	30	4	5751
18	103	17	40	23	9788
19	99	12	50	38	5493
20	113	39	43	4	15416
21	81	52	17	35	8839
22	99	12	10	2	3092
23	83	47	41	6	8951
24	93	25	35	10	7958
25	101	12	11	1	4538
26	105	21	47	26	6946
27	85	43	17	26	7981
28	119	52	52	0	17506
29	117	47	18	29	11066
30	115	43	42	1	38950
31	111	34	28	6	5743
32	103	17	43	26	7568
33	91	30	30	0	5061
34	97	17	33	16	9546
35	113	39	41	2	4677
36	87	39	33	6	9935
37	95	21	22	1	9127
38	107	25	42	17	6677
39	109	30	41	11	4200
40	89	34	30	4	17107
41	101	12	33	21	6567
42	93	25	19	6	4418
43	91	30	30	0	5241
44	99	12	13	1	5623
45	103	17	42	25	8888
46	115	43	32	11	5313
47	81	52	30	22	24033
48	119	52	44	8	11741
49	97	17	10	7	6638
50	107	25	22	3	3698
51	85	43	80	37	7941
52	105	21	130	109	3291
53	111	34	15	19	7533
54	109	30	35	5	7301
55	89	34	30	4	4159
56	113	39	50	11	25634
57	117	47	52	5	7276
58	95	21	18	3	4717
59	83	47	41	6	3527
60	87	39	26	13	6157
61	83	47	30	17	2711
62	99	12	52	40	2948
63	107	25	32	7	2540
64	85	43	63	20	3453
65	103	17	70	53	4479
66	113	39	40	1	2445
67	97	17	9	8	4055
68	111	34	17	17	9743
69	119	52	42	10	4031
70	95	21	46	25	5231
71	101	12	19	7	10797
72	91	30	30	0	3207
73	117	47	38	9	7418
74	93	25	32	7	8306
75	87	39	18	21	4606
76	115	43	48	5	3626
77	89	34	30	4	9090
78	109	30	53	23	5125
79	81	52	9	43	4026
80	105	21	50	29	6218
81	107	25	38	13	11752
82	97	17	17	0	12207
83	91	30	30	0	6466
84	117	47	57	10	12183
85	101	12	10	2	7978
86	85	43	25	18	12529
87	119	52	49	3	8375
88	105	21	15	6	12736
89	99	12	12	0	7714
90	93	25	33	8	7848
91	103	17	23	6	8632
92	111	34	52	18	11925
93	113	39	43	4	8593
94	89	34	30	4	5694
95	87	39	17	22	11164
96	83	47	13	34	9239
97	109	30	15	15	11790
98	115	43	35	8	11966
99	95	21	35	14	11922
100	81	52	83	31	6872
101	93	25	160	135	4631
102	109	30	10	20	4087
103	119	52	70	18	3805
104	105	21	32	11	8650
105	87	39	33	6	12863
106	97	17	10	7	2019
107	83	47	28	19	5396
108	107	25	17	8	6566
109	113	39	23	16	7818
110	117	47	42	5	4395
111	103	17	102	85	5018
112	115	43	25	18	6914
113	95	21	36	15	6820
114	91	30	50	20	2234
115	111	34	27	7	7322
116	81	52	33	19	4951
117	101	12	28	16	6027
118	85	43	35	8	11981
119	99	12	10	2	2992
120	89	34	30	4	4698
121	111	34	27	7	6480
122	119	52	38	14	4877
123	85	43	28	15	4127
124	81	52	44	8	4679
125	95	21	20	1	4546
126	107	25	40	15	4690
127	117	47	52	5	4126
128	101	12	67	55	4436
129	115	43	116	73	4160
130	89	34	30	4	3624
131	93	25	43	18	5380
132	83	47	82	35	5981
133	113	39	40	1	2748
134	105	21	17	4	6399
135	109	30	38	8	5317
136	97	17	26	9	12223
137	91	30	30	0	5536
138	103	17	56	39	4273
139	87	39	87	48	5878
140	99	12	48	36	5952
141	103	17	43	26	11472
142	91	30	30	0	4921
143	107	25	48	23	5126
144	87	39	42	3	5156
145	89	34	30	4	2138
146	113	39	48	9	9740
147	119	52	47	5	5674
148	105	21	35	14	10022
149	83	47	26	21	14664
150	111	34	34	0	7970
151	109	30	49	19	8429
152	95	21	45	24	7179
153	117	47	52	5	6030
154	85	43	27	16	6657
155	101	12	102	90	13844
156	93	25	38	13	5376
157	115	43	30	13	2649
158	99	12	30	18	2193
159	81	52	30	22	2664
160	97	17	30	13	10229
161	91	30	30	0	2945
162	93	25	18	7	8766
163	107	25	42	17	6892
164	99	12	30	18	21466
165	89	34	30	4	3512
166	113	39	52	13	13045
167	85	43	28	15	7562
168	83	47	42	5	14654
169	97	17	16	1	16835
170	105	21	10	11	20990
171	103	17	25	8	8384
172	109	30	34	4	4624
173	87	39	37	2	5109
174	95	21	20	1	12974
175	119	52	45	7	11451
176	81	52	35	17	11620
177	101	12	19	7	8394
178	115	43	9	34	6791
179	111	34	30	4	6006
180	117	47	48	1	3591
181	107	25	18	7	6178
182	109	30	32	2	3573
183	95	21	26	5	5235
184	91	30	30	0	5080
185	81	52	35	17	12366
186	113	39	57	18	15997
187	99	12	10	2	8293
188	85	43	39	4	9922
189	115	43	17	26	8725
190	119	52	43	9	10153
191	87	39	35	4	10752
192	117	47	16	31	15427
193	103	17	32	15	4744
194	93	25	33	8	8738
195	83	47	77	30	19174
196	97	17	25	8	15965
197	89	34	30	4	2609
198	105	21	26	5	4331
199	101	12	20	8	3369
200	111	34	12	22	13703
1	53	113	12	101	15105
2	79	56	36	20	9564
3	137	91	7	84	25069
4	133	83	55	28	8499
5	141	100	54	46	10422
6	114	41	47	6	6271
7	73	69	42	27	4625
8	51	118	19	99	6043
9	125	65	53	12	16199
10	100	10	17	7	5580
11	143	105	30	75	2665
12	75	65	50	15	2604
13	84	45	80	35	3610
14	61	96	90	6	2605
15	127	69	200	131	2467
16	65	87	35	52	5643
17	57	105	86	19	8809
18	71	74	20	54	4968
19	135	87	8	79	11601
20	67	83	42	41	10193
21	108	28	17	11	8496
22	145	109	50	59	3218
23	59	100	80	20	3893
24	69	78	38	40	4100
25	120	54	10	44	8300
26	77	61	1	60	1942
27	149	118	2	116	1504
28	55	109	3	106	2296
29	139	96	4	92	3579
30	129	74	5	69	3434
31	123	61	11	50	4241
32	131	78	60	18	2273
33	63	91	29	62	12131
34	147	113	73	40	8215
35	121	56	47	9	4394
36	92	28	30	2	4530
