Participant 237_training	; Experiment run on 2017-10-05T13:33:02.109633
Trial	Input	Output	Predict	Error	RT
1	107	25	200	175	14902
2	91	30	160	130	14873
3	83	47	105	58	12644
4	111	34	145	111	15362
5	93	25	50	25	8749
6	117	47	55	8	18423
7	87	39	44	5	14819
8	105	21	52	31	11875
9	95	21	42	21	6594
10	109	30	50	20	5673
11	85	43	40	3	8688
12	101	12	50	38	5999
13	97	17	40	23	6722
14	115	43	50	7	5258
15	81	52	40	12	4895
16	119	52	60	8	4077
17	89	34	45	11	6528
18	103	17	50	33	3061
19	99	12	50	38	3900
20	113	39	50	11	10193
21	81	52	40	12	6988
22	99	12	50	38	3050
23	83	47	30	17	4578
24	93	25	40	15	3004
25	101	12	16	4	9935
26	105	21	30	9	2590
27	85	43	41	2	5569
28	119	52	60	8	6545
29	117	47	60	13	6311
30	115	43	52	9	8411
31	111	34	50	16	4139
32	103	17	17	0	7353
33	91	30	20	10	3282
34	97	17	30	13	5931
35	113	39	50	11	6179
36	87	39	40	1	3797
37	95	21	20	1	5265
38	107	25	13	12	6219
39	109	30	33	3	6645
40	89	34	30	4	2412
41	101	12	13	1	7868
42	93	25	20	5	4429
43	91	30	22	8	4897
44	99	12	15	3	5186
45	103	17	21	4	4054
46	115	43	40	3	4465
47	81	52	24	28	6596
48	119	52	50	2	2962
49	97	17	21	4	4553
50	107	25	40	15	6446
51	85	43	30	13	3919
52	105	21	20	1	4266
53	111	34	30	4	9824
54	109	30	40	10	3236
55	89	34	40	6	4129
56	113	39	40	1	2727
57	117	47	50	3	2744
58	95	21	50	29	2586
59	83	47	20	27	2940
60	87	39	40	1	5910
61	83	47	40	7	15228
62	99	12	17	5	5613
63	107	25	40	15	3524
64	85	43	37	6	12026
65	103	17	25	8	5377
66	113	39	25	14	5224
67	97	17	25	8	5991
68	111	34	50	16	2902
69	119	52	60	8	2253
70	95	21	26	5	9743
71	101	12	13	1	4339
72	91	30	30	0	3307
73	117	47	41	6	7730
74	93	25	30	5	2984
75	87	39	26	13	8480
76	115	43	44	1	6874
77	89	34	40	6	2904
78	109	30	30	0	4289
79	81	52	40	12	3062
80	105	21	25	4	4571
81	107	25	24	1	6715
82	97	17	30	13	2809
83	91	30	30	0	2670
84	117	47	30	17	4364
85	101	12	13	1	8150
86	85	43	40	3	5325
87	119	52	40	12	3839
88	105	21	50	29	5548
89	99	12	12	0	3310
90	93	25	30	5	3532
91	103	17	30	13	4764
92	111	34	40	6	3702
93	113	39	25	14	4589
94	89	34	30	4	2766
95	87	39	40	1	3392
96	83	47	40	7	3335
97	109	30	50	20	3266
98	115	43	40	3	3351
99	95	21	30	9	2868
100	81	52	40	12	4659
101	93	25	30	5	3076
102	109	30	30	0	10449
103	119	52	50	2	3859
104	105	21	32	11	4545
105	87	39	40	1	4376
106	97	17	50	33	4247
107	83	47	30	17	2027
108	107	25	50	25	2393
109	113	39	30	9	3883
110	117	47	30	17	1856
111	103	17	20	3	2302
112	115	43	30	13	3382
113	95	21	30	9	2693
114	91	30	40	10	2477
115	111	34	40	6	2164
116	81	52	40	12	2111
117	101	12	50	38	2601
118	85	43	40	3	4794
119	99	12	12	0	3207
120	89	34	30	4	2755
121	111	34	30	4	4196
122	119	52	34	18	8346
123	85	43	35	8	5100
124	81	52	40	12	4825
125	95	21	33	12	6332
126	107	25	30	5	2541
127	117	47	34	13	4226
128	101	12	12	0	11576
129	115	43	34	9	4006
130	89	34	43	9	3785
131	93	25	44	19	3264
132	83	47	40	7	3204
133	113	39	34	5	3551
134	105	21	39	18	5182
135	109	30	34	4	4484
136	97	17	30	13	4200
137	91	30	30	0	1803
138	103	17	12	5	8901
139	87	39	40	1	4712
140	99	12	34	22	4596
141	103	17	12	5	8316
142	91	30	30	0	2080
143	107	25	34	9	4656
144	87	39	30	9	2907
145	89	34	30	4	2819
146	113	39	34	5	3699
147	119	52	44	8	3071
148	105	21	12	9	4491
149	83	47	40	7	3067
150	111	34	34	0	5192
151	109	30	47	17	5926
152	95	21	34	13	5164
153	117	47	34	13	3238
154	85	43	47	4	6271
155	101	12	44	32	3437
156	93	25	24	1	3925
157	115	43	48	5	5369
158	99	12	12	0	3143
159	81	52	47	5	3336
160	97	17	30	13	3610
161	91	30	30	0	3396
162	93	25	34	9	4969
163	107	25	25	0	4617
164	99	12	12	0	3321
165	89	34	30	4	2470
166	113	39	44	5	4030
167	85	43	50	7	5913
168	83	47	47	0	4191
169	97	17	25	8	4928
170	105	21	22	1	3290
171	103	17	12	5	3712
172	109	30	25	5	2891
173	87	39	34	5	3919
174	95	21	34	13	6730
175	119	52	35	17	3171
176	81	52	52	0	8293
177	101	12	12	0	9581
178	115	43	25	18	5931
179	111	34	35	1	3627
180	117	47	40	7	3875
181	107	25	40	15	2204
182	109	30	30	0	4173
183	95	21	30	9	1666
184	91	30	30	0	1686
185	81	52	30	22	1094
186	113	39	50	11	1966
187	99	12	12	0	6862
188	85	43	40	3	7147
189	115	43	50	7	2212
190	119	52	57	5	4884
191	87	39	40	1	1976
192	117	47	60	13	2714
193	103	17	50	33	1906
194	93	25	30	5	2048
195	83	47	40	7	2209
196	97	17	50	33	1664
197	89	34	30	4	2391
198	105	21	50	29	2172
199	101	12	30	18	2278
200	111	34	30	4	6095
1	53	113	34	79	12975
2	79	56	34	22	4609
3	137	91	50	41	6347
4	133	83	55	28	7632
5	141	100	50	50	4104
6	114	41	25	16	5677
7	73	69	34	35	6059
8	51	118	20	98	5445
9	125	65	34	31	3891
10	100	10	12	2	3444
11	143	105	50	55	2303
12	75	65	30	35	2671
13	84	45	25	20	3102
14	61	96	20	76	3136
15	127	69	50	19	2615
16	65	87	20	67	2206
17	57	105	10	95	1668
18	71	74	20	54	1586
19	135	87	60	27	5642
20	67	83	30	53	2749
21	108	28	24	4	6613
22	145	109	60	49	5287
23	59	100	20	80	2002
24	69	78	20	58	1456
25	120	54	20	34	1532
26	77	61	30	31	3284
27	149	118	60	58	2418
28	55	109	20	89	1943
29	139	96	80	16	1950
30	129	74	50	24	3164
31	123	61	40	21	3825
32	131	78	40	38	2120
33	63	91	20	71	1658
34	147	113	80	33	1674
35	121	56	60	4	2179
36	92	28	30	2	2508
