Participant 213_training	; Experiment run on 2017-09-07T13:42:47.340084
Trial	Input	Output	Predict	Error	RT
1	107	25	107	82	15022
2	91	30	9	21	45957
3	83	47	30	17	7893
4	111	34	30	4	6537
5	93	25	40	15	13388
6	117	47	30	17	7043
7	87	39	27	12	13179
8	105	21	28	7	8037
9	95	21	38	17	5832
10	109	30	25	5	5662
11	85	43	20	23	4270
12	101	12	25	13	5716
13	97	17	20	3	3920
14	115	43	10	33	28252
15	81	52	40	12	3300
16	119	52	20	32	6046
17	89	34	30	4	7913
18	103	17	25	8	8008
19	99	12	20	8	4178
20	113	39	18	21	14965
21	81	52	50	2	5232
22	99	12	30	18	2663
23	83	47	51	4	7435
24	93	25	42	17	5639
25	101	12	27	15	7781
26	105	21	24	3	5055
27	85	43	44	1	20680
28	119	52	10	42	2913
29	117	47	10	37	2913
30	115	43	40	3	3434
31	111	34	20	14	5347
32	103	17	22	5	9087
33	91	30	40	10	3317
34	97	17	15	2	6907
35	113	39	18	21	5768
36	87	39	46	7	10023
37	95	21	34	13	9462
38	107	25	10	15	4559
39	109	30	40	10	6355
40	89	34	50	16	8023
41	101	12	30	18	5158
42	93	25	36	11	8956
43	91	30	30	0	7865
44	99	12	20	8	4032
45	103	17	12	5	4273
46	115	43	18	25	6629
47	81	52	40	12	5337
48	119	52	20	32	5602
49	97	17	23	6	8177
50	107	25	26	1	6867
51	85	43	45	2	6192
52	105	21	35	14	9679
53	111	34	30	4	3074
54	109	30	30	0	2631
55	89	34	30	4	5371
56	113	39	25	14	6958
57	117	47	25	22	7843
58	95	21	35	14	10320
59	83	47	50	3	2916
60	87	39	42	3	7498
61	83	47	42	5	10062
62	99	12	20	8	2937
63	107	25	30	5	7184
64	85	43	45	2	6392
65	103	17	30	13	20701
66	113	39	31	8	4568
67	97	17	30	13	2755
68	111	34	21	13	3167
69	119	52	40	12	2801
70	95	21	32	11	4118
71	101	12	20	8	5233
72	91	30	32	2	13393
73	117	47	40	7	4461
74	93	25	27	2	5731
75	87	39	42	3	7726
76	115	43	40	3	3914
77	89	34	30	4	2800
78	109	30	30	0	2338
79	81	52	49	3	5077
80	105	21	43	22	11291
81	107	25	20	5	8442
82	97	17	20	3	4694
83	91	30	30	0	1965
84	117	47	40	7	2489
85	101	12	20	8	2970
86	85	43	42	1	4853
87	119	52	20	32	3554
88	105	21	20	1	6094
89	99	12	12	0	2696
90	93	25	32	7	7746
91	103	17	20	3	2355
92	111	34	10	24	3101
93	113	39	30	9	3494
94	89	34	40	6	2723
95	87	39	34	5	4646
96	83	47	47	0	6200
97	109	30	32	2	8639
98	115	43	37	6	5474
99	95	21	36	15	8385
100	81	52	50	2	2231
101	93	25	34	9	11087
102	109	30	34	4	4079
103	119	52	25	27	5732
104	105	21	20	1	3014
105	87	39	40	1	5659
106	97	17	30	13	4947
107	83	47	30	17	5226
108	107	25	25	0	6680
109	113	39	31	8	5192
110	117	47	35	12	7733
111	103	17	15	2	10992
112	115	43	35	8	9759
113	95	21	35	14	8236
114	91	30	25	5	14046
115	111	34	40	6	3091
116	81	52	50	2	2195
117	101	12	10	2	4170
