Participant 214_training	; Experiment run on 2017-09-14T15:37:55.635000
Trial	Input	Output	Predict	Error	RT
1	107	25	112	87	21864
2	91	30	21	9	9035
3	83	47	24	23	11462
4	111	34	58	24	6773
5	93	25	36	11	7447
6	117	47	53	6	6989
7	87	39	33	6	10157
8	105	21	48	27	8262
9	95	21	38	17	9310
10	109	30	44	14	10710
11	85	43	39	4	7437
12	101	12	38	26	6874
13	97	17	23	6	9189
14	115	43	43	0	5885
15	81	52	17	35	6760
16	119	52	48	4	6158
17	89	34	20	14	4199
18	103	17	28	11	3501
19	99	12	23	11	4214
20	113	39	37	2	5077
21	81	52	25	27	7466
22	99	12	37	25	5423
23	83	47	38	9	4694
24	93	25	13	12	3831
25	101	12	16	4	3405
26	105	21	37	16	5950
27	85	43	19	24	2685
28	119	52	35	17	2871
29	117	47	40	7	2375
30	115	43	47	4	12102
31	111	34	43	9	5934
32	103	17	36	19	7079
33	91	30	10	20	4647
34	97	17	21	4	3287
35	113	39	20	19	1998
36	87	39	20	19	2135
37	95	21	26	5	2815
38	107	25	37	12	6263
39	109	30	34	4	3886
40	89	34	24	10	4062
41	101	12	24	12	2572
42	93	25	14	11	1822
43	91	30	12	18	3039
44	99	12	23	11	5182
45	103	17	20	3	2869
46	115	43	20	23	2969
47	81	52	18	34	2725
48	119	52	37	15	4111
49	97	17	30	13	4429
50	107	25	30	5	2287
51	85	43	40	3	4862
52	105	21	30	9	2775
53	111	34	23	11	2671
54	109	30	22	8	2663
55	89	34	10	24	1295
56	113	39	30	9	3374
57	117	47	37	10	4414
58	95	21	33	12	3518
59	83	47	38	9	5813
60	87	39	40	1	2215
61	83	47	39	8	5091
62	99	12	42	30	3174
63	107	25	40	15	4039
64	85	43	20	23	1150
65	103	17	28	11	3446
66	113	39	21	18	2694
67	97	17	30	13	2390
68	111	34	20	14	1519
69	119	52	33	19	2655
70	95	21	40	19	2462
71	101	12	30	18	1895
72	91	30	3	27	3222
73	117	47	51	4	5581
74	93	25	30	5	4118
75	87	39	24	15	2533
76	115	43	36	7	2725
77	89	34	40	6	2975
78	109	30	40	10	2285
79	81	52	18	34	3300
80	105	21	36	15	4800
81	107	25	30	5	1629
82	97	17	30	13	1438
83	91	30	20	10	1477
84	117	47	40	7	1683
85	101	12	30	18	1639
86	85	43	20	23	1334
87	119	52	40	12	2630
88	105	21	30	9	3271
89	99	12	30	18	1525
90	93	25	40	15	1287
91	103	17	30	13	1712
92	111	34	30	4	1189
93	113	39	40	1	1335
94	89	34	20	14	1143
95	87	39	33	6	3045
96	83	47	22	25	3270
97	109	30	30	0	998
98	115	43	60	17	11070
99	95	21	50	29	8535
100	81	52	22	30	4570
101	93	25	30	5	1515
102	109	30	40	10	1591
103	119	52	52	0	5733
104	105	21	30	9	2511
105	87	39	31	8	2805
106	97	17	30	13	3806
107	83	47	30	17	3766
108	107	25	30	5	1382
109	113	39	37	2	2351
110	117	47	51	4	2989
111	103	17	32	15	1790
112	115	43	19	24	2694
113	95	21	50	29	1825
