Participant 243_training	; Experiment run on 2017-10-19T13:47:58.358510
Trial	Input	Output	Predict	Error	RT
183	95	21	21	0	3109
184	91	30	30	0	5132
185	81	52	52	0	3154
186	113	39	43	4	6195
187	99	12	12	0	4113
188	85	43	45	2	13031
189	115	43	45	2	7111
190	119	52	52	0	2434
191	87	39	39	0	6075
192	117	47	47	0	9456
193	103	17	21	4	2654
194	93	25	30	5	8002
195	83	47	46	1	6315
196	97	17	17	0	3239
197	89	34	34	0	8483
198	105	21	25	4	4088
199	101	12	12	0	2660
200	111	34	39	5	2655
1	53	113	97	16	60149
2	79	56	52	4	5214
3	137	91	87	4	20895
4	133	83	83	0	8225
5	141	100	92	8	8988
6	114	41	43	2	14103
7	73	69	66	3	16686
8	51	118	112	6	7971
9	125	65	62	3	10491
10	100	10	12	2	4281
11	143	105	99	6	45892
12	75	65	59	6	9206
13	84	45	47	2	4461
14	61	96	92	4	10306
15	127	69	63	6	12192
16	65	87	82	5	7337
17	57	105	97	8	19750
18	71	74	72	2	6325
19	135	87	82	5	8587
20	67	83	78	5	19563
21	108	28	30	2	9586
22	145	109	99	10	13579
23	59	100	94	6	8728
24	69	78	74	4	11779
25	120	54	52	2	3382
26	77	61	57	4	14093
27	149	118	112	6	8335
28	55	109	102	7	10055
29	139	96	92	4	5562
30	129	74	72	2	7777
31	123	61	58	3	8300
32	131	78	74	4	5944
33	63	91	86	5	15552
34	147	113	104	9	11456
35	121	56	52	4	5781
36	92	28	28	0	8141
