Participant 287_training	; Experiment run on 2018-02-08T15:39:31.792248
Trial	Input	Output	Predict	Error	RT
1	107	25	106	81	12621
2	91	30	9	21	10091
3	83	47	28	19	8524
4	111	34	55	21	8747
5	93	25	40	15	21220
6	117	47	56	9	17146
7	87	39	35	4	8903
8	105	21	52	31	7439
9	95	21	25	4	6272
10	109	30	30	0	13287
11	85	43	18	25	6420
12	101	12	58	46	13617
13	97	17	16	1	35590
14	115	43	20	23	25223
15	81	52	20	32	4205
16	119	52	40	12	19059
17	89	34	15	19	8152
18	103	17	40	23	9983
19	99	12	20	8	10777
20	113	39	23	16	9357
21	81	52	40	12	6630
22	99	12	62	50	5904
23	83	47	52	5	13814
24	93	25	31	6	12747
25	101	12	20	8	4335
26	105	21	8	13	6566
27	85	43	42	1	7452
28	119	52	5	47	4788
29	117	47	50	3	5908
30	115	43	51	8	5542
31	111	34	46	12	6387
32	103	17	11	6	7136
33	91	30	18	12	4853
34	97	17	23	6	14929
35	113	39	55	16	9663
36	87	39	21	18	7460
37	95	21	25	4	8528
38	107	25	40	15	12204
39	109	30	33	3	5115
40	89	34	10	24	5278
41	101	12	15	3	8077
42	93	25	9	16	3853
43	91	30	20	10	3483
44	99	12	30	18	17676
45	103	17	11	6	4127
46	115	43	12	31	7245
47	81	52	22	30	15136
48	119	52	43	9	9286
49	97	17	11	6	9362
50	107	25	18	7	4190
51	85	43	20	23	2495
52	105	21	16	5	6104
53	111	34	19	15	4150
54	109	30	27	3	4233
55	89	34	30	4	2655
56	113	39	28	11	3432
57	117	47	51	4	4261
58	95	21	18	3	5524
59	83	47	31	16	7331
60	87	39	35	4	5319
61	83	47	47	0	10206
62	99	12	10	2	2284
63	107	25	20	5	3245
64	85	43	30	13	3421
65	103	17	15	2	7454
66	113	39	35	4	6694
67	97	17	18	1	7471
68	111	34	31	3	5808
69	119	52	48	4	7360
70	95	21	20	1	4058
71	101	12	10	2	1593
72	91	30	27	3	6652
73	117	47	44	3	12858
74	93	25	26	1	8100
75	87	39	38	1	7267
76	115	43	40	3	4437
77	89	34	32	2	6230
78	109	30	28	2	4193
79	81	52	48	4	11655
80	105	21	20	1	4167
81	107	25	23	2	7838
82	97	17	17	0	6514
83	91	30	28	2	5532
84	117	47	42	5	8585
85	101	12	12	0	3351
86	85	43	40	3	5080
87	119	52	50	2	6317
88	105	21	20	1	5367
89	99	12	12	0	6801
90	93	25	22	3	7297
91	103	17	16	1	6549
92	111	34	32	2	4545
93	113	39	36	3	11604
94	89	34	32	2	6903
95	87	39	36	3	5626
96	83	47	43	4	16973
97	109	30	30	0	4206
98	115	43	40	3	4627
99	95	21	20	1	3223
