Participant 241_training	; Experiment run on 2017-10-05T14:45:47.709235
Trial	Input	Output	Predict	Error	RT
1	107	25	10	15	10849
2	91	30	45	15	14110
3	83	47	27	20	17270
4	111	34	20	14	11859
5	93	25	10	15	3575
6	117	47	50	3	5284
7	87	39	30	9	11899
8	105	21	40	19	6104
9	95	21	20	1	2687
10	109	30	50	20	6458
11	85	43	27	16	13897
12	101	12	40	28	10447
13	97	17	20	3	5766
14	115	43	40	3	2937
15	81	52	10	42	1942
16	119	52	40	12	3534
17	89	34	30	4	15097
18	103	17	34	17	8902
19	99	12	32	20	5288
20	113	39	40	1	11020
21	81	52	31	21	7085
22	99	12	27	15	12852
23	83	47	20	27	4047
24	93	25	35	10	6216
25	101	12	25	13	10624
26	105	21	20	1	5739
27	85	43	32	11	6180
28	119	52	14	38	4622
29	117	47	36	11	4678
30	115	43	40	3	11223
31	111	34	40	6	2798
32	103	17	35	18	9556
33	91	30	30	0	3726
34	97	17	23	6	13010
35	113	39	33	6	4845
36	87	39	32	7	5084
37	95	21	27	6	9159
38	107	25	24	1	7532
39	109	30	23	7	6243
40	89	34	30	4	2899
41	101	12	27	15	9509
42	93	25	30	5	6520
43	91	30	30	0	3652
44	99	12	27	15	4946
45	103	17	18	1	5620
46	115	43	26	17	10481
47	81	52	20	32	10304
48	119	52	23	29	5211
49	97	17	30	13	6124
50	107	25	26	1	5752
51	85	43	30	13	4444
52	105	21	24	3	5359
53	111	34	27	7	6312
54	109	30	27	3	6629
55	89	34	30	4	4707
56	113	39	20	19	3964
57	117	47	17	30	5600
58	95	21	24	3	23785
59	83	47	28	19	4559
60	87	39	27	12	8623
61	83	47	26	21	6901
62	99	12	20	8	3260
63	107	25	16	9	10569
64	85	43	33	10	9330
65	103	17	20	3	3762
66	113	39	20	19	4490
67	97	17	30	13	4066
68	111	34	20	14	7041
69	119	52	10	42	2659
70	95	21	30	9	7372
71	101	12	26	14	8166
72	91	30	30	0	8354
73	117	47	26	21	16612
74	93	25	28	3	6114
75	87	39	32	7	3769
76	115	43	20	23	2662
77	89	34	33	1	8501
78	109	30	40	10	5806
79	81	52	40	12	4352
80	105	21	26	5	25515
81	107	25	20	5	11514
82	97	17	20	3	2849
83	91	30	29	1	7540
84	117	47	40	7	4148
85	101	12	20	8	3400
86	85	43	33	10	5682
87	119	52	40	12	5803
88	105	21	40	19	5366
89	99	12	34	22	8759
90	93	25	27	2	5862
91	103	17	22	5	5730
92	111	34	20	14	23763
93	113	39	20	19	5698
94	89	34	30	4	3484
95	87	39	32	7	5329
96	83	47	33	14	7257
97	109	30	50	20	7264
98	115	43	30	13	4485
99	95	21	30	9	3357
100	81	52	30	22	3216
101	93	25	30	5	3844
102	109	30	50	20	5071
103	119	52	20	32	2567
104	105	21	27	6	6291
105	87	39	30	9	5092
106	97	17	27	10	14262
107	83	47	32	15	12668
108	107	25	30	5	18027
109	113	39	30	9	2334
110	117	47	30	17	2073
111	103	17	30	13	1293
112	115	43	30	13	2937
113	95	21	30	9	3277
114	91	30	30	0	2841
115	111	34	40	6	7980
116	81	52	20	32	5155
117	101	12	30	18	2821
118	85	43	30	13	2628
119	99	12	30	18	4275
120	89	34	30	4	2752
121	111	34	30	4	4699
122	119	52	40	12	2966
123	85	43	34	9	6791
124	81	52	37	15	13078
125	95	21	27	6	6664
126	107	25	32	7	4552
127	117	47	50	3	3820
128	101	12	26	14	3397
129	115	43	27	16	4625
130	89	34	30	4	12823
131	93	25	30	5	4208
132	83	47	33	14	16673
133	113	39	40	1	3603
134	105	21	39	18	6647
135	109	30	40	10	6871
136	97	17	24	7	8047
137	91	30	30	0	3100
138	103	17	25	8	5153
139	87	39	32	7	7412
140	99	12	22	10	7125
141	103	17	26	9	8523
142	91	30	30	0	2017
143	107	25	22	3	6600
144	87	39	32	7	2642
145	89	34	30	4	2446
146	113	39	26	13	8015
147	119	52	20	32	3470
148	105	21	20	1	3145
149	83	47	33	14	3447
150	111	34	20	14	2198
151	109	30	40	10	4882
152	95	21	27	6	5603
153	117	47	27	20	4311
154	85	43	23	20	6230
155	101	12	20	8	9468
156	93	25	30	5	9043
157	115	43	27	16	5342
158	99	12	20	8	4505
159	81	52	20	32	6122
160	97	17	28	11	5406
161	91	30	30	0	2708
