Participant 218_training	; Experiment run on 2017-09-14T15:21:07.845704
Trial	Input	Output	Predict	Error	RT
1	107	25	107	82	21027
2	91	30	70	40	3289
3	83	47	60	13	3415
4	111	34	55	21	17203
5	93	25	40	15	7614
6	117	47	60	13	4829
7	87	39	50	11	7730
8	105	21	65	44	18892
9	95	21	30	9	3141
10	109	30	50	20	4676
11	85	43	21	22	1786
12	101	12	63	51	3349
13	97	17	31	14	2740
14	115	43	50	7	1840
15	81	52	20	32	2827
16	119	52	60	8	2297
17	89	34	20	14	1887
18	103	17	50	33	2152
19	99	12	1	11	0
20	113	39	60	21	2039
21	81	52	40	12	2420
22	99	12	40	28	2696
23	83	47	20	27	1481
24	93	25	50	25	2688
25	101	12	30	18	2272
26	105	21	40	19	2126
27	85	43	20	23	1368
28	119	52	50	2	1779
29	117	47	60	13	5981
30	115	43	50	7	2242
31	111	34	50	16	2020
32	103	17	40	23	2184
33	91	30	20	10	1560
34	97	17	30	13	1852
35	113	39	40	1	1803
36	87	39	30	9	2215
37	95	21	30	9	1382
38	107	25	30	5	2594
39	109	30	40	10	2679
40	89	34	30	4	2260
41	101	12	30	18	2796
42	93	25	30	5	1239
43	91	30	30	0	1426
44	99	12	30	18	1567
45	103	17	30	13	1506
46	115	43	40	3	2792
47	81	52	20	32	1353
48	119	52	40	12	2603
49	97	17	30	13	3786
50	107	25	40	15	1725
51	85	43	20	23	3180
52	105	21	30	9	1618
53	111	34	40	6	2039
54	109	30	40	10	2135
55	89	34	40	6	1914
56	113	39	40	1	1718
57	117	47	40	7	1912
58	95	21	30	9	1927
59	83	47	20	27	1788
60	87	39	30	9	1941
61	83	47	20	27	3125
62	99	12	40	28	1562
63	107	25	40	15	1805
64	85	43	30	13	1742
65	103	17	40	23	1618
66	113	39	40	1	1783
67	97	17	40	23	1489
68	111	34	40	6	1489
69	119	52	40	12	1730
70	95	21	30	9	1661
71	101	12	30	18	2300
72	91	30	30	0	2370
73	117	47	40	7	1805
74	93	25	30	5	2739
75	87	39	30	9	1703
76	115	43	40	3	2342
77	89	34	30	4	2373
78	109	30	40	10	1684
79	81	52	30	22	1497
80	105	21	40	19	1650
81	107	25	40	15	3380
82	97	17	30	13	1391
83	91	30	30	0	1359
84	117	47	40	7	1921
85	101	12	40	28	2122
86	85	43	30	13	1443
87	119	52	40	12	2129
88	105	21	40	19	2181
89	99	12	40	28	1993
