Participant 216_training	; Experiment run on 2017-09-14T15:18:00.551773
Trial	Input	Output	Predict	Error	RT
1	107	25	107	82	7964
2	91	30	91	61	12718
3	83	47	83	36	154122
4	111	34	111	77	95040
5	93	25	30	5	60336
6	117	47	30	17	158013
7	87	39	30	9	21276
8	105	21	35	14	23712
9	95	21	17	4	33058
10	109	30	35	5	42825
11	85	43	21	22	16507
12	101	12	20	8	67959
13	97	17	20	3	23609
14	115	43	21	22	29419
15	81	52	81	29	88401
16	119	52	60	8	61296
17	89	34	89	55	13051
18	103	17	50	33	12986
19	99	12	20	8	2048
20	113	39	40	1	2637
21	81	52	20	32	1996
22	99	12	30	18	2937
23	83	47	10	37	2269
24	93	25	20	5	1679
25	101	12	30	18	2707
26	105	21	30	9	1343
27	85	43	20	23	4045
28	119	52	54	2	2311
29	117	47	53	6	3429
30	115	43	47	4	2696
31	111	34	48	14	8992
32	103	17	45	28	14765
33	91	30	39	9	8224
34	97	17	39	22	6021
35	113	39	60	21	2586
36	87	39	10	29	2520
37	95	21	21	0	16056
38	107	25	28	3	23245
39	109	30	32	2	9315
40	89	34	32	2	29513
41	101	12	18	6	39476
42	93	25	33	8	10496
43	91	30	30	0	13206
44	99	12	20	8	19460
45	103	17	30	13	5306
46	115	43	21	22	4401
47	81	52	20	32	7745
48	119	52	30	22	4575
49	97	17	17	0	9110
50	107	25	28	3	13915
51	85	43	43	0	101983
52	105	21	21	0	5357
53	111	34	34	0	10969
54	109	30	30	0	17124
55	89	34	34	0	20079
56	113	39	40	1	45124
57	117	47	50	3	39196
58	95	21	21	0	5756
59	83	47	47	0	21832
60	87	39	39	0	29459
61	83	47	47	0	15140
62	99	12	10	2	26043
63	107	25	30	5	49637
64	85	43	43	0	36118
65	103	17	17	0	12024
66	113	39	39	0	5798
67	97	17	17	0	3890
68	111	34	34	0	12635
69	119	52	50	2	10428
70	95	21	21	0	13478
71	101	12	12	0	10560
72	91	30	30	0	5690
73	117	47	47	0	7250
74	93	25	25	0	12803
75	87	39	39	0	10188
76	115	43	43	0	6538
77	89	34	34	0	7253
78	109	30	30	0	3887
79	81	52	52	0	17307
80	105	21	21	0	5904
81	107	25	25	0	6812
82	97	17	17	0	5118
83	91	30	30	0	8746
84	117	47	47	0	6825
85	101	12	12	0	8192
86	85	43	43	0	6419
87	119	52	52	0	5663
88	105	21	21	0	5704
89	99	12	12	0	2978
90	93	25	25	0	21374
91	103	17	17	0	7678
92	111	34	34	0	7735
93	113	39	19	20	16626
94	89	34	34	0	8261
95	87	39	39	0	6563
96	83	47	47	0	12827
97	109	30	30	0	4024
98	115	43	43	0	3968
99	95	21	21	0	3496
100	81	52	52	0	9735
101	93	25	25	0	10099
102	109	30	30	0	3258
103	119	52	52	0	3634
104	105	21	21	0	3698
105	87	39	39	0	4606
106	97	17	17	0	6893
107	83	47	47	0	7244
108	107	25	25	0	7608
109	113	39	39	0	3457
110	117	47	47	0	5165
111	103	17	17	0	4017
112	115	43	43	0	3940
113	95	21	21	0	5145
114	91	30	30	0	2815
115	111	34	34	0	5374
116	81	52	52	0	5841
117	101	12	12	0	4201
118	85	43	43	0	5120
119	99	12	12	0	3159
120	89	34	34	0	5947
121	111	34	34	0	3907
122	119	52	52	0	3025
123	85	43	43	0	5381
124	81	52	52	0	6119
125	95	21	21	0	3401
126	107	25	25	0	4047
127	117	47	47	0	4256
128	101	12	12	0	4057
129	115	43	43	0	3099
130	89	34	34	0	4866
131	93	25	25	0	6039
132	83	47	47	0	8329
133	113	39	39	0	3383
134	105	21	21	0	2407
135	109	30	30	0	3989
136	97	17	17	0	8465
137	91	30	30	0	4144
138	103	17	17	0	3429
139	87	39	39	0	5535
140	99	12	12	0	2247
141	103	17	17	0	4044
142	91	30	30	0	2792
143	107	25	25	0	3827
144	87	39	39	0	5688
145	89	34	34	0	4016
146	113	39	39	0	3136
147	119	52	52	0	3369
148	105	21	21	0	5540
149	83	47	47	0	10753
150	111	34	34	0	3942
151	109	30	30	0	2702
152	95	21	21	0	2210
153	117	47	47	0	3773
154	85	43	43	0	4592
155	101	12	12	0	3854
156	93	25	25	0	4556
157	115	43	43	0	3847
158	99	12	12	0	2333
159	81	52	52	0	3260
160	97	17	17	0	3066
161	91	30	30	0	4516
162	93	25	25	0	3522
163	107	25	25	0	3515
164	99	12	12	0	1686
165	89	34	34	0	3944
166	113	39	39	0	3587
167	85	43	43	0	3000
168	83	47	47	0	5484
169	97	17	17	0	2786
170	105	21	21	0	3931
171	103	17	17	0	3263
172	109	30	30	0	2465
173	87	39	39	0	4229
174	95	21	21	0	2804
175	119	52	52	0	3193
176	81	52	52	0	2774
177	101	12	12	0	3047
178	115	43	43	0	3439
179	111	34	34	0	4243
