Participant 304_training	; Experiment run on 2018-04-05T14:48:25.609715
Trial	Input	Output	Predict	Error	RT
1	107	25	106	81	20004
2	91	30	90	60	12127
3	83	47	50	3	12167
4	111	34	60	26	5775
5	93	25	52	27	9144
6	117	47	76	29	6374
7	87	39	22	17	12200
8	105	21	42	21	5243
9	95	21	73	52	9610
10	109	30	145	115	7909
11	85	43	33	10	4480
12	101	12	28	16	6221
13	97	17	32	15	7583
14	115	43	47	4	9422
15	81	52	24	28	10355
16	119	52	39	13	6630
17	89	34	30	4	10648
18	103	17	32	15	7538
19	99	12	27	15	9762
20	113	39	45	6	8052
21	81	52	22	30	8350
22	99	12	28	16	7664
23	83	47	23	24	6426
24	93	25	30	5	8804
25	101	12	28	16	8613
26	105	21	33	12	6219
27	85	43	24	19	8499
28	119	52	37	15	5904
29	117	47	33	14	5146
30	115	43	35	8	7943
31	111	34	27	7	3829
32	103	17	27	10	10680
33	91	30	22	8	4322
34	97	17	21	4	5504
35	113	39	32	7	4096
36	87	39	20	19	5759
37	95	21	24	3	5019
38	107	25	32	7	3476
39	109	30	30	0	3286
40	89	34	21	13	4778
41	101	12	28	16	5454
42	93	25	20	5	3122
43	91	30	20	10	2893
44	99	12	23	11	6178
45	103	17	20	3	4339
46	115	43	26	17	5564
47	81	52	17	35	5497
48	119	52	33	19	3944
49	97	17	25	8	7255
50	107	25	37	12	7075
51	85	43	20	23	5692
52	105	21	27	6	8711
53	111	34	30	4	2833
54	109	30	30	0	3684
55	89	34	22	12	3349
56	113	39	26	13	6563
57	117	47	28	19	9494
58	95	21	22	1	5941
59	83	47	18	29	7988
60	87	39	20	19	5822
61	83	47	20	27	4853
62	99	12	30	18	2744
63	107	25	22	3	3730
64	85	43	50	7	3995
65	103	17	27	10	4467
66	113	39	30	9	4148
67	97	17	40	23	3746
68	111	34	25	9	7758
69	119	52	40	12	3270
70	95	21	46	25	7591
71	101	12	20	8	3732
72	91	30	33	3	5690
73	117	47	31	16	7041
74	93	25	23	2	3349
75	87	39	19	20	6359
76	115	43	37	6	8129
77	89	34	40	6	2438
78	109	30	29	1	7016
79	81	52	50	2	2666
80	105	21	31	10	5769
81	107	25	27	2	4326
82	97	17	33	16	3701
83	91	30	40	10	3131
84	117	47	31	16	3720
85	101	12	27	15	3541
86	85	43	42	1	8353
87	119	52	30	22	3116
88	105	21	36	15	6001
89	99	12	30	18	3099
90	93	25	40	15	2492
91	103	17	26	9	4601
92	111	34	29	5	3429
93	113	39	27	12	3998
94	89	34	38	4	4672
95	87	39	40	1	2970
96	83	47	44	3	5401
97	109	30	24	6	3213
98	115	43	25	18	7146
99	95	21	37	16	6019
100	81	52	40	12	2915
101	93	25	38	13	4111
102	109	30	27	3	3961
103	119	52	30	22	2829
104	105	21	31	10	3694
105	87	39	35	4	6142
106	97	17	27	10	3232
107	83	47	45	2	4252
108	107	25	29	4	4966
109	113	39	30	9	2317
110	117	47	50	3	2193
111	103	17	28	11	3637
112	115	43	50	7	3520
113	95	21	22	1	4911
114	91	30	31	1	10093
115	111	34	26	8	5703
116	81	52	40	12	2180
117	101	12	27	15	4482
118	85	43	50	7	2789
119	99	12	24	12	4401
120	89	34	30	4	6452
121	111	34	28	6	5039
122	119	52	50	2	2969
123	85	43	40	3	3661
124	81	52	51	1	7107
125	95	21	12	9	4528
126	107	25	13	12	6091
127	117	47	54	7	5416
128	101	12	12	0	3325
129	115	43	17	26	7711
130	89	34	30	4	5277
131	93	25	33	8	4419
132	83	47	50	3	2772
133	113	39	29	10	6628
134	105	21	40	19	3736
135	109	30	40	10	3590
136	97	17	14	3	8990
137	91	30	31	1	4839
138	103	17	20	3	5717
139	87	39	22	17	3895
140	99	12	11	1	5240
141	103	17	16	1	7549
142	91	30	31	1	5055
143	107	25	40	15	5744
144	87	39	44	5	4790
145	89	34	30	4	7662
146	113	39	28	11	7414
147	119	52	50	2	4718
148	105	21	21	0	6825
149	83	47	42	5	9568
150	111	34	40	6	5204
151	109	30	42	12	8464
152	95	21	16	5	4808
153	117	47	48	1	3992
154	85	43	33	10	7911
155	101	12	11	1	3796
156	93	25	40	15	3893
157	115	43	44	1	3980
158	99	12	10	2	2604
159	81	52	51	1	4711
160	97	17	15	2	4466
161	91	30	30	0	4095
162	93	25	38	13	5704
