Participant 258_training	; Experiment run on 2017-11-16T15:25:26.804000
Trial	Input	Output	Predict	Error	RT
1	107	25	90	65	15131
2	91	30	30	0	11004
3	83	47	24	23	12742
4	111	34	50	16	8686
5	93	25	38	13	9069
6	117	47	62	15	6725
7	87	39	22	17	6832
8	105	21	42	21	6989
9	95	21	50	29	5463
10	109	30	38	8	5661
11	85	43	13	30	6621
12	101	12	35	23	6495
13	97	17	30	13	5748
14	115	43	55	12	8583
15	81	52	45	7	17085
16	119	52	74	22	17881
17	89	34	27	7	5631
18	103	17	38	21	4029
19	99	12	30	18	3462
20	113	39	45	6	9141
21	81	52	22	30	11638
22	99	12	80	68	3260
23	83	47	13	34	5300
24	93	25	70	45	4966
25	101	12	46	34	6544
26	105	21	53	32	8327
27	85	43	13	30	4029
28	119	52	61	9	5063
29	117	47	60	13	3837
30	115	43	68	25	5534
31	111	34	41	7	4214
32	103	17	31	14	5295
33	91	30	19	11	4135
34	97	17	24	7	4758
35	113	39	30	9	2967
36	87	39	29	10	3794
37	95	21	37	16	5419
38	107	25	12	13	4004
39	109	30	29	1	4759
40	89	34	27	7	5014
41	101	12	140	128	5547
42	93	25	20	5	3007
43	91	30	18	12	5037
44	99	12	31	19	3646
45	103	17	25	8	4405
46	115	43	23	20	4224
47	81	52	11	41	3647
48	119	52	70	18	4927
49	97	17	40	23	3151
50	107	25	37	12	6087
51	85	43	12	31	3777
52	105	21	40	19	8203
53	111	34	38	4	5115
54	109	30	34	4	6238
55	89	34	32	2	4117
56	113	39	48	9	5503
57	117	47	49	2	4886
58	95	21	32	11	4982
59	83	47	22	25	2765
60	87	39	36	3	4519
61	83	47	20	27	6412
62	99	12	50	38	3686
63	107	25	50	25	2813
64	85	43	30	13	3191
65	103	17	43	26	5310
66	113	39	49	10	2742
67	97	17	33	16	3965
68	111	34	21	13	3087
69	119	52	53	1	4727
70	95	21	41	20	4855
71	101	12	46	34	5690
72	91	30	42	12	7372
73	117	47	50	3	5325
74	93	25	33	8	3726
75	87	39	31	8	2606
76	115	43	48	5	5422
77	89	34	32	2	5383
78	109	30	51	21	3582
79	81	52	19	33	4505
80	105	21	38	17	6916
81	107	25	48	23	6484
