Participant 298_training	; Experiment run on 2018-02-22T16:51:04.679906
Trial	Input	Output	Predict	Error	RT
1	107	25	107	82	15946
2	91	30	20	10	30466
3	83	47	22	25	7858
4	111	34	50	16	10741
5	93	25	40	15	9425
6	117	47	30	17	23101
7	87	39	35	4	13232
8	105	21	58	37	15841
9	95	21	30	9	6325
10	109	30	30	0	3964
11	85	43	40	3	6718
12	101	12	36	24	11814
13	97	17	23	6	6760
14	115	43	10	33	4760
15	81	52	40	12	5946
16	119	52	50	2	5051
17	89	34	35	1	5912
18	103	17	40	23	8957
19	99	12	30	18	3141
20	113	39	20	19	2806
21	81	52	50	2	6679
22	99	12	25	13	9223
23	83	47	46	1	6978
24	93	25	40	15	3692
25	101	12	20	8	2401
26	105	21	4	17	4472
27	85	43	40	3	3771
28	119	52	21	31	5793
29	117	47	45	2	5766
30	115	43	40	3	3285
31	111	34	25	9	5806
32	103	17	26	9	6224
33	91	30	40	10	4510
34	97	17	20	3	5875
35	113	39	22	17	6205
36	87	39	30	9	3989
37	95	21	40	19	4265
38	107	25	30	5	13348
39	109	30	20	10	4185
40	89	34	41	7	10564
41	101	12	40	28	8262
42	93	25	30	5	2967
43	91	30	30	0	3424
44	99	12	20	8	4075
45	103	17	20	3	2732
46	115	43	40	3	3121
47	81	52	50	2	7706
48	119	52	40	12	9877
49	97	17	17	0	12090
50	107	25	20	5	6679
51	85	43	45	2	5607
52	105	21	20	1	4771
53	111	34	27	7	9673
54	109	30	32	2	8180
55	89	34	40	6	4001
56	113	39	36	3	10092
57	117	47	40	7	8862
58	95	21	30	9	12267
59	83	47	44	3	6294
60	87	39	50	11	5180
61	83	47	47	0	12775
62	99	12	20	8	14062
63	107	25	25	0	5832
64	85	43	46	3	7014
65	103	17	20	3	8446
66	113	39	25	14	5702
67	97	17	20	3	8626
68	111	34	40	6	4942
69	119	52	50	2	2740
70	95	21	20	1	5949
71	101	12	17	5	7498
72	91	30	36	6	7759
73	117	47	47	0	6286
74	93	25	24	1	9411
75	87	39	38	1	8602
76	115	43	40	3	5519
77	89	34	30	4	3860
78	109	30	33	3	5850
79	81	52	50	2	3130
80	105	21	20	1	14281
81	107	25	24	1	8262
82	97	17	15	2	9245
83	91	30	33	3	13261
84	117	47	40	7	5730
85	101	12	10	2	2184
86	85	43	40	3	7748
87	119	52	50	2	3412
88	105	21	20	1	5698
89	99	12	10	2	5119
90	93	25	22	3	5156
91	103	17	20	3	6068
92	111	34	30	4	3379
93	113	39	40	1	4984
94	89	34	31	3	7304
95	87	39	42	3	12764
96	83	47	47	0	13301
97	109	30	30	0	5345
98	115	43	41	2	16744
99	95	21	20	1	6628
100	81	52	50	2	4927
101	93	25	28	3	11463
102	109	30	30	0	4902
103	119	52	50	2	4802
104	105	21	20	1	6363
105	87	39	40	1	12842
106	97	17	19	2	9939
107	83	47	42	5	10753
108	107	25	24	1	8778
109	113	39	37	2	7880
110	117	47	48	1	4173
111	103	17	20	3	12456
112	115	43	42	1	13662
113	95	21	17	4	12987
114	91	30	31	1	16703
115	111	34	30	4	4897
116	81	52	52	0	4709
117	101	12	10	2	2561
118	85	43	42	1	5760
119	99	12	11	1	4810
120	89	34	30	4	6816
121	111	34	30	4	11238
122	119	52	52	0	3716
123	85	43	43	0	17850
124	81	52	49	3	10808
125	95	21	20	1	15550
126	107	25	26	1	16496
127	117	47	43	4	8001
128	101	12	10	2	6040
129	115	43	43	0	16026
130	89	34	34	0	9183
131	93	25	28	3	6675
132	83	47	44	3	4790
133	113	39	40	1	13362
134	105	21	20	1	6089
135	109	30	34	4	12138
136	97	17	18	1	11542
137	91	30	30	0	15565
138	103	17	17	0	12129
139	87	39	37	2	10653
140	99	12	12	0	3372
141	103	17	20	3	33039
142	91	30	28	2	9228
143	107	25	28	3	10252
144	87	39	43	4	5654
145	89	34	34	0	9631
146	113	39	40	1	6338
147	119	52	52	0	4392
148	105	21	20	1	12668
149	83	47	42	5	9889
150	111	34	35	1	12150
151	109	30	34	4	5252
152	95	21	20	1	4624
153	117	47	45	2	7408
154	85	43	47	4	6190
155	101	12	13	1	5988
156	93	25	25	0	10872
157	115	43	43	0	6255
158	99	12	12	0	3053
159	81	52	47	5	7689
160	97	17	18	1	15037
161	91	30	30	0	14263
162	93	25	24	1	15237
163	107	25	28	3	17016
164	99	12	12	0	3812
165	89	34	34	0	6508
166	113	39	36	3	20054
167	85	43	40	3	30028
168	83	47	45	2	11112
169	97	17	18	1	11289
170	105	21	20	1	12519
171	103	17	17	0	4810
172	109	30	30	0	5155
173	87	39	40	1	10718
174	95	21	20	1	3954
175	119	52	48	4	12225
176	81	52	50	2	15137
177	101	12	12	0	4537
178	115	43	40	3	4120
179	111	34	34	0	5212
180	117	47	44	3	6473
181	107	25	20	5	15799
182	109	30	30	0	4851
183	95	21	21	0	3495
184	91	30	30	0	7506
185	81	52	52	0	5536
186	113	39	40	1	11726
187	99	12	12	0	3399
188	85	43	43	0	5608
189	115	43	43	0	29544
190	119	52	50	2	9570
191	87	39	39	0	11604
192	117	47	45	2	11260
193	103	17	17	0	13741
194	93	25	26	1	30492
195	83	47	43	4	10595
196	97	17	20	3	19134
197	89	34	30	4	9048
198	105	21	23	2	21411
199	101	12	12	0	5242
200	111	34	34	0	9384
1	53	113	104	9	43644
2	79	56	52	4	6508
3	137	91	83	8	15510
4	133	83	73	10	11878
5	141	100	90	10	15461
6	114	41	40	1	16150
7	73	69	66	3	18621
8	51	118	106	12	16225
9	125	65	60	5	14400
10	100	10	12	2	3886
11	143	105	94	11	19562
12	75	65	60	5	9733
13	84	45	40	5	10473
14	61	96	85	11	14565
15	127	69	65	4	7697
16	65	87	80	7	12058
17	57	105	100	5	16602
18	71	74	69	5	7524
19	135	87	80	7	8959
20	67	83	76	7	9878
21	108	28	30	2	9730
22	145	109	100	9	9657
23	59	100	90	10	6023
24	69	78	70	8	3207
25	120	54	52	2	6428
26	77	61	57	4	16762
27	149	118	110	8	7147
28	55	109	100	9	8026
29	139	96	90	6	6214
30	129	74	70	4	3893
31	123	61	58	3	10032
32	131	78	72	6	6617
33	63	91	85	6	11977
34	147	113	105	8	8824
35	121	56	52	4	6939
36	92	28	25	3	8234
