Participant 317_training	; Experiment run on 2018-08-01T12:51:25.872000
Trial	Input	Output	Predict	Error	RT
1	107	25	106	81	38603
2	91	30	40	10	10350
3	83	47	44	3	10374
4	111	34	58	24	17179
5	93	25	41	16	11982
6	117	47	40	7	20662
7	87	39	30	9	20499
8	105	21	47	26	28300
9	95	21	33	12	6827
10	109	30	30	0	2477
11	85	43	16	27	25637
12	101	12	30	18	8330
13	97	17	30	13	5579
14	115	43	20	23	2781
15	81	52	25	27	7169
16	119	52	50	2	4329
17	89	34	30	4	15980
18	103	17	40	23	5699
19	99	12	24	12	6436
20	113	39	36	3	10820
21	81	52	30	22	5900
22	99	12	30	18	3885
23	83	47	50	3	6103
24	93	25	40	15	3221
25	101	12	30	18	8283
26	105	21	20	1	7341
27	85	43	40	3	6970
28	119	52	40	12	7795
29	117	47	47	0	7116
30	115	43	42	1	6129
31	111	34	39	5	4400
32	103	17	25	8	10029
33	91	30	40	10	5061
34	97	17	40	23	4155
35	113	39	40	1	5372
36	87	39	47	8	7162
37	95	21	30	9	6651
38	107	25	40	15	13270
39	109	30	30	0	4287
40	89	34	40	6	8413
41	101	12	30	18	7540
42	93	25	40	15	5823
43	91	30	30	0	3726
44	99	12	37	25	4383
45	103	17	20	3	4031
46	115	43	30	13	3247
47	81	52	35	17	5207
48	119	52	23	29	3398
49	97	17	40	23	4929
50	107	25	30	5	2785
51	85	43	40	3	4679
52	105	21	50	29	3106
53	111	34	60	26	3043
54	109	30	30	0	2096
55	89	34	38	4	16469
56	113	39	60	21	6319
57	117	47	40	7	4252
58	95	21	42	21	5201
59	83	47	36	11	4556
60	87	39	40	1	2639
61	83	47	39	8	3910
62	99	12	29	17	5124
63	107	25	30	5	2376
64	85	43	35	8	3959
65	103	17	20	3	4511
66	113	39	30	9	2366
67	97	17	30	13	2960
68	111	34	50	16	4175
69	119	52	44	8	8082
70	95	21	42	21	7914
71	101	12	30	18	2243
72	91	30	38	8	3561
73	117	47	50	3	2857
74	93	25	30	5	3567
75	87	39	30	9	4396
76	115	43	50	7	3794
77	89	34	34	0	5140
78	109	30	20	10	7081
79	81	52	30	22	3567
80	105	21	30	9	3146
81	107	25	28	3	5131
82	97	17	27	10	5897
83	91	30	30	0	3576
84	117	47	40	7	3519
85	101	12	20	8	2746
86	85	43	31	12	4181
87	119	52	47	5	6477
88	105	21	20	1	3671
89	99	12	12	0	3296
90	93	25	31	6	4294
91	103	17	15	2	4099
92	111	34	20	14	2866
93	113	39	30	9	3236
94	89	34	28	6	3306
95	87	39	30	9	3307
96	83	47	33	14	3446
97	109	30	22	8	3613
98	115	43	32	11	3299
99	95	21	33	12	4529
100	81	52	40	12	4426
101	93	25	33	8	4076
102	109	30	21	9	2367
103	119	52	21	31	2546
104	105	21	27	6	6429
105	87	39	34	5	3650
106	97	17	19	2	3530
107	83	47	36	11	3853
108	107	25	27	2	5116
109	113	39	39	0	3912
110	117	47	35	12	9262
111	103	17	31	14	8188
112	115	43	40	3	3186
113	95	21	20	1	3421
114	91	30	30	0	5243
115	111	34	30	4	2136
116	81	52	37	15	3409
117	101	12	37	25	6600
118	85	43	33	10	3316
119	99	12	30	18	2534
120	89	34	33	1	2621
