Participant 242_training	; Experiment run on 2017-10-19T13:48:18.054319
Trial	Input	Output	Predict	Error	RT
114	91	30	30	0	5710
115	111	34	34	0	5284
116	81	52	37	15	9629
117	101	12	20	8	5387
118	85	43	50	7	9961
119	99	12	20	8	3004
120	89	34	40	6	4148
121	111	34	40	6	11188
122	119	52	52	0	5179
123	85	43	41	2	4529
124	81	52	51	1	3916
125	95	21	45	24	6822
126	107	25	30	5	3531
127	117	47	45	2	7531
128	101	12	12	0	4246
129	115	43	30	13	2830
130	89	34	38	4	4506
131	93	25	34	9	6215
132	83	47	51	4	6990
133	113	39	38	1	3434
134	105	21	20	1	9191
135	109	30	25	5	5130
136	97	17	20	3	3604
137	91	30	33	3	5219
138	103	17	20	3	4727
139	87	39	42	3	13483
140	99	12	11	1	4214
141	103	17	20	3	3365
142	91	30	40	10	3906
143	107	25	20	5	5168
144	87	39	45	6	7593
145	89	34	39	5	3720
146	113	39	35	4	5894
147	119	52	50	2	3352
148	105	21	20	1	3732
149	83	47	50	3	5902
150	111	34	30	4	2628
151	109	30	28	2	3763
152	95	21	17	4	8757
153	117	47	45	2	7282
154	85	43	48	5	3952
155	101	12	12	0	3835
156	93	25	20	5	5378
157	115	43	30	13	3814
158	99	12	14	2	7109
159	81	52	50	2	2913
160	97	17	16	1	7071
161	91	30	28	2	6572
162	93	25	30	5	3855
163	107	25	30	5	12115
164	99	12	12	0	5062
165	89	34	40	6	5311
166	113	39	40	1	3597
167	85	43	46	3	11757
168	83	47	48	1	3867
169	97	17	18	1	7222
170	105	21	20	1	3799
171	103	17	20	3	4852
172	109	30	25	5	4126
173	87	39	48	9	8960
174	95	21	21	0	9306
175	119	52	40	12	4666
176	81	52	50	2	2807
177	101	12	12	0	5785
178	115	43	30	13	4695
179	111	34	30	4	4127
180	117	47	40	7	2691
181	107	25	30	5	6221
182	109	30	30	0	2212
183	95	21	24	3	7756
184	91	30	23	7	3362
185	81	52	50	2	3254
186	113	39	30	9	7035
187	99	12	12	0	5118
188	85	43	51	8	9563
189	115	43	30	13	7868
190	119	52	40	12	2851
191	87	39	30	9	2484
192	117	47	40	7	9013
193	103	17	17	0	9533
194	93	25	20	5	4149
195	83	47	46	1	4812
196	97	17	14	3	23442
197	89	34	36	2	17844
198	105	21	30	9	2574
199	101	12	12	0	5520
200	111	34	25	9	5085
1	53	113	40	73	15446
2	79	56	50	6	3794
3	137	91	70	21	4509
4	133	83	70	13	2973
5	141	100	80	20	3063
6	114	41	30	11	5248
7	73	69	40	29	5343
8	51	118	30	88	9800
9	125	65	65	0	7319
10	100	10	12	2	3548
11	143	105	75	30	5291
12	75	65	48	17	4809
13	84	45	49	4	7210
14	61	96	40	56	4583
15	127	69	60	9	3812
16	65	87	36	51	6334
17	57	105	30	75	2882
18	71	74	40	34	2872
19	135	87	70	17	3104
20	67	83	38	45	5224
21	108	28	26	2	8775
22	145	109	70	39	2922
23	59	100	34	66	5718
24	69	78	36	42	3881
25	120	54	50	4	6523
26	77	61	48	13	6154
27	149	118	73	45	5223
28	55	109	34	75	3977
29	139	96	70	26	2924
30	129	74	60	14	3727
31	123	61	60	1	5519
32	131	78	65	13	6246
33	63	91	40	51	2466
34	147	113	80	33	2878
35	121	56	60	4	3903
36	92	28	40	12	6968
