Participant 255_training	; Experiment run on 2017-11-16T13:54:13.205000
Trial	Input	Output	Predict	Error	RT
1	107	25	10	15	23121
2	91	30	47	17	43787
3	83	47	110	63	10943
4	111	34	40	6	6247
5	93	25	51	26	41230
6	117	47	30	17	36110
7	87	39	32	7	39005
8	105	21	47	26	20614
9	95	21	32	11	23565
10	109	30	30	0	29079
11	85	43	5	38	62998
12	101	12	20	8	19050
13	97	17	26	9	28399
14	115	43	36	7	5342
15	81	52	14	38	7629
16	119	52	19	33	3302
17	89	34	25	9	10286
18	103	17	35	18	26582
19	99	12	40	28	12022
20	113	39	60	21	6826
21	81	52	20	32	3499
22	99	12	20	8	2598
23	83	47	10	37	3430
24	93	25	50	25	6383
25	101	12	30	18	15191
26	105	21	27	6	17093
27	85	43	70	27	9352
28	119	52	10	42	8263
29	117	47	20	27	10334
30	115	43	50	7	4038
31	111	34	30	4	3349
32	103	17	20	3	10270
33	91	30	40	10	6255
34	97	17	39	22	13103
35	113	39	18	21	15391
36	87	39	38	1	13280
37	95	21	22	1	6101
38	107	25	48	23	8456
39	109	30	36	6	12951
40	89	34	20	14	8374
41	101	12	36	24	11676
42	93	25	23	2	6486
43	91	30	38	8	5687
44	99	12	18	6	11679
45	103	17	34	17	14774
46	115	43	40	3	18293
47	81	52	15	37	9650
48	119	52	50	2	4609
49	97	17	20	3	14407
50	107	25	34	9	14535
51	85	43	43	0	7204
52	105	21	13	8	12582
53	111	34	35	1	8623
54	109	30	33	3	6807
55	89	34	23	11	39679
56	113	39	52	13	19070
57	117	47	37	10	6037
58	95	21	36	15	8566
59	83	47	30	17	19623
60	87	39	34	5	19551
61	83	47	42	5	10275
62	99	12	33	21	6494
63	107	25	30	5	4447
64	85	43	42	1	7431
65	103	17	20	3	5743
66	113	39	30	9	7263
67	97	17	26	9	15742
68	111	34	35	1	30526
69	119	52	49	3	11628
70	95	21	30	9	5325
71	101	12	40	28	6807
72	91	30	23	7	9926
73	117	47	26	21	8494
74	93	25	23	2	11391
75	87	39	47	8	7670
76	115	43	15	28	14271
77	89	34	30	4	4974
78	109	30	33	3	5870
79	81	52	40	12	5046
80	105	21	20	1	11189
81	107	25	27	2	11211
82	97	17	25	8	13175
83	91	30	22	8	5460
84	117	47	34	13	14719
85	101	12	14	2	7401
86	85	43	50	7	3886
87	119	52	50	2	3432
88	105	21	30	9	6993
89	99	12	12	0	6045
90	93	25	22	3	5541
91	103	17	15	2	18277
92	111	34	34	0	6413
93	113	39	43	4	11895
94	89	34	30	4	4639
95	87	39	40	1	9815
96	83	47	40	7	1847
97	109	30	34	4	7582
98	115	43	50	7	7102
99	95	21	20	1	11638
100	81	52	40	12	10432
101	93	25	21	4	6885
102	109	30	34	4	7965
103	119	52	48	4	5671
104	105	21	23	2	27518
105	87	39	40	1	11078
106	97	17	21	4	22701
107	83	47	40	7	4511
108	107	25	28	3	41485
109	113	39	37	2	13053
110	117	47	45	2	10182
111	103	17	18	1	7606
112	115	43	39	4	10108
113	95	21	20	1	5054
114	91	30	28	2	8926
115	111	34	30	4	5333
116	81	52	53	1	8327
117	101	12	12	0	11134
118	85	43	40	3	7756
119	99	12	14	2	6446
120	89	34	33	1	8062
121	111	34	22	12	13836
122	119	52	52	0	4006
123	85	43	42	1	7750
124	81	52	54	2	16334
125	95	21	20	1	13350
126	107	25	26	1	13758
127	117	47	48	1	6013
128	101	12	12	0	5070
129	115	43	30	13	4621
130	89	34	30	4	7101
131	93	25	22	3	8623
132	83	47	44	3	33806
133	113	39	35	4	10694
134	105	21	20	1	9069
135	109	30	20	10	5094
136	97	17	13	4	10120
137	91	30	28	2	5478
138	103	17	18	1	6214
139	87	39	35	4	10660
140	99	12	10	2	11638
141	103	17	17	0	36172
142	91	30	27	3	6773
143	107	25	22	3	8613
144	87	39	26	13	8959
145	89	34	30	4	13766
146	113	39	38	1	10876
147	119	52	53	1	4084
148	105	21	22	1	20926
149	83	47	44	3	25077
150	111	34	31	3	9088
151	109	30	28	2	11766
152	95	21	22	1	26142
153	117	47	46	1	16556
154	85	43	41	2	8051
155	101	12	12	0	20924
156	93	25	25	0	9166
157	115	43	41	2	8405
158	99	12	12	0	2942
159	81	52	48	4	15957
160	97	17	18	1	8189
161	91	30	28	2	8443
162	93	25	23	2	15485
163	107	25	25	0	11787
164	99	12	12	0	15166
165	89	34	30	4	9301
166	113	39	38	1	9901
167	85	43	40	3	9471
168	83	47	46	1	20477
169	97	17	18	1	12845
170	105	21	21	0	4566
171	103	17	17	0	23253
172	109	30	30	0	6614
173	87	39	37	2	15326
174	95	21	21	0	5973
175	119	52	53	1	10646
176	81	52	53	1	8886
177	101	12	12	0	4709
178	115	43	41	2	14437
179	111	34	30	4	14522
180	117	47	50	3	9189
181	107	25	21	4	11939
182	109	30	17	13	9604
183	95	21	20	1	7367
184	91	30	29	1	9550
185	81	52	52	0	12998
186	113	39	39	0	18974
187	99	12	12	0	5613
188	85	43	42	1	10301
189	115	43	43	0	16998
190	119	52	49	3	6725
191	87	39	35	4	8789
192	117	47	47	0	9534
193	103	17	18	1	11877
194	93	25	21	4	6405
195	83	47	43	4	16789
196	97	17	16	1	10558
197	89	34	30	4	11893
198	105	21	21	0	4814
199	101	12	12	0	3870
200	111	34	34	0	13422
1	53	113	102	11	108327
2	79	56	53	3	15079
3	137	91	85	6	22579
4	133	83	77	6	13441
5	141	100	92	8	20681
6	114	41	38	3	18161
7	73	69	64	5	14897
8	51	118	107	11	33193
9	125	65	60	5	9502
10	100	10	12	2	19681
11	143	105	96	9	18713
12	75	65	61	4	9473
13	84	45	42	3	9681
14	61	96	77	19	14865
15	127	69	64	5	15233
16	65	87	80	7	14056
17	57	105	95	10	34920
18	71	74	68	6	34048
19	135	87	81	6	10375
20	67	83	76	7	11537
21	108	28	27	1	27680
22	145	109	102	7	12304
23	59	100	91	9	13296
24	69	78	72	6	9794
25	120	54	52	2	11377
26	77	61	55	6	13104
27	149	118	111	7	29128
28	55	109	100	9	22055
29	139	96	78	18	14921
30	129	74	67	7	14673
31	123	61	55	6	64937
32	131	78	70	8	9609
33	63	91	83	8	13186
34	147	113	108	5	21409
35	121	56	53	3	7194
36	92	28	26	2	7209
