Participant 269_training	; Experiment run on 2018-01-25T14:40:39.156924
Trial	Input	Output	Predict	Error	RT
1	107	25	107	82	32052
2	91	30	16	14	18964
3	83	47	34	13	53980
4	111	34	21	13	100881
5	93	25	34	9	36448
6	117	47	35	12	26388
7	87	39	45	6	122167
8	105	21	43	22	70869
9	95	21	32	11	94456
10	109	30	22	8	24648
11	85	43	40	3	59274
12	101	12	31	19	106500
13	97	17	33	16	40151
14	115	43	47	4	73156
15	81	52	37	15	105757
16	119	52	20	32	51273
17	89	34	51	17	57551
18	103	17	24	7	37399
19	99	12	18	6	38954
20	113	39	35	4	57932
21	81	52	89	37	38397
22	99	12	12	0	24207
23	83	47	37	10	8548
24	93	25	37	12	17714
25	101	12	18	6	33646
26	105	21	20	1	82279
27	85	43	44	1	32105
28	119	52	52	0	64824
29	117	47	47	0	27587
30	115	43	43	0	30903
31	111	34	34	0	23013
32	103	17	22	5	100443
33	91	30	30	0	46888
34	97	17	18	1	52538
35	113	39	36	3	63877
36	87	39	39	0	13149
37	95	21	22	1	20060
38	107	25	25	0	53474
39	109	30	29	1	43477
40	89	34	34	0	34217
41	101	12	12	0	26703
42	93	25	23	2	28145
43	91	30	34	4	10856
44	99	12	12	0	10589
45	103	17	17	0	14568
46	115	43	42	1	23293
47	81	52	52	0	89957
48	119	52	52	0	6358
49	97	17	17	0	17500
50	107	25	25	0	14768
51	85	43	43	0	7128
52	105	21	21	0	5906
53	111	34	34	0	10664
54	109	30	30	0	10177
55	89	34	34	0	12520
56	113	39	39	0	14603
57	117	47	47	0	75427
58	95	21	21	0	4087
59	83	47	47	0	13921
60	87	39	39	0	23956
61	83	47	47	0	36455
62	99	12	12	0	9706
63	107	25	47	22	14142
64	85	43	42	1	34764
65	103	17	17	0	8283
66	113	39	39	0	11531
67	97	17	17	0	8866
68	111	34	34	0	10168
69	119	52	52	0	14978
70	95	21	21	0	3981
71	101	12	12	0	4435
72	91	30	30	0	7824
73	117	47	47	0	24108
74	93	25	25	0	44403
75	87	39	39	0	23683
76	115	43	43	0	17855
77	89	34	34	0	10246
78	109	30	30	0	9629
79	81	52	52	0	23539
80	105	21	21	0	20096
81	107	25	25	0	13119
82	97	17	17	0	13791
83	91	30	30	0	12508
84	117	47	47	0	13969
85	101	12	12	0	3592
86	85	43	43	0	11989
87	119	52	52	0	8635
88	105	21	21	0	5888
89	99	12	12	0	10414
90	93	25	25	0	14453
91	103	17	17	0	7313
92	111	34	34	0	8023
93	113	39	39	0	14124
94	89	34	34	0	8973
95	87	39	39	0	15545
96	83	47	47	0	15805
97	109	30	30	0	14382
98	115	43	43	0	8547
99	95	21	21	0	9512
100	81	52	52	0	13835
101	93	25	25	0	11574
102	109	30	30	0	5253
103	119	52	52	0	4557
104	105	21	21	0	29103
105	87	39	39	0	15025
106	97	17	17	0	8868
107	83	47	47	0	15581
108	107	25	25	0	20972
109	113	39	39	0	4585
110	117	47	47	0	23402
111	103	17	17	0	7152
112	115	43	43	0	4899
113	95	21	21	0	4528
114	91	30	30	0	14432
115	111	34	34	0	5593
116	81	52	52	0	14268
117	101	12	34	22	5647
118	85	43	43	0	15778
119	99	12	12	0	7462
120	89	34	34	0	12315
121	111	34	34	0	28342
122	119	52	52	0	4156
123	85	43	43	0	10831
124	81	52	52	0	9843
125	95	21	21	0	7251
126	107	25	25	0	12370
127	117	47	47	0	7035
128	101	12	12	0	3597
129	115	43	43	0	8252
130	89	34	34	0	13481
131	93	25	25	0	23832
132	83	47	47	0	12075
133	113	39	39	0	9727
134	105	21	21	0	4296
135	109	30	30	0	5118
136	97	17	17	0	4744
137	91	30	30	0	3159
138	103	17	17	0	9638
139	87	39	39	0	11954
140	99	12	12	0	4622
141	103	17	17	0	20055
142	91	30	30	0	10338
143	107	25	25	0	9583
144	87	39	39	0	4509
145	89	34	34	0	8330
146	113	39	39	0	6914
147	119	52	52	0	3492
148	105	21	21	0	4022
149	83	47	47	0	11957
150	111	34	34	0	13741
151	109	30	30	0	4668
152	95	21	21	0	5336
153	117	47	47	0	4680
154	85	43	43	0	5298
155	101	12	12	0	10556
156	93	25	25	0	10200
157	115	43	43	0	20039
158	99	12	12	0	5896
159	81	52	52	0	8771
160	97	17	17	0	6965
161	91	30	30	0	3423
162	93	25	25	0	6765
163	107	25	25	0	11609
164	99	12	12	0	2761
165	89	34	34	0	5521
166	113	39	39	0	26106
167	85	43	43	0	4301
168	83	47	47	0	7307
169	97	17	17	0	16821
170	105	21	21	0	6628
171	103	17	17	0	3279
172	109	30	30	0	2607
173	87	39	39	0	16615
174	95	21	21	0	2954
175	119	52	52	0	3727
176	81	52	52	0	5402
177	101	12	12	0	3948
178	115	43	43	0	22335
179	111	34	12	22	2804
180	117	47	47	0	13656
181	107	25	25	0	11503
182	109	30	30	0	5345
183	95	21	21	0	3321
184	91	30	30	0	4395
185	81	52	52	0	3534
186	113	39	39	0	3734
187	99	12	12	0	8322
188	85	43	43	0	11829
189	115	43	43	0	7162
190	119	52	52	0	7459
191	87	39	39	0	6650
192	117	47	49	2	6108
193	103	17	17	0	8285
194	93	25	25	0	9103
195	83	47	47	0	12786
196	97	17	17	0	5161
197	89	34	34	0	36156
198	105	21	21	0	6764
199	101	12	12	0	12155
200	111	34	34	0	6832
1	53	113	113	0	209571
2	79	56	56	0	12238
3	137	91	91	0	34702
4	133	83	83	0	35352
5	141	100	100	0	17806
6	114	41	39	2	69357
7	73	69	69	0	30663
8	51	118	118	0	17235
9	125	65	65	0	17471
10	100	10	8	2	123547
11	143	105	105	0	17397
12	75	65	65	0	13380
13	84	45	47	2	54079
14	61	96	96	0	28470
15	127	69	69	0	16090
16	65	87	87	0	20415
17	57	105	105	0	14617
18	71	74	75	1	35904
19	135	87	87	0	13273
20	67	83	83	0	18856
21	108	28	25	3	59656
22	145	109	109	0	15454
23	59	100	100	0	33056
24	69	78	78	0	41467
25	120	54	52	2	11685
26	77	61	61	0	43942
27	149	118	118	0	20130
28	55	109	109	0	18372
29	139	96	96	0	16537
30	129	74	74	0	32647
31	123	61	61	0	21380
32	131	78	78	0	32034
33	63	91	91	0	10591
34	147	113	113	0	15094
35	121	56	56	0	29218
36	92	28	30	2	9129
