Participant 271_training	; Experiment run on 2018-01-18T16:03:23.295000
Trial	Input	Output	Predict	Error	RT
1	107	25	107	82	20376
2	91	30	25	5	14283
3	83	47	25	22	10742
4	111	34	35	1	8254
5	93	25	45	20	6382
6	117	47	25	22	6261
7	87	39	40	1	6750
8	105	21	50	29	5510
9	95	21	30	9	5294
10	109	30	45	15	7118
11	85	43	25	18	5637
12	101	12	20	8	4094
13	97	17	25	8	8333
14	115	43	20	23	2933
15	81	52	40	12	5396
16	119	52	40	12	6150
17	89	34	60	26	8326
18	103	17	40	23	2582
19	99	12	20	8	3310
20	113	39	50	11	3271
21	81	52	40	12	6299
22	99	12	50	38	3573
23	83	47	30	17	3543
24	93	25	38	13	6887
25	101	12	40	28	3503
26	105	21	10	11	3551
27	85	43	15	28	3894
28	119	52	15	37	5806
29	117	47	60	13	4229
30	115	43	60	17	4374
31	111	34	30	4	1887
32	103	17	20	3	1479
33	91	30	13	17	2886
34	97	17	22	5	2271
35	113	39	38	1	3811
36	87	39	20	19	1835
37	95	21	31	10	2703
38	107	25	38	13	3261
39	109	30	45	15	7741
40	89	34	50	16	3742
41	101	12	32	20	4307
42	93	25	18	7	3838
43	91	30	22	8	2319
44	99	12	30	18	2022
45	103	17	27	10	3477
46	115	43	31	12	2093
47	81	52	20	32	1845
48	119	52	10	42	1423
49	97	17	30	13	2478
50	107	25	30	5	2206
51	85	43	33	10	3510
52	105	21	41	20	2968
53	111	34	28	6	3245
54	109	30	30	0	2879
55	89	34	31	3	3429
56	113	39	31	8	3735
57	117	47	48	1	3166
58	95	21	20	1	1918
59	83	47	16	31	3232
60	87	39	35	4	3982
61	83	47	50	3	1949
62	99	12	30	18	1357
63	107	25	30	5	1342
64	85	43	20	23	1399
65	103	17	40	23	1173
66	113	39	30	9	2149
67	97	17	40	23	2462
68	111	34	30	4	1296
69	119	52	21	31	2398
70	95	21	30	9	1558
71	101	12	40	28	1966
72	91	30	20	10	1389
73	117	47	40	7	1546
74	93	25	40	15	1270
75	87	39	30	9	1733
76	115	43	50	7	1670
77	89	34	30	4	1094
78	109	30	40	10	1974
79	81	52	30	22	1486
80	105	21	70	49	2366
81	107	25	40	15	2459
82	97	17	30	13	2176
83	91	30	40	10	1470
84	117	47	20	27	1517
85	101	12	50	38	2271
86	85	43	20	23	1592
87	119	52	30	22	2116
88	105	21	30	9	3927
89	99	12	40	28	1726
90	93	25	30	5	1670
91	103	17	20	3	1767
92	111	34	40	6	2277
93	113	39	30	9	2438
94	89	34	40	6	2328
95	87	39	20	19	1411
96	83	47	30	17	1910
97	109	30	30	0	1223
98	115	43	50	7	3773
99	95	21	40	19	2463
100	81	52	30	22	1558
101	93	25	40	15	2195
102	109	30	50	20	2542
103	119	52	30	22	2365
104	105	21	30	9	1558
105	87	39	30	9	8613
106	97	17	20	3	1310
107	83	47	40	7	5988
108	107	25	30	5	2814
109	113	39	30	9	1670
110	117	47	30	17	2053
111	103	17	40	23	2782
112	115	43	30	13	4606
113	95	21	40	19	1829
114	91	30	30	0	1926
115	111	34	60	26	3077
116	81	52	30	22	3037
117	101	12	60	48	3030
118	85	43	30	13	1357
119	99	12	30	18	1221
120	89	34	50	16	2310
121	111	34	60	26	1987
122	119	52	30	22	1318
123	85	43	40	3	1982
124	81	52	50	2	2932
125	95	21	30	9	1886
126	107	25	30	5	2556
127	117	47	20	27	1389
128	101	12	30	18	2342
129	115	43	30	13	1789
130	89	34	40	6	1989
131	93	25	30	5	1902
132	83	47	30	17	1589
133	113	39	40	1	1964
134	105	21	40	19	2654
135	109	30	30	0	1725
136	97	17	30	13	1494
137	91	30	30	0	1353
138	103	17	30	13	1547
139	87	39	50	11	3142
140	99	12	30	18	1222
141	103	17	40	23	1475
142	91	30	20	10	1205
143	107	25	30	5	1388
144	87	39	20	19	2350
145	89	34	30	4	1422
146	113	39	20	19	1582
147	119	52	30	22	1293
148	105	21	40	19	1830
149	83	47	20	27	1278
150	111	34	30	4	1517
151	109	30	20	10	1182
152	95	21	30	9	2214
153	117	47	30	17	2245
154	85	43	40	3	1878
155	101	12	40	28	2678
156	93	25	30	5	1510
157	115	43	30	13	1633
158	99	12	40	28	1459
159	81	52	30	22	1613
160	97	17	30	13	1446
161	91	30	20	10	1267
162	93	25	40	15	5750
163	107	25	20	5	3445
164	99	12	30	18	3181
165	89	34	20	14	1246
166	113	39	30	9	1110
167	85	43	30	13	1054
168	83	47	30	17	1020
169	97	17	30	13	1069
170	105	21	30	9	1557
171	103	17	30	13	1294
172	109	30	30	0	1494
173	87	39	40	1	1869
174	95	21	30	9	1125
175	119	52	30	22	1933
176	81	52	40	12	1578
177	101	12	40	28	1421
178	115	43	40	3	1149
179	111	34	30	4	934
180	117	47	40	7	1213
181	107	25	40	15	1603
182	109	30	30	0	2318
183	95	21	40	19	1765
184	91	30	30	0	974
185	81	52	40	12	1477
186	113	39	30	9	1764
187	99	12	20	8	1110
188	85	43	30	13	1430
189	115	43	20	23	1374
190	119	52	40	12	1502
191	87	39	20	19	1076
192	117	47	50	3	1686
193	103	17	40	23	2286
194	93	25	20	5	1110
195	83	47	30	17	1213
196	97	17	40	23	2149
197	89	34	50	16	1982
198	105	21	30	9	1253
199	101	12	40	28	1748
200	111	34	30	4	1205
1	53	113	20	93	3233
2	79	56	30	26	1305
3	137	91	50	41	1520
4	133	83	40	43	1369
5	141	100	40	60	1833
6	114	41	20	21	1017
7	73	69	40	29	1209
8	51	118	20	98	3785
9	125	65	40	25	2001
10	100	10	30	20	2601
11	143	105	60	45	4265
12	75	65	30	35	1143
13	84	45	30	15	7606
14	61	96	40	56	1272
15	127	69	50	19	1809
16	65	87	30	57	1018
17	57	105	20	85	872
18	71	74	30	44	1433
19	135	87	40	47	1673
20	67	83	60	23	1385
21	108	28	200	172	3241
22	145	109	30	79	1641
23	59	100	20	80	1850
24	69	78	30	48	1001
25	120	54	40	14	1289
26	77	61	30	31	1209
27	149	118	50	68	1680
28	55	109	10	99	2097
29	139	96	40	56	1905
30	129	74	40	34	2273
31	123	61	30	31	1713
32	131	78	50	28	1577
33	63	91	30	61	1167
34	147	113	60	53	1976
35	121	56	40	16	3794
36	92	28	30	2	1297
