Participant 244_training	; Experiment run on 2017-10-19T13:50:44.445000
Trial	Input	Output	Predict	Error	RT
1	107	25	107	82	28562
2	91	30	26	4	67268
3	83	47	22	25	21994
4	111	34	32	2	11694
5	93	25	29	4	20102
6	117	47	35	12	11613
7	87	39	30	9	8398
8	105	21	30	9	5145
9	95	21	18	3	11587
10	109	30	28	2	9149
11	85	43	18	25	13293
12	101	12	26	14	10485
13	97	17	30	13	10662
14	115	43	36	7	9206
15	81	52	40	12	6653
16	119	52	46	6	8997
17	89	34	30	4	13574
18	103	17	30	13	7015
19	99	12	20	8	13567
20	113	39	32	7	12566
21	81	52	40	12	7235
22	99	12	30	18	6086
23	83	47	36	11	9005
24	93	25	40	15	11014
25	101	12	40	28	6182
26	105	21	30	9	9460
27	85	43	43	0	10765
28	119	52	43	9	7423
29	117	47	48	1	8478
30	115	43	46	3	10646
31	111	34	32	2	8718
32	103	17	20	3	23598
33	91	30	45	15	10950
34	97	17	36	19	7662
35	113	39	46	7	7854
36	87	39	31	8	9334
37	95	21	34	13	8183
38	107	25	22	3	10798
39	109	30	33	3	7343
40	89	34	36	2	8416
41	101	12	22	10	11460
42	93	25	17	8	7878
43	91	30	14	16	7461
44	99	12	33	21	7649
45	103	17	34	17	13270
46	115	43	32	11	7006
47	81	52	42	10	5702
48	119	52	47	5	13879
49	97	17	16	1	6952
50	107	25	27	2	9614
51	85	43	33	10	9285
52	105	21	36	15	13063
53	111	34	47	13	11871
54	109	30	44	14	7743
55	89	34	14	20	6110
56	113	39	38	1	13063
57	117	47	39	8	7103
58	95	21	22	1	6952
59	83	47	12	35	4142
60	87	39	32	7	6800
61	83	47	16	31	13036
62	99	12	18	6	7135
63	107	25	29	4	9647
64	85	43	41	2	8252
65	103	17	25	8	10333
66	113	39	19	20	6711
67	97	17	32	15	11617
68	111	34	34	0	8861
69	119	52	46	6	13237
70	95	21	28	7	11309
71	101	12	17	5	11223
72	91	30	21	9	7859
73	117	47	35	12	12075
74	93	25	23	2	18517
75	87	39	14	25	16108
76	115	43	47	4	11055
77	89	34	28	6	7230
78	109	30	38	8	11663
79	81	52	41	11	4997
80	105	21	47	26	12054
81	107	25	28	3	14275
82	97	17	20	3	11134
83	91	30	31	1	5282
84	117	47	21	26	7233
85	101	12	19	7	8365
86	85	43	44	1	8951
87	119	52	51	1	7110
88	105	21	46	25	7789
89	99	12	12	0	9270
90	93	25	22	3	5701
91	103	17	33	16	13526
92	111	34	31	3	5974
93	113	39	37	2	7079
94	89	34	23	11	12654
95	87	39	37	2	8972
96	83	47	42	5	8863
97	109	30	42	12	11390
98	115	43	44	1	6023
99	95	21	33	12	10661
100	81	52	41	11	5958
101	93	25	22	3	8596
102	109	30	48	18	11310
103	119	52	48	4	6797
104	105	21	18	3	7710
105	87	39	36	3	19581
106	97	17	22	5	8685
107	83	47	44	3	9478
108	107	25	22	3	6382
109	113	39	42	3	13182
110	117	47	53	6	8791
111	103	17	19	2	6574
112	115	43	31	12	6681
113	95	21	18	3	11891
114	91	30	21	9	5733
115	111	34	38	4	13767
116	81	52	41	11	10278
117	101	12	19	7	11757
118	85	43	44	1	11241
119	99	12	14	2	4883
120	89	34	18	16	8624
121	111	34	31	3	13452
122	119	52	54	2	15686
123	85	43	41	2	6814
124	81	52	51	1	6877
125	95	21	25	4	11053
126	107	25	29	4	7053
127	117	47	44	3	7293
128	101	12	11	1	9775
129	115	43	47	4	9949
130	89	34	29	5	7494
131	93	25	32	7	8382
132	83	47	39	8	6597
133	113	39	48	9	8078
134	105	21	36	15	10934
135	109	30	37	7	8006
136	97	17	26	9	14534
137	91	30	29	1	7892
138	103	17	13	4	4622
139	87	39	36	3	8485
140	99	12	17	5	6639
141	103	17	18	1	6163
142	91	30	32	2	5094
143	107	25	31	6	10086
144	87	39	34	5	7891
145	89	34	28	6	7173
146	113	39	34	5	8645
147	119	52	46	6	14702
148	105	21	34	13	8068
149	83	47	41	6	7332
150	111	34	33	1	11455
151	109	30	28	2	7965
152	95	21	9	12	9109
153	117	47	52	5	13293
154	85	43	26	17	7381
155	101	12	9	3	5942
156	93	25	32	7	8805
157	115	43	46	3	7388
158	99	12	11	1	6204
159	81	52	40	12	3861
160	97	17	34	17	7485
161	91	30	32	2	8052
162	93	25	39	14	5533
163	107	25	23	2	7503
164	99	12	9	3	7837
165	89	34	18	16	8436
166	113	39	40	1	10998
167	85	43	42	1	7543
168	83	47	51	4	13950
169	97	17	39	22	13629
170	105	21	21	0	4731
171	103	17	18	1	15293
172	109	30	9	21	4350
173	87	39	41	2	15909
174	95	21	19	2	5598
175	119	52	48	4	8556
176	81	52	39	13	3870
177	101	12	9	3	6132
178	115	43	51	8	5389
179	111	34	39	5	4925
180	117	47	48	1	7718
181	107	25	26	1	17211
182	109	30	31	1	3956
183	95	21	13	8	7446
184	91	30	13	17	4847
185	81	52	41	11	5444
186	113	39	39	0	11141
187	99	12	8	4	4637
188	85	43	42	1	7053
189	115	43	47	4	7284
190	119	52	24	28	33012
191	87	39	49	10	8795
192	117	47	47	0	11245
193	103	17	12	5	7976
194	93	25	18	7	12708
195	83	47	41	6	4574
196	97	17	17	0	6453
197	89	34	29	5	13846
198	105	21	22	1	9230
199	101	12	9	3	3742
200	111	34	31	3	8238
1	53	113	9	104	46334
2	79	56	48	8	11736
3	137	91	53	38	13288
4	133	83	44	39	46625
5	141	100	63	37	6601
6	114	41	49	8	10858
7	73	69	6	63	5977
8	51	118	21	97	9810
9	125	65	59	6	9329
10	100	10	8	2	5689
11	143	105	58	47	11097
12	75	65	21	44	14305
13	84	45	51	6	11617
14	61	96	2	94	6473
15	127	69	61	8	7809
16	65	87	16	71	7322
17	57	105	28	77	7053
18	71	74	28	46	7206
19	135	87	68	19	11552
20	67	83	18	65	8808
21	108	28	26	2	6504
22	145	109	52	57	4858
23	59	100	14	86	7746
24	69	78	6	72	7337
25	120	54	53	1	9440
26	77	61	6	55	6729
27	149	118	63	55	6521
28	55	109	21	88	9400
29	139	96	59	37	7194
30	129	74	58	16	10773
31	123	61	54	7	8609
32	131	78	61	17	5712
33	63	91	16	75	7421
34	147	113	62	51	8446
35	121	56	48	8	8312
36	92	28	8	20	8817
