Participant 210_training	; Experiment run on 2017-09-07T14:44:58.120471
Trial	Input	Output	Predict	Error	RT
1	107	25	80	55	15211
2	91	30	15	15	9117
3	83	47	29	18	10649
4	111	34	30	4	6207
5	93	25	47	22	8485
6	117	47	31	16	6644
7	87	39	57	18	13879
8	105	21	50	29	9315
9	95	21	39	18	5534
10	109	30	20	10	4776
11	85	43	39	4	9535
12	101	12	20	8	5973
13	97	17	14	3	9016
14	115	43	24	19	11248
15	81	52	42	10	8003
16	119	52	15	37	7016
17	89	34	37	3	5124
18	103	17	22	5	6486
19	99	12	15	3	7035
20	113	39	46	7	10103
21	81	52	13	39	12284
22	99	12	8	4	5647
23	83	47	45	2	7637
24	93	25	19	6	8184
25	101	12	8	4	7051
26	105	21	24	3	5867
27	85	43	42	1	6592
28	119	52	43	9	14420
29	117	47	55	8	14860
30	115	43	51	8	8596
31	111	34	43	9	8007
32	103	17	31	14	7069
33	91	30	19	11	8044
34	97	17	18	1	3654
35	113	39	43	4	8116
36	87	39	24	15	9252
37	95	21	27	6	9884
38	107	25	46	21	8703
39	109	30	34	4	5396
40	89	34	32	2	4550
41	101	12	10	2	9772
42	93	25	36	11	8116
43	91	30	41	11	6811
44	99	12	12	0	4037
45	103	17	18	1	6382
46	115	43	39	4	10034
47	81	52	33	19	7413
48	119	52	45	7	7846
49	97	17	28	11	11211
50	107	25	21	4	10027
51	85	43	43	0	7444
52	105	21	31	10	15085
53	111	34	31	3	4827
54	109	30	29	1	5755
55	89	34	41	7	7005
56	113	39	30	9	16320
57	117	47	42	5	9697
58	95	21	19	2	9294
59	83	47	42	5	7934
60	87	39	40	1	12264
61	83	47	45	2	22708
62	99	12	12	0	5024
63	107	25	24	1	8201
64	85	43	44	1	9789
65	103	17	19	2	7185
66	113	39	37	2	10907
67	97	17	16	1	6970
68	111	34	42	8	9029
69	119	52	45	7	7865
70	95	21	17	4	9326
71	101	12	8	4	5229
72	91	30	39	9	5787
73	117	47	42	5	5568
74	93	25	28	3	9415
75	87	39	38	1	15582
76	115	43	45	2	6850
77	89	34	42	8	6231
78	109	30	39	9	7181
79	81	52	38	14	4820
80	105	21	19	2	6428
81	107	25	32	7	19068
82	97	17	13	4	5632
83	91	30	33	3	6274
84	117	47	52	5	7522
85	101	12	8	4	3130
86	85	43	42	1	4290
87	119	52	49	3	5143
88	105	21	18	3	8431
89	99	12	8	4	3594
90	93	25	25	0	5412
91	103	17	18	1	5750
92	111	34	46	12	4587
93	113	39	33	6	6026
94	89	34	31	3	6237
95	87	39	28	11	8897
96	83	47	45	2	4628
97	109	30	24	6	11506
98	115	43	49	6	6358
99	95	21	23	2	9314
100	81	52	38	14	9172
101	93	25	22	3	9021
102	109	30	22	8	7266
103	119	52	51	1	4962
104	105	21	26	5	7851
105	87	39	33	6	5362
106	97	17	12	5	7111
107	83	47	40	7	5591
108	107	25	28	3	6061
109	113	39	47	8	9230
110	117	47	51	4	4319
111	103	17	22	5	6166
112	115	43	42	1	6329
113	95	21	21	0	13763
114	91	30	29	1	4163
115	111	34	40	6	5525
116	81	52	51	1	5650
117	101	12	12	0	4345
118	85	43	41	2	10702
119	99	12	8	4	3591
120	89	34	37	3	7195
121	111	34	41	7	11947
122	119	52	52	0	3828
123	85	43	32	11	3782
124	81	52	49	3	5998
125	95	21	17	4	8877
126	107	25	26	1	9738
127	117	47	50	3	8575
128	101	12	12	0	3063
129	115	43	46	3	8367
130	89	34	33	1	5016
131	93	25	29	4	6704
132	83	47	39	8	9670
133	113	39	45	6	6931
134	105	21	22	1	11269
135	109	30	40	10	11973
136	97	17	17	0	5573
137	91	30	28	2	5957
138	103	17	17	0	4920
139	87	39	40	1	8157
140	99	12	12	0	3485
141	103	17	17	0	12299
142	91	30	28	2	6524
143	107	25	21	4	6249
144	87	39	32	7	7393
145	89	34	43	9	3525
146	113	39	51	12	6919
147	119	52	50	2	3066
148	105	21	21	0	6153
149	83	47	44	3	5757
150	111	34	32	2	8390
151	109	30	29	1	4555
152	95	21	18	3	9304
153	117	47	35	12	7895
154	85	43	40	3	8062
155	101	12	12	0	2924
156	93	25	21	4	3815
157	115	43	41	2	7632
158	99	12	12	0	2730
159	81	52	48	4	10316
160	97	17	16	1	7293
161	91	30	28	2	8084
162	93	25	26	1	3649
163	107	25	25	0	7315
164	99	12	12	0	2591
165	89	34	30	4	3157
166	113	39	42	3	6343
167	85	43	40	3	6271
168	83	47	39	8	7322
169	97	17	18	1	4524
170	105	21	19	2	10848
171	103	17	18	1	4130
172	109	30	29	1	4933
173	87	39	32	7	5117
174	95	21	19	2	7082
175	119	52	48	4	4973
176	81	52	50	2	5674
177	101	12	12	0	2728
178	115	43	40	3	10616
179	111	34	33	1	4560
180	117	47	43	4	6563
181	107	25	27	2	7116
182	109	30	33	3	7738
183	95	21	20	1	9499
