Participant 266_training	; Experiment run on 2018-01-12T14:31:33.381000
Trial	Input	Output	Predict	Error	RT
1	107	25	92	67	24483
2	91	30	50	20	4164
3	83	47	1	46	0
4	111	34	72	38	6122
5	93	25	47	22	6451
6	117	47	80	33	4482
7	87	39	57	18	7959
8	105	21	61	40	4893
9	95	21	45	24	5208
10	109	30	51	21	3452
11	85	43	50	7	4097
12	101	12	65	53	4686
13	97	17	30	13	1530
14	115	43	50	7	3117
15	81	52	30	22	3424
16	119	52	53	1	3850
17	89	34	50	16	4291
18	103	17	70	53	3096
19	99	12	60	48	2314
20	113	39	70	31	3167
21	81	52	40	12	3075
22	99	12	70	58	2267
23	83	47	20	27	1848
24	93	25	60	35	2249
25	101	12	60	48	2403
26	105	21	60	39	1978
27	85	43	60	17	2676
28	119	52	30	22	1665
29	117	47	70	23	1956
30	115	43	58	15	5729
31	111	34	52	18	5935
32	103	17	60	43	1969
33	91	30	29	1	5339
34	97	17	30	13	1478
35	113	39	60	21	2159
36	87	39	40	1	2334
37	95	21	40	19	1714
38	107	25	60	35	2524
39	109	30	20	10	1355
40	89	34	80	46	2285
41	101	12	46	34	5227
42	93	25	40	15	2374
43	91	30	60	30	1894
44	99	12	80	68	2348
45	103	17	50	33	2395
46	115	43	59	16	5378
47	81	52	20	32	2387
48	119	52	51	1	3127
49	97	17	30	13	2445
50	107	25	63	38	9381
51	85	43	45	2	5520
52	105	21	52	31	5365
53	111	34	75	41	4324
54	109	30	30	0	3318
55	89	34	30	4	2406
56	113	39	50	11	3566
57	117	47	70	23	2156
58	95	21	50	29	2085
59	83	47	60	13	1949
60	87	39	20	19	1261
61	83	47	10	37	1779
62	99	12	60	48	1814
63	107	25	60	35	1998
64	85	43	30	13	1951
65	103	17	40	23	3374
66	113	39	60	21	1493
67	97	17	80	63	2062
68	111	34	54	20	3629
69	119	52	60	8	2693
70	95	21	70	49	3198
71	101	12	10	2	1389
72	91	30	40	10	2005
73	117	47	70	23	2150
74	93	25	110	85	3246
75	87	39	40	1	1790
76	115	43	57	14	3741
77	89	34	80	46	1885
78	109	30	30	0	1727
79	81	52	10	42	734
80	105	21	37	16	4773
81	107	25	50	25	2324
82	97	17	30	13	1134
83	91	30	60	30	2230
84	117	47	70	23	2198
85	101	12	54	42	3973
86	85	43	43	0	3893
87	119	52	52	0	4645
88	105	21	38	17	3702
89	99	12	60	48	2192
90	93	25	72	47	4267
91	103	17	50	33	2391
92	111	34	70	36	2350
93	113	39	70	31	2182
94	89	34	10	24	3277
95	87	39	40	1	1134
96	83	47	40	7	1702
97	109	30	53	23	2973
98	115	43	40	3	1806
99	95	21	40	19	1982
100	81	52	52	0	6213
101	93	25	40	15	1603
102	109	30	60	30	2870
103	119	52	40	12	1358
104	105	21	38	17	3789
105	87	39	40	1	2288
106	97	17	40	23	2262
107	83	47	30	17	2149
108	107	25	44	19	2088
109	113	39	62	23	5411
110	117	47	64	17	4813
111	103	17	63	46	6190
112	115	43	60	17	4182
113	95	21	60	39	2957
114	91	30	60	30	2165
115	111	34	70	36	2325
116	81	52	40	12	2069
117	101	12	50	38	1853
118	85	43	60	17	1718
119	99	12	70	58	1845
120	89	34	42	8	3182
121	111	34	45	11	3251
122	119	52	42	10	3278
123	85	43	43	0	2543
124	81	52	43	9	5029
125	95	21	43	22	4566
126	107	25	30	5	1455
127	117	47	40	7	1714
128	101	12	40	28	1391
129	115	43	45	2	4877
130	89	34	42	8	3493
131	93	25	43	18	3221
132	83	47	40	7	1254
133	113	39	40	1	1567
134	105	21	40	19	1765
135	109	30	43	13	5878
136	97	17	42	25	3269
137	91	30	43	13	2861
138	103	17	43	26	3639
139	87	39	38	1	4005
140	99	12	38	26	1950
141	103	17	42	25	3547
142	91	30	40	10	1485
143	107	25	38	13	4492
144	87	39	37	2	3365
145	89	34	40	6	1605
146	113	39	20	19	1052
147	119	52	40	12	1302
148	105	21	40	19	1262
149	83	47	36	11	1749
150	111	34	40	6	1462
151	109	30	40	10	1110
152	95	21	40	19	1317
153	117	47	40	7	1284
154	85	43	40	3	1109
155	101	12	29	17	2614
156	93	25	38	13	5756
157	115	43	40	3	1303
158	99	12	42	30	3005
159	81	52	50	2	1669
160	97	17	40	23	1533
161	91	30	40	10	1699
162	93	25	42	17	2837
163	107	25	40	15	1500
164	99	12	40	28	1605
165	89	34	40	6	1260
166	113	39	40	1	1460
167	85	43	40	3	1412
168	83	47	40	7	1174
169	97	17	40	23	2173
170	105	21	40	19	1308
171	103	17	40	23	965
172	109	30	40	10	1237
173	87	39	40	1	1133
174	95	21	40	19	1301
175	119	52	40	12	1117
176	81	52	44	8	2460
177	101	12	44	32	2301
178	115	43	43	0	2464
179	111	34	43	9	3905
180	117	47	42	5	3694
181	107	25	42	17	2859
182	109	30	40	10	1285
183	95	21	40	19	1189
184	91	30	34	4	2292
185	81	52	40	12	2238
186	113	39	40	1	1220
187	99	12	40	28	1266
188	85	43	40	3	1181
189	115	43	40	3	1645
190	119	52	40	12	1452
191	87	39	42	3	2996
192	117	47	40	7	1285
193	103	17	43	26	4148
194	93	25	47	22	3334
195	83	47	40	7	1204
196	97	17	40	23	1436
197	89	34	44	10	2238
198	105	21	43	22	2677
199	101	12	42	30	3356
200	111	34	50	16	1165
1	53	113	30	83	5471
2	79	56	38	18	2361
3	137	91	27	64	3185
4	133	83	44	39	3736
5	141	100	47	53	3839
6	114	41	50	9	1617
7	73	69	42	27	3256
8	51	118	17	101	3513
9	125	65	30	35	1513
10	100	10	33	23	2846
11	143	105	40	65	1305
12	75	65	33	32	2475
13	84	45	33	12	3948
14	61	96	27	69	2641
15	127	69	37	32	4273
16	65	87	30	57	1329
17	57	105	25	80	3409
18	71	74	40	34	2001
19	135	87	40	47	1466
20	67	83	40	43	1297
21	108	28	30	2	1041
22	145	109	30	79	1049
23	59	100	20	80	1576
24	69	78	35	43	2193
25	120	54	40	14	1065
26	77	61	40	21	1553
27	149	118	50	68	1672
28	55	109	20	89	2591
29	139	96	10	86	1001
30	129	74	37	37	3281
31	123	61	40	21	1664
32	131	78	40	38	1345
33	63	91	40	51	1609
34	147	113	40	73	1831
35	121	56	40	16	1817
36	92	28	24	4	2824
