Participant 312_training	; Experiment run on 2018-06-03T16:54:38.713242
Trial	Input	Output	Predict	Error	RT
1	107	25	105	80	17060
2	91	30	30	0	15042
3	83	47	25	22	36963
4	111	34	92	58	9518
5	93	25	31	6	7553
6	117	47	38	9	14028
7	87	39	27	12	10606
8	105	21	95	74	13000
9	95	21	32	11	14431
10	109	30	40	10	8546
11	85	43	30	13	4457
12	101	12	40	28	5374
13	97	17	50	33	4558
14	115	43	30	13	12200
15	81	52	22	30	5996
16	119	52	50	2	20107
17	89	34	33	1	5686
18	103	17	37	20	10846
19	99	12	34	22	8095
20	113	39	43	4	7397
21	81	52	20	32	9885
22	99	12	35	23	7210
23	83	47	40	7	10830
24	93	25	31	6	4457
25	101	12	33	21	7012
26	105	21	40	19	8746
27	85	43	18	25	6952
28	119	52	40	12	14118
29	117	47	45	2	8630
30	115	43	43	0	11038
31	111	34	37	3	11690
32	103	17	37	20	7349
33	91	30	32	2	5245
34	97	17	32	15	4060
35	113	39	34	5	15237
36	87	39	26	13	17628
37	95	21	40	19	5632
38	107	25	45	20	25452
39	109	30	43	13	9282
40	89	34	23	11	33349
41	101	12	40	28	3551
42	93	25	28	3	7376
43	91	30	27	3	10481
44	99	12	15	3	6979
45	103	17	23	6	8937
46	115	43	20	23	3099
47	81	52	40	12	4703
48	119	52	52	0	9056
49	97	17	32	15	5786
50	107	25	16	9	5748
51	85	43	21	22	4241
52	105	21	40	19	8908
53	111	34	33	1	7696
54	109	30	15	15	12409
55	89	34	30	4	7222
56	113	39	32	7	17264
57	117	47	44	3	23927
58	95	21	32	11	8533
59	83	47	17	30	4414
60	87	39	40	1	3173
61	83	47	40	7	5964
62	99	12	31	19	9052
63	107	25	45	20	54163
64	85	43	41	2	11130
65	103	17	28	11	21970
66	113	39	50	11	17512
67	97	17	32	15	6739
68	111	34	41	7	10489
69	119	52	34	18	17895
70	95	21	32	11	16826
71	101	12	27	15	24209
72	91	30	30	0	6837
73	117	47	18	29	5934
74	93	25	32	7	6483
75	87	39	27	12	16513
76	115	43	50	7	4578
77	89	34	30	4	3726
78	109	30	40	10	12617
79	81	52	41	11	11729
80	105	21	26	5	22268
81	107	25	26	1	9742
82	97	17	32	15	6392
83	91	30	30	0	3866
84	117	47	50	3	22989
85	101	12	40	28	11577
86	85	43	13	30	6648
87	119	52	26	26	5465
88	105	21	39	18	22024
89	99	12	40	28	7562
90	93	25	32	7	8357
91	103	17	23	6	19975
92	111	34	13	21	4759
93	113	39	30	9	11421
94	89	34	28	6	5298
95	87	39	37	2	13958
96	83	47	41	6	6224
97	109	30	15	15	6752
98	115	43	20	23	15453
99	95	21	24	3	25272
100	81	52	40	12	3357
101	93	25	32	7	4886
102	109	30	30	0	9001
103	119	52	42	10	17332
104	105	21	13	8	3636
105	87	39	50	11	5873
106	97	17	26	9	9110
107	83	47	43	4	7859
108	107	25	45	20	29125
109	113	39	22	17	5974
110	117	47	18	29	7586
111	103	17	40	23	8619
112	115	43	43	0	18999
113	95	21	20	1	6097
114	91	30	30	0	2965
115	111	34	30	4	4034
116	81	52	40	12	18343
117	101	12	20	8	11871
118	85	43	15	28	19842
119	99	12	20	8	6179
