Participant 315_training	; Experiment run on 2018-06-22T13:26:38.252097
Trial	Input	Output	Predict	Error	RT
1	107	25	190	165	29997
2	91	30	13	17	27031
3	83	47	24	23	25945
4	111	34	21	13	13427
5	93	25	22	3	22403
6	117	47	36	11	24047
7	87	39	23	16	13026
8	105	21	35	14	14944
9	95	21	35	14	10599
10	109	30	40	10	6752
11	85	43	25	18	8705
12	101	12	30	18	3830
13	97	17	33	16	8762
14	115	43	30	13	4785
15	81	52	40	12	3651
16	119	52	50	2	7724
17	89	34	32	2	3392
18	103	17	45	28	7414
19	99	12	30	18	2699
20	113	39	24	15	3710
21	81	52	40	12	3382
22	99	12	30	18	3899
23	83	47	50	3	3222
24	93	25	33	8	3087
25	101	12	20	8	2514
26	105	21	16	5	9244
27	85	43	45	2	24287
28	119	52	50	2	6271
29	117	47	48	1	8738
30	115	43	35	8	8153
31	111	34	30	4	3594
32	103	17	15	2	4339
33	91	30	35	5	10215
34	97	17	27	10	5183
35	113	39	30	9	6108
36	87	39	44	5	5302
37	95	21	13	8	6794
38	107	25	18	7	3951
39	109	30	20	10	3806
40	89	34	30	4	3920
41	101	12	10	2	2421
42	93	25	27	2	5464
43	91	30	29	1	5022
44	99	12	11	1	4442
45	103	17	19	2	6219
46	115	43	40	3	4046
47	81	52	45	7	5209
48	119	52	46	6	9792
49	97	17	13	4	6440
50	107	25	17	8	9557
51	85	43	37	6	6771
52	105	21	15	6	4308
53	111	34	25	9	4883
54	109	30	28	2	6062
55	89	34	30	4	4485
56	113	39	27	12	16270
57	117	47	38	9	4104
58	95	21	33	12	11005
59	83	47	40	7	6070
60	87	39	40	1	2925
61	83	47	39	8	4590
62	99	12	10	2	4662
63	107	25	34	9	11010
64	85	43	43	0	5637
65	103	17	17	0	4524
66	113	39	33	6	9501
67	97	17	27	10	8162
68	111	34	33	1	3646
69	119	52	47	5	4373
70	95	21	14	7	4227
71	101	12	13	1	2458
72	91	30	32	2	3993
73	117	47	47	0	4760
74	93	25	27	2	6778
75	87	39	33	6	3435
76	115	43	46	3	8829
77	89	34	33	1	4336
78	109	30	38	8	6560
79	81	52	42	10	5273
80	105	21	13	8	4709
81	107	25	24	1	5166
82	97	17	12	5	6612
83	91	30	30	0	3802
84	117	47	55	8	7296
85	101	12	11	1	5065
86	85	43	43	0	4839
87	119	52	53	1	6127
88	105	21	25	4	6785
89	99	12	12	0	3430
90	93	25	28	3	7721
91	103	17	15	2	4843
92	111	34	23	11	10965
93	113	39	38	1	5690
94	89	34	35	1	8669
95	87	39	38	1	5436
96	83	47	43	4	4356
97	109	30	25	5	3740
98	115	43	36	7	4756
99	95	21	20	1	5124
100	81	52	44	8	3177
101	93	25	20	5	3950
102	109	30	35	5	7102
103	119	52	45	7	4818
104	105	21	17	4	6129
105	87	39	46	7	6545
106	97	17	17	0	3461
107	83	47	47	0	3714
108	107	25	17	8	4459
109	113	39	27	12	5340
110	117	47	43	4	4251
111	103	17	13	4	6190
112	115	43	30	13	4850
113	95	21	28	7	5288
114	91	30	33	3	13950
115	111	34	20	14	3693
116	81	52	53	1	13738
117	101	12	10	2	4122
118	85	43	45	2	17479
119	99	12	12	0	2886
120	89	34	30	4	2201
121	111	34	24	10	5334
122	119	52	50	2	18652
123	85	43	42	1	19175
124	81	52	50	2	7813
125	95	21	24	3	5141
126	107	25	26	1	6789
127	117	47	46	1	6969
128	101	12	12	0	1977
129	115	43	54	11	13664
130	89	34	34	0	26975
131	93	25	26	1	10246
132	83	47	41	6	16008
133	113	39	40	1	8838
134	105	21	25	4	4684
135	109	30	33	3	6580
136	97	17	17	0	6633
137	91	30	33	3	6532
138	103	17	15	2	6730
139	87	39	36	3	8609
140	99	12	12	0	2275
141	103	17	17	0	6022
142	91	30	27	3	4586
143	107	25	25	0	5464
144	87	39	37	2	8028
145	89	34	28	6	9573
146	113	39	43	4	8789
147	119	52	54	2	4807
148	105	21	25	4	5216
149	83	47	47	0	16919
150	111	34	32	2	7844
151	109	30	32	2	3812
152	95	21	20	1	3453
153	117	47	46	1	12484
154	85	43	47	4	8997
155	101	12	12	0	3126
156	93	25	27	2	5712
157	115	43	40	3	5038
158	99	12	12	0	5872
159	81	52	56	4	7306
160	97	17	17	0	4389
161	91	30	31	1	5022
162	93	25	25	0	6220
163	107	25	22	3	5335
164	99	12	12	0	2304
165	89	34	30	4	2763
166	113	39	30	9	6485
167	85	43	40	3	4134
168	83	47	46	1	4445
169	97	17	19	2	8482
170	105	21	20	1	2905
171	103	17	17	0	6337
172	109	30	29	1	5301
173	87	39	35	4	5970
174	95	21	20	1	4932
175	119	52	37	15	9989
