Participant 246_training	; Experiment run on 2017-10-19T14:29:43.354104
Trial	Input	Output	Predict	Error	RT
1	107	25	69	44	15007
2	91	30	22	8	7839
3	83	47	39	8	7356
4	111	34	25	9	8955
5	93	25	50	25	7003
6	117	47	28	19	11917
7	87	39	40	1	16792
8	105	21	50	29	11617
9	95	21	47	26	15763
10	109	30	27	3	11140
11	85	43	20	23	7946
12	101	12	25	13	9230
13	97	17	23	6	15070
14	115	43	30	13	8725
15	81	52	40	12	7157
16	119	52	32	20	16755
17	89	34	30	4	6255
18	103	17	35	18	9176
19	99	12	20	8	3008
20	113	39	28	11	9464
21	81	52	48	4	10436
22	99	12	25	13	7427
23	83	47	50	3	9934
24	93	25	30	5	10126
25	101	12	16	4	6589
26	105	21	18	3	10395
27	85	43	50	7	8064
28	119	52	18	34	13238
29	117	47	40	7	5419
30	115	43	26	17	15665
31	111	34	40	6	12791
32	103	17	40	23	4098
33	91	30	30	0	6250
34	97	17	32	15	8647
35	113	39	40	1	4092
36	87	39	50	11	8242
37	95	21	33	12	9229
38	107	25	40	15	5854
39	109	30	27	3	12353
40	89	34	29	5	6632
41	101	12	26	14	8677
42	93	25	30	5	4885
43	91	30	28	2	8775
44	99	12	25	13	5797
45	103	17	12	5	3941
46	115	43	28	15	13802
47	81	52	49	3	8381
48	119	52	41	11	11326
49	97	17	28	11	5507
50	107	25	27	2	8566
51	85	43	43	0	16665
52	105	21	45	24	8433
53	111	34	40	6	11909
54	109	30	40	10	6961
55	89	34	30	4	2430
56	113	39	33	6	3918
57	117	47	41	6	2920
58	95	21	30	9	2939
59	83	47	42	5	4850
60	87	39	46	7	11910
61	83	47	40	7	5173
62	99	12	40	28	4019
63	107	25	19	6	5778
64	85	43	52	9	8293
65	103	17	17	0	17830
66	113	39	17	22	15940
67	97	17	14	3	14345
68	111	34	31	3	11023
69	119	52	29	23	10539
70	95	21	16	5	9721
71	101	12	15	3	5828
72	91	30	30	0	3046
73	117	47	30	17	10527
74	93	25	30	5	2896
75	87	39	32	7	4322
76	115	43	22	21	13053
77	89	34	30	4	2742
78	109	30	28	2	11906
79	81	52	49	3	7410
80	105	21	17	4	21008
81	107	25	20	5	18548
82	97	17	32	15	6692
83	91	30	28	2	4757
84	117	47	10	37	4014
85	101	12	25	13	5095
86	85	43	50	7	11737
87	119	52	30	22	4960
88	105	21	21	0	17874
89	99	12	15	3	15182
90	93	25	30	5	10150
91	103	17	27	10	7762
92	111	34	20	14	3660
93	113	39	40	1	3331
94	89	34	30	4	3076
95	87	39	30	9	2252
96	83	47	40	7	2580
97	109	30	27	3	3945
98	115	43	44	1	6836
99	95	21	28	7	4357
100	81	52	48	4	9257
101	93	25	30	5	3260
102	109	30	27	3	5054
103	119	52	51	1	5724
104	105	21	22	1	6806
105	87	39	44	5	6511
106	97	17	40	23	7703
107	83	47	49	2	6283
108	107	25	25	0	6647
109	113	39	22	17	4608
110	117	47	40	7	8002
111	103	17	22	5	5504
112	115	43	27	16	3934
113	95	21	41	20	7285
114	91	30	30	0	2119
115	111	34	20	14	11027
116	81	52	49	3	5122
117	101	12	16	4	5622
118	85	43	50	7	8453
119	99	12	30	18	4933
120	89	34	30	4	2103
121	111	34	20	14	9821
122	119	52	52	0	6315
123	85	43	50	7	8358
124	81	52	49	3	5273
125	95	21	39	18	7486
126	107	25	16	9	11503
127	117	47	40	7	5336
128	101	12	25	13	5128
129	115	43	19	24	4941
130	89	34	30	4	2401
131	93	25	30	5	3155
132	83	47	49	2	5933
133	113	39	25	14	4667
134	105	21	17	4	5681
135	109	30	30	0	2956
136	97	17	26	9	7121
137	91	30	30	0	3139
138	103	17	18	1	3146
139	87	39	50	11	6848
140	99	12	6	6	5443
141	103	17	25	8	6372
142	91	30	30	0	3062
143	107	25	32	7	3983
144	87	39	51	12	6388
145	89	34	40	6	3929
146	113	39	17	22	10265
147	119	52	30	22	2611
148	105	21	31	10	4925
149	83	47	48	1	4558
150	111	34	30	4	2518
151	109	30	30	0	1891
152	95	21	40	19	4489
153	117	47	40	7	3213
154	85	43	50	7	5920
155	101	12	26	14	7944
156	93	25	30	5	2541
157	115	43	41	2	3768
158	99	12	18	6	5282
159	81	52	45	7	4755
160	97	17	23	6	4518
161	91	30	35	5	5308
162	93	25	39	14	5906
163	107	25	30	5	3904
164	99	12	20	8	2137
165	89	34	28	6	3760
166	113	39	43	4	5433
167	85	43	50	7	4333
168	83	47	40	7	2162
169	97	17	25	8	3564
170	105	21	26	5	4501
171	103	17	28	11	5320
172	109	30	30	0	2684
173	87	39	26	13	4885
174	95	21	27	6	5950
175	119	52	40	12	3074
176	81	52	48	4	4328
177	101	12	30	18	3770
178	115	43	40	3	2738
179	111	34	25	9	6242
180	117	47	30	17	3412
181	107	25	12	13	6804
182	109	30	26	4	3238
183	95	21	35	14	5546
184	91	30	30	0	2276
185	81	52	48	4	5018
186	113	39	25	14	6524
187	99	12	50	38	2948
188	85	43	40	3	3345
189	115	43	21	22	4008
190	119	52	30	22	2432
191	87	39	40	1	3246
192	117	47	35	12	5309
193	103	17	17	0	2817
194	93	25	35	10	4738
195	83	47	42	5	3308
196	97	17	40	23	5572
197	89	34	30	4	4068
198	105	21	21	0	3259
199	101	12	20	8	2722
200	111	34	12	22	4853
1	53	113	31	82	9734
2	79	56	48	8	4887
3	137	91	34	57	10624
4	133	83	19	64	8824
5	141	100	70	30	3507
6	114	41	21	20	3446
7	73	69	39	30	6354
8	51	118	31	87	6648
9	125	65	55	10	16089
10	100	10	15	5	5708
11	143	105	30	75	3662
12	75	65	42	23	8700
13	84	45	50	5	6679
14	61	96	36	60	6156
15	127	69	52	17	9303
16	65	87	29	58	5937
17	57	105	31	74	5023
18	71	74	42	32	7232
19	135	87	70	17	2889
20	67	83	42	41	6382
21	108	28	28	0	7302
22	145	109	34	75	9508
23	59	100	30	70	3893
24	69	78	42	36	3690
25	120	54	72	18	11805
26	77	61	47	14	6306
27	149	118	45	73	8175
28	55	109	30	79	7266
29	139	96	57	39	10929
30	129	74	50	24	4263
31	123	61	48	13	6181
32	131	78	57	21	6735
33	63	91	40	51	3123
34	147	113	60	53	2301
35	121	56	48	8	5334
36	92	28	35	7	5416
