Participant 236_training	; Experiment run on 2017-09-28T15:49:13.138241
Trial	Input	Output	Predict	Error	RT
1	107	25	60	35	35525
2	91	30	45	15	23688
3	83	47	27	20	58111
4	111	34	55	21	18421
5	93	25	90	65	15521
6	117	47	55	8	8533
7	87	39	40	1	11349
8	105	21	52	31	11754
9	95	21	36	15	9610
10	109	30	46	16	9389
11	85	43	40	3	8951
12	101	12	50	38	2527
13	97	17	40	23	3153
14	115	43	56	13	8601
15	81	52	38	14	6470
16	119	52	33	19	6374
17	89	34	43	9	8538
18	103	17	50	33	4870
19	99	12	50	38	3324
20	113	39	40	1	8894
21	81	52	40	12	5630
22	99	12	60	48	3529
23	83	47	40	7	3469
24	93	25	48	23	7484
25	101	12	50	38	3183
26	105	21	12	9	7245
27	85	43	40	3	6490
28	119	52	15	37	13141
29	117	47	70	23	2882
30	115	43	40	3	1951
31	111	34	44	10	7036
32	103	17	50	33	2678
33	91	30	47	17	5522
34	97	17	53	36	12137
35	113	39	12	27	4828
36	87	39	60	21	2707
37	95	21	70	49	3291
38	107	25	30	5	2590
39	109	30	15	15	7874
40	89	34	37	3	6087
41	101	12	10	2	3671
42	93	25	18	7	4699
43	91	30	23	7	5469
44	99	12	12	0	2883
45	103	17	11	6	7363
46	115	43	22	21	10441
47	81	52	33	19	3564
48	119	52	27	25	6721
49	97	17	39	22	8453
50	107	25	31	6	8789
51	85	43	60	17	3080
52	105	21	30	9	2663
53	111	34	24	10	4334
54	109	30	40	10	6512
55	89	34	44	10	9868
56	113	39	18	21	3820
57	117	47	50	3	6671
58	95	21	43	22	12995
59	83	47	40	7	4005
60	87	39	50	11	2939
61	83	47	40	7	2585
62	99	12	50	38	1239
63	107	25	20	5	2374
64	85	43	34	9	4481
65	103	17	60	43	9730
66	113	39	60	21	3937
67	97	17	50	33	1758
68	111	34	60	26	1376
69	119	52	36	16	12320
70	95	21	40	19	1604
71	101	12	18	6	4240
72	91	30	80	50	7052
73	117	47	23	24	6642
74	93	25	24	1	6575
75	87	39	70	31	7471
