Participant 295_training	; Experiment run on 2018-02-22T16:43:30.162000
Trial	Input	Output	Predict	Error	RT
1	107	25	107	82	22191
2	91	30	20	10	11303
3	83	47	24	23	15102
4	111	34	50	16	43717
5	93	25	63	38	19344
6	117	47	30	17	32293
7	87	39	57	18	26262
8	105	21	46	25	21276
9	95	21	25	4	56129
10	109	30	36	6	38513
11	85	43	23	20	15134
12	101	12	31	19	44004
13	97	17	32	15	16013
14	115	43	15	28	16583
15	81	52	42	10	26493
16	119	52	24	28	7476
17	89	34	31	3	30645
18	103	17	25	8	21468
19	99	12	17	5	8419
20	113	39	62	23	15283
21	81	52	22	30	24698
22	99	12	26	14	8133
23	83	47	42	5	17324
24	93	25	25	0	21332
25	101	12	27	15	5379
26	105	21	27	6	36041
27	85	43	37	6	10106
28	119	52	60	8	20928
29	117	47	52	5	8306
30	115	43	45	2	10073
31	111	34	35	1	6868
32	103	17	25	8	21186
33	91	30	26	4	7628
34	97	17	21	4	7576
35	113	39	46	7	10221
36	87	39	28	11	44549
37	95	21	25	4	18190
38	107	25	35	10	26352
39	109	30	35	5	17698
40	89	34	34	0	25407
41	101	12	26	14	8852
42	93	25	38	13	47106
43	91	30	26	4	10303
44	99	12	20	8	8075
45	103	17	27	10	42190
46	115	43	36	7	9506
47	81	52	47	5	22006
48	119	52	55	3	7179
49	97	17	18	1	6256
50	107	25	28	3	14680
51	85	43	30	13	12259
52	105	21	25	4	9215
53	111	34	33	1	49066
54	109	30	30	0	3518
55	89	34	30	4	8041
56	113	39	45	6	15252
57	117	47	42	5	46569
58	95	21	25	4	16176
59	83	47	45	2	50647
60	87	39	33	6	11191
61	83	47	45	2	19229
62	99	12	20	8	3494
63	107	25	20	5	6365
64	85	43	45	2	14511
65	103	17	15	2	18423
66	113	39	34	5	32704
67	97	17	19	2	10678
68	111	34	30	4	9423
69	119	52	57	5	10638
70	95	21	20	1	8888
71	101	12	18	6	8451
72	91	30	23	7	7233
73	117	47	40	7	16949
74	93	25	27	2	6825
75	87	39	37	2	17181
76	115	43	37	6	14132
77	89	34	32	2	10084
