Participant 209_training	; Experiment run on 2017-09-08T12:48:57.486820
Trial	Input	Output	Predict	Error	RT
197	89	34	30	4	3905
198	105	21	42	21	5766
199	101	12	20	8	1118
200	111	34	30	4	2647
1	53	113	20	93	7631
2	79	56	48	8	7211
3	137	91	26	65	7011
4	133	83	20	63	3681
5	141	100	35	65	15485
6	114	41	30	11	2953
7	73	69	40	29	3730
8	51	118	20	98	1882
9	125	65	35	30	10210
10	100	10	25	15	4115
11	143	105	30	75	2947
12	75	65	38	27	11750
13	84	45	52	7	3922
14	61	96	30	66	5855
15	127	69	20	49	5455
16	65	87	20	67	1938
17	57	105	40	65	3868
18	71	74	23	51	7099
19	135	87	40	47	5036
20	67	83	50	33	3448
21	108	28	30	2	2013
22	145	109	30	79	2136
23	59	100	38	62	7585
24	69	78	49	29	7981
25	120	54	30	24	2334
26	77	61	53	8	7330
27	149	118	20	98	2372
28	55	109	30	79	9986
29	139	96	40	56	2618
30	129	74	30	44	3075
31	123	61	20	41	2412
32	131	78	18	60	3409
33	63	91	40	51	5281
34	147	113	20	93	6140
35	121	56	20	36	2284
36	92	28	30	2	2392
