Participant 212_training	; Experiment run on 2017-09-07T15:48:58.946000
Trial	Input	Output	Predict	Error	RT
1	107	25	170	145	21795
2	91	30	31	1	21777
3	83	47	41	6	18766
4	111	34	57	23	12110
5	93	25	43	18	10410
6	117	47	40	7	7548
7	87	39	32	7	10005
8	105	21	58	37	6709
9	95	21	33	12	8970
10	109	30	35	5	10901
11	85	43	23	20	9956
12	101	12	53	41	3990
13	97	17	23	6	4045
14	115	43	35	8	9310
15	81	52	10	42	4262
16	119	52	61	9	14190
17	89	34	30	4	10326
18	103	17	58	41	20847
19	99	12	53	41	8118
20	113	39	22	17	4789
21	81	52	22	30	4690
22	99	12	28	16	7415
23	83	47	12	35	10856
24	93	25	10	15	11124
25	101	12	31	19	4440
26	105	21	51	30	11957
27	85	43	28	15	8053
28	119	52	40	12	5381
29	117	47	56	9	13976
30	115	43	43	0	4861
31	111	34	56	22	30413
32	103	17	22	5	12630
33	91	30	30	0	23692
34	97	17	36	19	30086
35	113	39	30	9	4070
36	87	39	22	17	5741
37	95	21	35	14	6726
38	107	25	33	8	28735
39	109	30	50	20	4446
40	89	34	31	3	2781
41	101	12	38	26	7346
42	93	25	38	13	13135
43	91	30	31	1	5470
44	99	12	40	28	5327
45	103	17	20	3	3934
46	115	43	40	3	15487
47	81	52	36	16	25830
48	119	52	30	22	12327
49	97	17	42	25	5677
50	107	25	48	23	13350
51	85	43	23	20	5727
52	105	21	22	1	5989
53	111	34	33	1	8511
54	109	30	40	10	12153
55	89	34	31	3	8462
56	113	39	33	6	9469
57	117	47	31	16	13383
58	95	21	32	11	5839
59	83	47	37	10	8055
60	87	39	43	4	23618
61	83	47	34	13	11661
62	99	12	31	19	8409
63	107	25	38	13	6414
64	85	43	45	2	10734
65	103	17	25	8	16166
66	113	39	33	6	9719
67	97	17	33	16	11567
68	111	34	31	3	9302
69	119	52	40	12	6734
70	95	21	30	9	8166
71	101	12	29	17	6928
72	91	30	30	0	8590
73	117	47	16	31	9735
74	93	25	24	1	12823
75	87	39	21	18	6564
76	115	43	15	28	13632
77	89	34	31	3	5742
78	109	30	31	1	4727
79	81	52	18	34	4262
80	105	21	33	12	8230
81	107	25	30	5	5097
82	97	17	31	14	6887
83	91	30	30	0	3278
84	117	47	37	10	5758
85	101	12	31	19	4863
86	85	43	12	31	5510
87	119	52	33	19	7950
88	105	21	28	7	5948
89	99	12	29	17	10839
90	93	25	33	8	4415
91	103	17	23	6	9662
92	111	34	31	3	6214
93	113	39	32	7	2807
94	89	34	31	3	3454
95	87	39	32	7	3983
96	83	47	41	6	3927
97	109	30	31	1	4798
98	115	43	19	24	7543
99	95	21	38	17	8775
100	81	52	37	15	6389
101	93	25	40	15	6283
102	109	30	30	0	4722
103	119	52	27	25	7116
104	105	21	18	3	5502
105	87	39	33	6	5414
106	97	17	29	12	8174
107	83	47	32	15	4870
108	107	25	33	8	6358
109	113	39	27	12	7511
110	117	47	40	7	6470
111	103	17	50	33	3693
112	115	43	33	10	3374
113	95	21	34	13	4501
114	91	30	31	1	3943
115	111	34	33	1	8774
116	81	52	39	13	4552
117	101	12	34	22	5573
118	85	43	43	0	15239
119	99	12	31	19	4791
120	89	34	30	4	3230
121	111	34	27	7	4172
122	119	52	40	12	4494
123	85	43	37	6	9750
124	81	52	45	7	6327
125	95	21	30	9	15838
126	107	25	34	9	4946
127	117	47	23	24	5039
128	101	12	28	16	7221
129	115	43	25	18	14638
130	89	34	30	4	3367
131	93	25	33	8	4166
132	83	47	27	20	3591
133	113	39	52	13	4430
134	105	21	39	18	4273
135	109	30	20	10	8342
136	97	17	36	19	14062
137	91	30	34	4	4439
138	103	17	28	11	3798
139	87	39	32	7	3438
140	99	12	30	18	3349
141	103	17	32	15	7619
142	91	30	34	4	5518
143	107	25	30	5	3015
144	87	39	40	1	12741
145	89	34	34	0	8071
146	113	39	27	12	9374
147	119	52	26	26	5221
148	105	21	23	2	4406
149	83	47	35	12	5093
150	111	34	30	4	4078
151	109	30	30	0	3109
152	95	21	38	17	9078
153	117	47	23	24	5333
154	85	43	53	10	12629
155	101	12	29	17	5750
156	93	25	23	2	7052
157	115	43	30	13	5382
158	99	12	30	18	6190
159	81	52	57	5	9454
160	97	17	26	9	5190
161	91	30	34	4	5436
162	93	25	24	1	6238
163	107	25	34	9	5750
164	99	12	20	8	6398
165	89	34	34	0	4879
166	113	39	37	2	7087
167	85	43	43	0	4378
168	83	47	47	0	6023
169	97	17	26	9	4742
170	105	21	37	16	4902
171	103	17	18	1	5949
172	109	30	30	0	4982
173	87	39	46	7	8270
174	95	21	25	4	4871
175	119	52	16	36	7271
176	81	52	45	7	6337
177	101	12	30	18	4797
178	115	43	40	3	4125
179	111	34	43	9	6837
180	117	47	39	8	4406
181	107	25	38	13	6771
182	109	30	30	0	6693
183	95	21	23	2	8854
184	91	30	33	3	9853
185	81	52	43	9	5237
186	113	39	39	0	4501
187	99	12	30	18	5021
188	85	43	47	4	8654
189	115	43	39	4	6958
190	119	52	43	9	4140
191	87	39	48	9	5345
192	117	47	54	7	8026
193	103	17	48	31	5486
194	93	25	27	2	5127
195	83	47	47	0	5965
196	97	17	23	6	10254
197	89	34	30	4	5405
198	105	21	33	12	6166
199	101	12	30	18	3198
200	111	34	14	20	10310
1	53	113	29	84	9055
2	79	56	57	1	8064
3	137	91	77	14	7480
4	133	83	69	14	6241
5	141	100	63	37	5474
6	114	41	23	18	7482
7	73	69	57	12	8482
8	51	118	33	85	4467
9	125	65	57	8	4058
10	100	10	49	39	8242
11	143	105	81	24	4824
12	75	65	53	12	6897
13	84	45	43	2	6650
14	61	96	37	59	6049
15	127	69	56	13	4586
16	65	87	39	48	4176
17	57	105	29	76	3587
18	71	74	19	55	3362
19	135	87	58	29	4442
20	67	83	33	50	4401
21	108	28	34	6	5178
22	145	109	59	50	3985
23	59	100	33	67	3434
24	69	78	24	54	4057
