Participant 239_training	; Experiment run on 2017-10-05T13:33:04.604000
Trial	Input	Output	Predict	Error	RT
1	107	25	200	175	12586
2	91	30	35	5	14867
3	83	47	27	20	37871
4	111	34	30	4	11295
5	93	25	40	15	8700
6	117	47	51	4	11621
7	87	39	26	13	25230
8	105	21	50	29	12309
9	95	21	31	10	62422
10	109	30	21	9	82609
11	85	43	33	10	19123
12	101	12	50	38	6045
13	97	17	31	14	3670
14	115	43	25	18	10246
15	81	52	20	32	4406
16	119	52	30	22	4253
17	89	34	65	31	16726
18	103	17	10	7	2302
19	99	12	14	2	47948
20	113	39	2	37	8964
21	81	52	80	28	7474
22	99	12	99	87	8988
23	83	47	82	35	10910
24	93	25	50	25	7142
25	101	12	40	28	9125
26	105	21	30	9	4884
27	85	43	22	21	9807
28	119	52	40	12	3727
29	117	47	50	3	5430
30	115	43	44	1	6501
31	111	34	39	5	9509
32	103	17	33	16	6453
33	91	30	30	0	4127
34	97	17	34	17	38190
35	113	39	52	13	6917
36	87	39	35	4	5958
37	95	21	43	22	7981
38	107	25	52	27	4951
39	109	30	40	10	2629
40	89	34	35	1	3367
41	101	12	43	31	3803
42	93	25	30	5	2269
43	91	30	25	5	3364
44	99	12	40	28	5038
45	103	17	30	13	3485
46	115	43	40	3	3334
47	81	52	27	25	3557
48	119	52	30	22	4606
49	97	17	40	23	3510
50	107	25	32	7	4045
51	85	43	37	6	5814
52	105	21	37	16	7061
53	111	34	30	4	6229
54	109	30	32	2	4719
55	89	34	31	3	4944
56	113	39	40	1	6524
57	117	47	41	6	3213
58	95	21	42	21	4364
59	83	47	34	13	6518
60	87	39	42	3	5999
61	83	47	40	7	4987
62	99	12	20	8	4077
63	107	25	37	12	4470
64	85	43	18	25	4909
65	103	17	30	13	4150
66	113	39	30	9	3258
67	97	17	17	0	5850
68	111	34	30	4	11109
69	119	52	38	14	2575
70	95	21	30	9	3349
71	101	12	29	17	3013
72	91	30	23	7	4012
73	117	47	30	17	1479
74	93	25	40	15	2855
75	87	39	30	9	1632
76	115	43	27	16	9999
77	89	34	29	5	7576
78	109	30	33	3	3693
79	81	52	20	32	2148
80	105	21	50	29	6390
81	107	25	30	5	4500
82	97	17	25	8	7917
83	91	30	21	9	3327
84	117	47	35	12	3301
85	101	12	30	18	2462
86	85	43	40	3	2741
87	119	52	30	22	2019
88	105	21	30	9	2151
89	99	12	33	21	4733
90	93	25	30	5	2934
91	103	17	20	3	4037
92	111	34	25	9	10510
93	113	39	40	1	2829
94	89	34	18	16	5894
95	87	39	40	1	3348
96	83	47	20	27	6575
97	109	30	30	0	1861
98	115	43	38	5	5239
99	95	21	20	1	2991
100	81	52	39	13	5253
101	93	25	20	5	1851
102	109	30	30	0	1540
103	119	52	30	22	2148
104	105	21	22	1	2709
105	87	39	50	11	4426
106	97	17	30	13	1962
107	83	47	25	22	3039
108	107	25	30	5	14107
109	113	39	29	10	3014
110	117	47	35	12	5044
111	103	17	30	13	1950
112	115	43	30	13	3885
113	95	21	40	19	5927
114	91	30	40	10	2988
115	111	34	28	6	2495
116	81	52	32	20	2766
117	101	12	30	18	6005
118	85	43	50	7	6740
119	99	12	30	18	2556
120	89	34	30	4	1838
121	111	34	20	14	1675
122	119	52	30	22	2141
123	85	43	40	3	2950
124	81	52	30	22	1278
125	95	21	29	8	1317
126	107	25	22	3	5846
127	117	47	1	46	0
128	101	12	29	17	6463
129	115	43	34	9	4229
130	89	34	21	13	10550
131	93	25	32	7	4181
132	83	47	50	3	4710
133	113	39	27	12	3236
134	105	21	20	1	1904
135	109	30	30	0	3840
136	97	17	40	23	2517
137	91	30	32	2	3110
138	103	17	46	29	5740
139	87	39	22	17	2509
140	99	12	22	10	7901
141	103	17	30	13	5780
142	91	30	28	2	5261
143	107	25	32	7	11518
144	87	39	21	18	5446
145	89	34	29	5	4123
146	113	39	31	8	15950
147	119	52	30	22	1748
148	105	21	21	0	5493
149	83	47	30	17	2509
150	111	34	25	9	3393
151	109	30	30	0	6683
152	95	21	40	19	22709
153	117	47	45	2	5966
154	85	43	40	3	8852
155	101	12	28	16	4013
156	93	25	50	25	5661
157	115	43	33	10	4781
158	99	12	35	23	6261
159	81	52	44	8	7669
160	97	17	47	30	7084
161	91	30	30	0	4259
162	93	25	33	8	3444
163	107	25	36	11	3837
164	99	12	30	18	3844
165	89	34	25	9	2662
166	113	39	25	14	4814
167	85	43	50	7	7710
168	83	47	27	20	9444
169	97	17	27	10	5373
170	105	21	33	12	4245
171	103	17	18	1	5381
172	109	30	17	13	13341
173	87	39	33	6	12725
174	95	21	36	15	6053
175	119	52	20	32	14851
176	81	52	50	2	3076
177	101	12	30	18	2550
178	115	43	38	5	10965
179	111	34	35	1	14405
180	117	47	45	2	3942
181	107	25	22	3	15659
182	109	30	30	0	6093
183	95	21	24	3	12133
184	91	30	37	7	9260
185	81	52	40	12	3748
186	113	39	22	17	4372
187	99	12	30	18	6973
188	85	43	35	8	4652
189	115	43	23	20	4885
190	119	52	28	24	10351
191	87	39	35	4	5060
192	117	47	40	7	3381
193	103	17	40	23	3844
194	93	25	32	7	2614
195	83	47	44	3	9180
196	97	17	30	13	3414
197	89	34	30	4	2453
198	105	21	40	19	5389
199	101	12	32	20	3716
200	111	34	15	19	6341
1	53	113	51	62	6936
2	79	56	40	16	4481
3	137	91	40	51	5465
4	133	83	36	47	4737
5	141	100	50	50	3658
6	114	41	33	8	4448
7	73	69	38	31	4417
8	51	118	37	81	3856
9	125	65	22	43	5986
10	100	10	32	22	2848
11	143	105	40	65	2873
12	75	65	37	28	5401
13	84	45	40	5	3961
14	61	96	10	86	3456
15	127	69	19	50	7123
16	65	87	30	57	3239
17	57	105	13	92	3521
18	71	74	30	44	2914
19	135	87	43	44	3392
20	67	83	43	40	5658
21	108	28	38	10	5376
22	145	109	52	57	3746
23	59	100	22	78	8831
24	69	78	32	46	2961
25	120	54	40	14	11673
26	77	61	30	31	6432
27	149	118	25	93	3808
28	55	109	34	75	5167
29	139	96	52	44	4521
30	129	74	30	44	3536
31	123	61	42	19	5073
32	131	78	40	38	2928
33	63	91	12	79	4145
34	147	113	40	73	3592
35	121	56	32	24	4696
36	92	28	1	27	7663
