Participant 231_training	; Experiment run on 2017-09-28T13:44:34.483708
Trial	Input	Output	Predict	Error	RT
1	107	25	92	67	17138
2	91	30	131	101	12796
3	83	47	83	36	11316
4	111	34	71	37	9064
5	93	25	60	35	6148
6	117	47	10	37	3871
7	87	39	30	9	10131
8	105	21	5	16	9448
9	95	21	15	6	6553
10	109	30	15	15	5243
11	85	43	5	38	7725
12	101	12	25	13	9482
13	97	17	20	3	4210
14	115	43	6	37	9394
15	81	52	30	22	2975
16	119	52	39	13	6062
17	89	34	20	14	3347
18	103	17	30	13	3564
19	99	12	20	8	3062
20	113	39	20	19	2383
21	81	52	10	42	5476
22	99	12	50	38	5420
23	83	47	20	27	4530
24	93	25	40	15	4371
25	101	12	30	18	3284
26	105	21	40	19	6913
27	85	43	20	23	5413
28	119	52	59	7	5634
29	117	47	50	3	3513
30	115	43	45	2	4881
31	111	34	40	6	3575
32	103	17	30	13	2400
33	91	30	40	10	2562
34	97	17	30	13	7945
35	113	39	36	3	6503
36	87	39	40	1	5201
37	95	21	18	3	8548
38	107	25	30	5	9634
39	109	30	30	0	5562
40	89	34	50	16	4131
41	101	12	40	28	9249
42	93	25	30	5	2683
43	91	30	16	14	4502
44	99	12	40	28	2414
45	103	17	30	13	4706
46	115	43	20	23	2707
47	81	52	40	12	7915
48	119	52	40	12	6286
49	97	17	25	8	8524
50	107	25	30	5	4636
51	85	43	50	7	49014
52	105	21	30	9	3430
53	111	34	30	4	3141
54	109	30	27	3	4437
55	89	34	40	6	3442
56	113	39	40	1	3497
57	117	47	38	9	4090
58	95	21	40	19	3539
59	83	47	40	7	2729
60	87	39	50	11	3176
61	83	47	50	3	4909
62	99	12	40	28	1936
63	107	25	30	5	3217
64	85	43	45	2	10960
65	103	17	25	8	6483
66	113	39	30	9	4892
67	97	17	30	13	4731
68	111	34	30	4	3689
69	119	52	10	42	7621
70	95	21	20	1	2376
71	101	12	30	18	4197
72	91	30	50	20	19710
73	117	47	50	3	3284
74	93	25	30	5	2789
75	87	39	33	6	5257
76	115	43	40	3	2458
77	89	34	40	6	4204
78	109	30	40	10	3120
79	81	52	40	12	4026
80	105	21	30	9	2517
81	107	25	30	5	5219
82	97	17	30	13	3706
83	91	30	30	0	1977
84	117	47	40	7	3264
85	101	12	30	18	4016
86	85	43	30	13	2924
87	119	52	40	12	1944
88	105	21	40	19	1951
89	99	12	30	18	13079
90	93	25	30	5	9760
91	103	17	30	13	7354
92	111	34	30	4	10101
93	113	39	40	1	3741
94	89	34	40	6	3245
95	87	39	40	1	3754
96	83	47	38	9	4357
97	109	30	50	20	2863
98	115	43	37	6	6707
99	95	21	40	19	2623
100	81	52	40	12	3374
101	93	25	40	15	4124
102	109	30	30	0	2952
103	119	52	20	32	2802
104	105	21	40	19	6059
105	87	39	40	1	2138
106	97	17	30	13	2686
107	83	47	40	7	19046
108	107	25	30	5	10854
109	113	39	30	9	15105
110	117	47	30	17	1991
111	103	17	40	23	2622
112	115	43	30	13	3532
113	95	21	30	9	6932
114	91	30	30	0	6127
115	111	34	20	14	4645
116	81	52	40	12	2686
117	101	12	40	28	3394
118	85	43	50	7	4766
119	99	12	28	16	3870
120	89	34	40	6	3822
121	111	34	50	16	9924
122	119	52	40	12	2476
123	85	43	17	26	6023
124	81	52	50	2	8029
125	95	21	20	1	5194
126	107	25	24	1	4993
127	117	47	37	10	6549
128	101	12	28	16	17457
129	115	43	40	3	5063
130	89	34	30	4	3928
131	93	25	30	5	4086
132	83	47	40	7	2265
133	113	39	50	11	2462
134	105	21	40	19	3710
135	109	30	30	0	2905
136	97	17	25	8	10149
137	91	30	20	10	2788
138	103	17	28	11	3825
139	87	39	30	9	2235
140	99	12	30	18	3152
141	103	17	27	10	9411
142	91	30	30	0	4062
143	107	25	24	1	7065
144	87	39	33	6	3503
145	89	34	30	4	2308
146	113	39	40	1	3763
