Participant 286_training	; Experiment run on 2018-02-08T15:40:34.500000
Trial	Input	Output	Predict	Error	RT
1	107	25	107	82	12755
2	91	30	48	18	20422
3	83	47	26	21	19918
4	111	34	20	14	9750
5	93	25	27	2	10803
6	117	47	16	31	14236
7	87	39	80	41	10589
8	105	21	80	59	5715
9	95	21	35	14	11229
10	109	30	30	0	8848
11	85	43	25	18	12438
12	101	12	60	48	7430
13	97	17	10	7	3053
14	115	43	60	17	4526
15	81	52	30	22	4826
16	119	52	10	42	2994
17	89	34	30	4	9259
18	103	17	30	13	4642
19	99	12	10	2	5455
20	113	39	10	29	5017
21	81	52	40	12	4119
22	99	12	20	8	3045
23	83	47	30	17	4791
24	93	25	50	25	3107
25	101	12	20	8	7639
26	105	21	20	1	5652
27	85	43	40	3	5986
28	119	52	80	28	4444
29	117	47	74	27	9822
30	115	43	79	36	6432
31	111	34	40	6	4149
32	103	17	12	5	6229
33	91	30	40	10	6021
34	97	17	40	23	7711
35	113	39	70	31	4565
36	87	39	25	14	6298
37	95	21	40	19	5770
38	107	25	30	5	9577
39	109	30	20	10	3401
40	89	34	43	9	5963
41	101	12	10	2	4620
42	93	25	20	5	6786
43	91	30	30	0	4400
44	99	12	12	0	4338
45	103	17	20	3	4425
46	115	43	40	3	6344
47	81	52	50	2	13167
48	119	52	60	8	5290
49	97	17	10	7	5546
50	107	25	20	5	3914
51	85	43	40	3	5174
52	105	21	17	4	5976
53	111	34	20	14	7644
54	109	30	30	0	4114
55	89	34	40	6	6590
56	113	39	40	1	5426
57	117	47	50	3	4128
58	95	21	30	9	5234
59	83	47	50	3	4825
60	87	39	47	8	9367
61	83	47	42	5	10404
62	99	12	12	0	13411
63	107	25	20	5	5444
64	85	43	40	3	5843
65	103	17	12	5	4987
66	113	39	40	1	8226
67	97	17	30	13	8702
68	111	34	28	6	6430
69	119	52	50	2	3206
70	95	21	30	9	10527
71	101	12	12	0	3700
72	91	30	23	7	9105
73	117	47	47	0	6981
74	93	25	22	3	8793
75	87	39	46	7	11278
76	115	43	60	17	4078
77	89	34	32	2	7096
78	109	30	35	5	5747
79	81	52	41	11	5098
80	105	21	22	1	5985
81	107	25	30	5	11077
