Participant 294_training	; Experiment run on 2018-02-23T14:51:28.949282
Trial	Input	Output	Predict	Error	RT
1	107	25	107	82	16047
2	91	30	33	3	10557
3	83	47	25	22	19208
4	111	34	50	16	10984
5	93	25	32	7	10780
6	117	47	30	17	6056
7	87	39	44	5	9801
8	105	21	44	23	8578
9	95	21	26	5	10713
10	109	30	46	16	6663
11	85	43	44	1	7124
12	101	12	30	18	7634
13	97	17	35	18	6026
14	115	43	30	13	4487
15	81	52	50	2	3710
16	119	52	20	32	4178
17	89	34	30	4	4750
18	103	17	20	3	3199
19	99	12	10	2	3321
20	113	39	20	19	4159
21	81	52	40	12	11494
22	99	12	10	2	3711
23	83	47	45	2	5444
24	93	25	30	5	3265
25	101	12	10	2	2982
26	105	21	18	3	7609
27	85	43	46	3	6283
28	119	52	12	40	6127
29	117	47	40	7	4945
30	115	43	43	0	4348
31	111	34	30	4	6297
32	103	17	12	5	4386
33	91	30	30	0	5670
34	97	17	34	17	8434
35	113	39	30	9	6401
36	87	39	44	5	7218
37	95	21	34	13	8431
38	107	25	20	5	4276
39	109	30	19	11	8009
40	89	34	30	4	3251
41	101	12	20	8	9237
42	93	25	30	5	5798
43	91	30	30	0	2453
44	99	12	10	2	5723
45	103	17	12	5	4294
46	115	43	25	18	5621
47	81	52	50	2	5328
48	119	52	50	2	5745
49	97	17	30	13	5854
50	107	25	20	5	3751
51	85	43	43	0	5737
52	105	21	15	6	5751
53	111	34	25	9	7553
54	109	30	23	7	9169
55	89	34	28	6	8408
56	113	39	40	1	5095
57	117	47	48	1	7421
58	95	21	20	1	6643
59	83	47	50	3	5499
60	87	39	37	2	7819
61	83	47	50	3	13972
62	99	12	11	1	4124
63	107	25	18	7	5458
64	85	43	46	3	6327
65	103	17	12	5	5905
66	113	39	25	14	7275
67	97	17	25	8	11268
68	111	34	24	10	7137
69	119	52	46	6	6258
70	95	21	24	3	6559
71	101	12	12	0	6250
72	91	30	32	2	3659
73	117	47	35	12	7818
74	93	25	35	10	5694
75	87	39	40	1	8161
76	115	43	30	13	15517
77	89	34	30	4	3877
78	109	30	30	0	16568
79	81	52	49	3	4744
80	105	21	25	4	5349
81	107	25	20	5	11670
82	97	17	25	8	4310
83	91	30	28	2	7824
84	117	47	44	3	6370
85	101	12	12	0	3146
86	85	43	46	3	6209
87	119	52	50	2	3769
88	105	21	20	1	5052
89	99	12	12	0	4059
90	93	25	32	7	11678
91	103	17	14	3	9121
92	111	34	20	14	4281
93	113	39	35	4	5489
94	89	34	30	4	3680
95	87	39	38	1	7070
96	83	47	45	2	7692
97	109	30	20	10	6880
98	115	43	23	20	16153
99	95	21	36	15	7748
100	81	52	42	10	5250
101	93	25	32	7	11638
102	109	30	24	6	7604
103	119	52	50	2	6382
104	105	21	20	1	4094
105	87	39	37	2	7746
106	97	17	20	3	6598
107	83	47	45	2	8848
108	107	25	20	5	5046
109	113	39	33	6	4318
110	117	47	46	1	7415
111	103	17	20	3	6059
112	115	43	46	3	6185
113	95	21	26	5	11000
114	91	30	31	1	4451
115	111	34	30	4	15024
116	81	52	50	2	3478
117	101	12	13	1	7221
118	85	43	47	4	5801
119	99	12	12	0	4402
120	89	34	30	4	2973
121	111	34	27	7	18821
122	119	52	52	0	8108
123	85	43	45	2	8357
124	81	52	52	0	4740
125	95	21	24	3	8582
126	107	25	17	8	7922
127	117	47	44	3	6729
128	101	12	12	0	14049
129	115	43	24	19	11881
130	89	34	30	4	3075
131	93	25	27	2	8699
132	83	47	48	1	7346
