Participant 204_training	; Experiment run on 2017-08-10T10:02:52.193934
Trial	Input	Output	Predict	Error	RT
1	107	25	60	35	19155
2	91	30	30	0	8123
3	83	47	27	20	9426
4	111	34	44	10	9736
5	93	25	32	7	6744
6	117	47	43	4	5541
7	87	39	32	7	5446
8	105	21	42	21	6264
9	95	21	34	13	6895
10	109	30	37	7	7181
11	85	43	26	17	9541
12	101	12	38	26	5978
13	97	17	19	2	6169
14	115	43	33	10	8461
15	81	52	39	13	4902
16	119	52	10	42	9988
17	89	34	29	5	5872
18	103	17	19	2	4558
19	99	12	19	7	3123
20	113	39	15	24	5700
21	81	52	38	14	7869
22	99	12	28	16	5393
23	83	47	35	12	6493
24	93	25	24	1	9950
25	101	12	27	15	5749
26	105	21	17	4	4282
27	85	43	39	4	4047
28	119	52	12	40	4612
29	117	47	39	8	3707
30	115	43	39	4	3793
31	111	34	34	0	5014
32	103	17	29	12	2916
33	91	30	28	2	3914
34	97	17	26	9	3967
35	113	39	18	21	4882
36	87	39	38	1	4356
37	95	21	37	16	4281
38	107	25	19	6	3315
39	109	30	29	1	2822
40	89	34	38	4	4502
41	101	12	38	26	6068
42	93	25	12	13	6831
43	91	30	19	11	5926
44	99	12	13	1	7316
45	103	17	11	6	5409
46	115	43	9	34	3654
47	81	52	39	13	3277
48	119	52	40	12	4538
49	97	17	38	21	6985
50	107	25	19	6	2613
51	85	43	16	27	4264
52	105	21	38	17	4332
53	111	34	19	15	3042
54	109	30	23	7	5451
55	89	34	48	14	4899
56	113	39	28	11	4539
57	117	47	22	25	3833
58	95	21	49	28	5066
59	83	47	19	28	3147
60	87	39	38	1	2927
61	83	47	30	17	7036
62	99	12	39	27	3058
63	107	25	10	15	2931
64	85	43	20	23	3864
65	103	17	12	5	4295
66	113	39	10	29	3016
67	97	17	16	1	4702
68	111	34	37	3	4822
69	119	52	30	22	4604
70	95	21	39	18	5705
71	101	12	39	27	3998
72	91	30	39	9	3272
73	117	47	18	29	5178
74	93	25	37	12	5914
75	87	39	38	1	8348
76	115	43	48	5	5333
77	89	34	28	6	4214
78	109	30	38	8	5022
79	81	52	18	34	3933
80	105	21	38	17	4493
81	107	25	20	5	4124
82	97	17	29	12	3483
83	91	30	40	10	4007
84	117	47	10	37	7214
85	101	12	48	36	2943
86	85	43	40	3	3027
87	119	52	19	33	2670
88	105	21	39	18	4345
89	99	12	19	7	3384
90	93	25	9	16	3578
91	103	17	39	22	7237
92	111	34	29	5	2322
93	113	39	37	2	3056
94	89	34	19	15	3398
95	87	39	29	10	2116
96	83	47	28	19	3367
97	109	30	48	18	2626
98	115	43	39	4	2693
99	95	21	28	7	2445
100	81	52	19	33	3535
101	93	25	39	14	3452
102	109	30	29	1	6198
103	119	52	29	23	4538
104	105	21	29	8	3296
105	87	39	38	1	2457
106	97	17	29	12	2820
107	83	47	38	9	3655
108	107	25	29	4	3668
109	113	39	34	5	3842
110	117	47	49	2	3164
111	103	17	19	2	2115
112	115	43	33	10	3855
113	95	21	29	8	5566
114	91	30	19	11	2391
115	111	34	37	3	3013
116	81	52	39	13	2727
117	101	12	35	23	2753
118	85	43	32	11	4101
119	99	12	30	18	5646
120	89	34	18	16	2553
121	111	34	39	5	2283
122	119	52	50	2	2929
123	85	43	28	15	6418
124	81	52	40	12	2672
125	95	21	25	4	5192
126	107	25	19	6	12362
127	117	47	70	23	4155
128	101	12	37	25	3589
129	115	43	49	6	2259
130	89	34	27	7	5194
131	93	25	37	12	4294
132	83	47	19	28	3091
133	113	39	30	9	4090
134	105	21	33	12	3602
135	109	30	28	2	2857
136	97	17	29	12	2461
137	91	30	19	11	1859
138	103	17	39	22	2896
139	87	39	24	15	3322
140	99	12	19	7	3269
141	103	17	28	11	4987
142	91	30	30	0	2316
143	107	25	24	1	4147
144	87	39	22	17	3397
145	89	34	32	2	3720
146	113	39	19	20	3587
147	119	52	19	33	6556
148	105	21	38	17	2696
149	83	47	44	3	5216
150	111	34	38	4	3217
151	109	30	34	4	2813
152	95	21	39	18	3203
153	117	47	19	28	3377
154	85	43	43	0	4322
155	101	12	29	17	4286
156	93	25	28	3	7284
157	115	43	40	3	4168
158	99	12	19	7	3891
159	81	52	40	12	4546
160	97	17	28	11	3553
161	91	30	30	0	3187
162	93	25	28	3	3534
163	107	25	19	6	4089
164	99	12	10	2	3775
165	89	34	30	4	2902
166	113	39	9	30	5253
167	85	43	38	5	3198
168	83	47	39	8	3110
169	97	17	15	2	5310
170	105	21	19	2	3222
171	103	17	17	0	3902
172	109	30	21	9	4204
173	87	39	29	10	6057
174	95	21	27	6	5047
175	119	52	41	11	5139
176	81	52	40	12	2635
177	101	12	10	2	2717
178	115	43	19	24	3523
179	111	34	40	6	2782
180	117	47	49	2	4219
181	107	25	48	23	6691
182	109	30	39	9	3907
183	95	21	27	6	5313
184	91	30	30	0	2218
185	81	52	40	12	2497
186	113	39	41	2	4010
187	99	12	10	2	2162
188	85	43	40	3	6269
189	115	43	50	7	4793
190	119	52	50	2	3350
191	87	39	37	2	4245
192	117	47	39	8	3113
193	103	17	48	31	4822
194	93	25	23	2	5653
195	83	47	40	7	2975
196	97	17	13	4	5424
197	89	34	32	2	3004
198	105	21	13	8	4207
199	101	12	10	2	1983
200	111	34	30	4	3691
1	53	113	50	63	11159
2	79	56	40	16	3413
3	137	91	12	79	4753
4	133	83	19	64	3727
5	141	100	69	31	2873
6	114	41	43	2	6145
7	73	69	41	28	6809
8	51	118	50	68	3467
9	125	65	29	36	3596
10	100	10	10	0	2400
11	143	105	29	76	4357
12	75	65	39	26	6036
13	84	45	41	4	3900
14	61	96	14	82	5279
15	127	69	47	22	6148
16	65	87	36	51	3574
17	57	105	59	46	5201
18	71	74	48	26	4279
19	135	87	18	69	2994
20	67	83	9	74	2703
21	108	28	51	23	4878
22	145	109	19	90	3014
23	59	100	19	81	2670
24	69	78	29	49	4137
25	120	54	50	4	3932
26	77	61	43	18	4311
27	149	118	59	59	2495
28	55	109	9	100	2201
29	139	96	29	67	2832
