Participant 268_training	; Experiment run on 2018-01-18T14:40:05.282949
Trial	Input	Output	Predict	Error	RT
1	107	25	108	83	22517
2	91	30	30	0	14544
3	83	47	28	19	17286
4	111	34	38	4	24670
5	93	25	31	6	45385
6	117	47	36	11	112745
7	87	39	30	9	12749
8	105	21	30	9	71360
9	95	21	15	6	37439
10	109	30	30	0	10854
11	85	43	21	22	9265
12	101	12	30	18	4811
13	97	17	21	4	11537
14	115	43	40	3	25918
15	81	52	21	31	15843
16	119	52	50	2	7296
17	89	34	30	4	8760
18	103	17	47	30	44475
19	99	12	26	14	20843
20	113	39	40	1	31085
21	81	52	21	31	9509
22	99	12	35	23	8253
23	83	47	50	3	14288
24	93	25	30	5	3400
25	101	12	30	18	14953
26	105	21	10	11	4177
27	85	43	50	7	5035
28	119	52	20	32	8293
29	117	47	40	7	15225
30	115	43	30	13	10767
31	111	34	39	5	13808
32	103	17	36	19	28947
33	91	30	30	0	5964
34	97	17	35	18	13810
35	113	39	40	1	16956
36	87	39	50	11	35287
37	95	21	35	14	15670
38	107	25	40	15	20519
39	109	30	40	10	15404
40	89	34	30	4	3435
41	101	12	40	28	5550
42	93	25	35	10	9490
43	91	30	30	0	3307
44	99	12	11	1	7088
45	103	17	20	3	5006
46	115	43	40	3	6901
47	81	52	50	2	4277
48	119	52	20	32	3130
49	97	17	20	3	10453
50	107	25	5	20	8266
51	85	43	50	7	9800
52	105	21	35	14	12377
53	111	34	40	6	3330
54	109	30	20	10	7605
55	89	34	28	6	6797
56	113	39	40	1	4272
57	117	47	50	3	4398
58	95	21	20	1	6871
59	83	47	50	3	3333
60	87	39	38	1	12676
61	83	47	50	3	9382
62	99	12	30	18	5821
63	107	25	25	0	15861
64	85	43	30	13	7265
65	103	17	40	23	4529
66	113	39	40	1	7505
67	97	17	20	3	8459
68	111	34	30	4	6883
69	119	52	50	2	2527
70	95	21	45	24	8946
71	101	12	21	9	4861
72	91	30	30	0	3698
73	117	47	25	22	20878
74	93	25	34	9	12783
75	87	39	30	9	35012
76	115	43	35	8	9058
77	89	34	30	4	6680
78	109	30	25	5	4534
79	81	52	52	0	7078
80	105	21	45	24	7655
81	107	25	47	22	7383
82	97	17	25	8	6077
83	91	30	30	0	2270
84	117	47	47	0	6104
85	101	12	21	9	9160
86	85	43	25	18	9083
87	119	52	52	0	5678
88	105	21	21	0	5175
89	99	12	11	1	6625
90	93	25	25	0	8025
91	103	17	20	3	3418
92	111	34	30	4	3390
93	113	39	40	1	5035
94	89	34	34	0	5003
95	87	39	20	19	9745
96	83	47	50	3	8674
97	109	30	39	9	5946
98	115	43	40	3	7608
99	95	21	25	4	5742
100	81	52	47	5	6454
101	93	25	25	0	8422
102	109	30	30	0	7104
103	119	52	52	0	3873
104	105	21	43	22	12824
105	87	39	34	5	11120
106	97	17	39	22	13418
107	83	47	43	4	8506
108	107	25	47	22	6253
109	113	39	39	0	7649
110	117	47	47	0	13353
111	103	17	30	13	13953
112	115	43	40	3	3611
113	95	21	25	4	10808
114	91	30	34	4	5618
115	111	34	30	4	6496
116	81	52	52	0	6825
