Participant 276_training	; Experiment run on 2018-01-25T14:42:16.342000
Trial	Input	Output	Predict	Error	RT
1	107	25	108	83	11387
2	91	30	30	0	6602
3	83	47	28	19	11149
4	111	34	38	4	23517
5	93	25	31	6	5334
6	117	47	38	9	16789
7	87	39	28	11	17205
8	105	21	37	16	17726
9	95	21	54	33	16694
10	109	30	30	0	9212
11	85	43	23	20	29958
12	101	12	50	38	3862
13	97	17	10	7	16869
14	115	43	40	3	15181
15	81	52	20	32	6662
16	119	52	40	12	5806
17	89	34	10	24	7799
18	103	17	20	3	3725
19	99	12	30	18	6599
20	113	39	52	13	9446
21	81	52	20	32	14083
22	99	12	60	48	6589
23	83	47	53	6	10183
24	93	25	54	29	7637
25	101	12	10	2	3641
26	105	21	20	1	3159
27	85	43	33	10	7901
28	119	52	42	10	7101
29	117	47	40	7	3182
30	115	43	50	7	6068
31	111	34	55	21	5456
32	103	17	20	3	2990
33	91	30	30	0	3014
34	97	17	18	1	6198
35	113	39	41	2	8688
36	87	39	26	13	7534
37	95	21	27	6	4694
38	107	25	45	20	11731
39	109	30	53	23	6186
40	89	34	30	4	4655
41	101	12	24	12	7148
42	93	25	34	9	4821
43	91	30	30	0	4358
44	99	12	25	13	9878
45	103	17	10	7	3629
46	115	43	50	7	3902
47	81	52	42	10	5943
48	119	52	10	42	10806
49	97	17	25	8	6654
50	107	25	20	5	5199
51	85	43	35	8	6990
52	105	21	47	26	4208
53	111	34	18	16	4700
54	109	30	17	13	4334
55	89	34	30	4	2662
56	113	39	17	22	3182
57	117	47	40	7	13005
58	95	21	38	17	9582
59	83	47	40	7	5710
60	87	39	33	6	6703
61	83	47	40	7	3531
62	99	12	20	8	3735
63	107	25	19	6	9447
64	85	43	31	12	5414
65	103	17	20	3	3080
66	113	39	39	0	6102
67	97	17	24	7	7151
68	111	34	47	13	5781
69	119	52	52	0	4310
70	95	21	34	13	6622
71	101	12	22	10	4975
72	91	30	30	0	3470
73	117	47	44	3	4312
74	93	25	28	3	4363
75	87	39	34	5	4470
76	115	43	42	1	4117
77	89	34	30	4	2326
78	109	30	43	13	3809
79	81	52	37	15	6471
80	105	21	20	1	3943
