Participant 223_training	; Experiment run on 2017-09-21T13:47:00.273379
Trial	Input	Output	Predict	Error	RT
1	107	25	53	28	26793
2	91	30	23	7	16138
3	83	47	22	25	13355
4	111	34	45	11	8677
5	93	25	38	13	10750
6	117	47	52	5	10297
7	87	39	28	11	6440
8	105	21	42	21	5714
9	95	21	38	17	7334
10	109	30	27	3	13423
11	85	43	23	20	9709
12	101	12	37	25	13842
13	97	17	28	11	12885
14	115	43	17	26	8567
15	81	52	22	30	5607
16	119	52	11	41	7659
17	89	34	40	6	9223
18	103	17	27	10	6716
19	99	12	30	18	4321
20	113	39	17	22	5176
21	81	52	20	32	10187
22	99	12	47	35	6222
23	83	47	22	25	6832
24	93	25	42	17	3328
25	101	12	31	19	6127
26	105	21	20	1	3578
27	85	43	48	5	5166
28	119	52	27	25	7247
29	117	47	36	11	5152
30	115	43	33	10	3708
31	111	34	39	5	6605
32	103	17	33	16	5058
33	91	30	49	19	5109
34	97	17	46	29	6689
35	113	39	35	4	6793
36	87	39	49	10	10644
37	95	21	47	26	5436
38	107	25	32	7	8470
39	109	30	46	16	5721
40	89	34	44	10	5490
41	101	12	26	14	12468
42	93	25	40	15	4522
43	91	30	43	13	11549
44	99	12	42	30	9659
45	103	17	23	6	6496
46	115	43	28	15	7468
47	81	52	22	30	4986
48	119	52	32	20	5694
49	97	17	38	21	4717
50	107	25	41	16	8888
51	85	43	50	7	5455
52	105	21	20	1	6672
53	111	34	30	4	5944
54	109	30	40	10	2975
55	89	34	50	16	5155
56	113	39	43	4	7694
57	117	47	49	2	3886
58	95	21	38	17	5849
59	83	47	42	5	5754
60	87	39	44	5	7133
61	83	47	43	4	9571
62	99	12	20	8	3914
63	107	25	37	12	7039
64	85	43	47	4	8266
65	103	17	47	30	6065
66	113	39	46	7	9230
67	97	17	18	1	9777
68	111	34	28	6	5483
69	119	52	47	5	7737
70	95	21	14	7	5034
71	101	12	10	2	2980
72	91	30	28	2	11207
73	117	47	44	3	12014
74	93	25	24	1	8837
75	87	39	36	3	14938
76	115	43	44	1	8971
77	89	34	33	1	8144
78	109	30	30	0	4283
79	81	52	50	2	8158
80	105	21	21	0	6458
81	107	25	27	2	10452
82	97	17	16	1	7296
83	91	30	30	0	5615
84	117	47	47	0	11982
85	101	12	15	3	10528
86	85	43	43	0	6922
87	119	52	50	2	6283
88	105	21	22	1	4302
89	99	12	12	0	5076
90	93	25	25	0	6200
91	103	17	18	1	17601
92	111	34	35	1	9692
93	113	39	38	1	10758
94	89	34	36	2	7146
95	87	39	40	1	11497
96	83	47	46	1	10647
97	109	30	30	0	6278
98	115	43	44	1	10858
99	95	21	21	0	51496
100	81	52	50	2	12597
101	93	25	25	0	13803
102	109	30	30	0	5452
103	119	52	53	1	18963
104	105	21	21	0	16321
105	87	39	40	1	13707
106	97	17	16	1	7870
107	83	47	46	1	28668
108	107	25	25	0	34918
109	113	39	38	1	9613
110	117	47	47	0	12935
111	103	17	16	1	5936
112	115	43	43	0	7631
113	95	21	21	0	4830
114	91	30	27	3	11116
115	111	34	34	0	18524
116	81	52	51	1	14741
117	101	12	14	2	7562
118	85	43	43	0	9167
119	99	12	12	0	4261
120	89	34	34	0	11009
121	111	34	34	0	8147
122	119	52	52	0	8921
123	85	43	43	0	5425
124	81	52	52	0	13926
125	95	21	20	1	8331
126	107	25	25	0	13058
127	117	47	47	0	11458
128	101	12	12	0	20290
129	115	43	43	0	15967
130	89	34	34	0	11476
131	93	25	25	0	9152
132	83	47	47	0	16830
133	113	39	39	0	26831
134	105	21	21	0	10662
135	109	30	29	1	11070
136	97	17	16	1	14586
137	91	30	29	1	10862
138	103	17	17	0	7512
139	87	39	38	1	18756
140	99	12	12	0	12192
141	103	17	17	0	6812
142	91	30	30	0	11246
143	107	25	25	0	12576
144	87	39	39	0	32572
145	89	34	34	0	15274
146	113	39	39	0	13117
147	119	52	52	0	19416
148	105	21	21	0	5320
149	83	47	47	0	19506
150	111	34	34	0	6905
151	109	30	30	0	7163
152	95	21	21	0	5819
153	117	47	47	0	11499
154	85	43	43	0	10480
155	101	12	12	0	7110
156	93	25	25	0	7021
157	115	43	43	0	7289
158	99	12	12	0	3831
159	81	52	52	0	9415
160	97	17	17	0	8951
161	91	30	30	0	8154
162	93	25	25	0	10460
163	107	25	25	0	8952
164	99	12	12	0	4405
165	89	34	34	0	14365
166	113	39	39	0	15120
167	85	43	43	0	6890
168	83	47	47	0	13225
169	97	17	17	0	7687
170	105	21	21	0	19531
171	103	17	17	0	14074
172	109	30	30	0	8312
173	87	39	39	0	8567
174	95	21	21	0	6841
175	119	52	52	0	5435
176	81	52	52	0	5398
177	101	12	12	0	5567
178	115	43	43	0	9292
179	111	34	34	0	11853
180	117	47	47	0	8862
181	107	25	25	0	6203
182	109	30	30	0	8365
183	95	21	21	0	3774
184	91	30	30	0	4871
185	81	52	52	0	5391
186	113	39	39	0	16243
187	99	12	12	0	3356
188	85	43	43	0	5187
189	115	43	43	0	6212
190	119	52	52	0	5112
191	87	39	39	0	10755
192	117	47	47	0	13037
193	103	17	17	0	27127
194	93	25	25	0	15321
195	83	47	47	0	18378
196	97	17	17	0	6194
197	89	34	34	0	14646
198	105	21	21	0	4587
199	101	12	12	0	6014
200	111	34	34	0	11160
1	53	113	114	1	55662
2	79	56	56	0	14229
3	137	91	91	0	29965
4	133	83	83	0	25079
5	141	100	100	0	13604
6	114	41	41	0	11898
7	73	69	67	2	17417
8	51	118	118	0	17723
9	125	65	65	0	13809
10	100	10	10	0	2998
11	143	105	105	0	15929
12	75	65	65	0	12101
13	84	45	41	4	12136
14	61	96	96	0	20150
15	127	69	69	0	14626
16	65	87	67	20	19716
17	57	105	105	0	31518
18	71	74	74	0	12284
19	135	87	80	7	11655
20	67	83	83	0	27033
21	108	28	28	0	10012
22	145	109	111	2	13064
23	59	100	100	0	14903
24	69	78	78	0	11244
25	120	54	54	0	7929
26	77	61	61	0	9292
27	149	118	118	0	15827
28	55	109	109	0	8874
29	139	96	96	0	10375
30	129	74	74	0	11121
31	123	61	61	0	13725
32	131	78	78	0	9233
33	63	91	91	0	21238
34	147	113	113	0	15770
35	121	56	56	0	7117
36	92	28	25	3	5266
